@relation 'magic04_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.5-A12-M-1'

@attribute 0.449fSize-0.442fConc-0.429fConc1+0.408fLength+0.395fWidth+0.257fDist-0.145fAsym-0.097fAlpha+0.012fM3Trans+0.005fM3Long numeric
@attribute '0.6  fM3Long+0.487fAsym-0.457fAlpha-0.245fWidth-0.226fLength-0.196fConc1-0.188fConc+0.093fSize-0.031fM3Trans+0.012fDist' numeric
@attribute class {g,h}

@data
1.4392,0.758594,g
-2.947784,-0.931048,g
1.304958,1.425669,g
-2.875436,-0.151353,g
0.929174,1.375092,g
-1.811527,-0.316082,g
-3.225568,-0.390252,g
-1.029736,0.703438,g
3.543767,-1.264298,g
0.281645,0.036171,g
-0.043076,0.028018,g
1.98482,1.855755,g
-0.415989,0.529338,g
1.863794,1.379184,g
-2.975171,-1.263861,g
-3.39607,-1.493404,g
1.015127,1.20885,g
-0.972064,-0.24028,g
0.885063,0.966779,g
-2.227333,-0.23768,g
0.041066,0.755908,g
-0.370222,0.325004,g
2.816332,2.686944,g
0.574456,0.937886,g
0.203271,0.109016,g
-2.578436,-0.113444,g
-1.983323,-0.863319,g
1.8332,1.576178,g
0.194982,0.975721,g
-2.812141,-0.60353,g
1.362608,0.113076,g
-0.8768,0.613472,g
0.180439,0.115132,g
1.488441,1.618816,g
-2.531875,-0.421988,g
1.865343,2.426933,g
3.452978,1.903257,g
-1.184941,-0.645431,g
-0.378717,0.210365,g
-2.195945,-0.569874,g
-1.711211,0.448435,g
2.740691,0.025014,g
0.820739,1.043845,g
-1.118795,-0.028123,g
-3.588359,-1.542384,g
-2.025855,-0.468898,g
1.983075,0.985833,g
-1.668013,-1.06358,g
-1.842817,-0.344892,g
0.495834,0.690654,g
0.380161,0.237303,g
0.371799,-0.621091,g
-2.171982,-0.49078,g
1.845266,2.004673,g
0.797332,-0.045544,g
-3.431656,-0.512568,g
-2.1013,-1.460901,g
-1.490619,0.326072,g
-0.933338,0.871112,g
1.251872,0.966395,g
-2.296482,-0.710381,g
-2.75969,0.45205,g
-0.286094,-0.003553,g
-0.202505,0.649949,g
-1.151045,-0.669815,g
-0.157533,0.042799,g
2.040386,1.487625,g
-2.30781,-1.163441,g
-1.369781,-0.704973,g
0.551231,1.246283,g
0.308068,1.439481,g
1.425212,0.6122,g
0.362564,0.753791,g
-0.525252,0.127821,g
3.103035,1.175638,g
-2.332523,-0.539206,g
1.127037,1.086337,g
1.619226,-0.961706,g
-0.090652,0.446754,g
-1.976217,-0.638767,g
-0.318307,0.462901,g
1.462609,2.026647,g
-0.647038,0.616702,g
-0.165824,0.953608,g
-1.593587,0.22337,g
-0.632514,0.211987,g
2.68194,0.910298,g
0.36865,0.889672,g
-1.712206,-0.037243,g
-3.648018,-1.103547,g
-0.207311,-0.763826,g
-0.805818,-0.544604,g
-1.878804,-0.387643,g
3.41162,1.785501,g
-1.110709,0.111144,g
-1.092324,-0.225595,g
0.23564,-0.854367,g
1.350639,0.746998,g
-2.859255,-0.595804,g
0.267208,0.049448,g
-0.135982,1.016005,g
-0.692625,0.401061,g
-3.503364,0.076777,g
-0.656397,0.933472,g
-1.623234,-0.009665,g
-0.768341,0.046332,g
-1.023061,1.069651,g
-1.200068,-0.369336,g
-0.096292,0.624714,g
-0.583622,-0.339042,g
0.346183,1.142069,g
2.215074,0.610745,g
1.969092,1.373775,g
-3.857397,-0.754385,g
-2.971104,-1.671692,g
-0.756294,0.112881,g
-3.409822,-1.007445,g
0.31424,1.316446,g
-1.581304,-0.974803,g
-3.029553,-0.457007,g
-0.963735,-0.982699,g
-1.635474,-0.526021,g
0.631175,1.38941,g
0.264831,1.241136,g
2.046062,1.483259,g
-3.034665,-0.653883,g
2.63053,1.093518,g
-0.094753,0.903002,g
2.927024,2.001525,g
2.664632,2.16939,g
0.001624,0.896143,g
-2.257581,-0.513549,g
1.692598,0.923433,g
-1.323833,-0.651947,g
0.413914,1.256139,g
2.99611,0.969153,g
-2.812109,-0.164846,g
-0.157182,0.842275,g
-2.09346,-0.416873,g
3.327311,1.195739,g
2.10056,1.830149,g
0.751119,0.551715,g
2.580466,1.215493,g
0.028234,0.706575,g
0.167868,0.508447,g
-0.566241,-0.747266,g
-1.90286,0.486854,g
-1.745205,0.465219,g
-2.500334,0.232805,g
-2.681479,0.123857,g
-3.410632,-1.604664,g
-1.29094,0.022566,g
1.504565,1.555771,g
-3.517664,-0.802528,g
-0.285397,0.866745,g
-2.592022,-0.840557,g
-1.586597,-0.652869,g
0.616425,1.36626,g
0.074265,-0.599167,g
-2.170187,-0.625155,g
1.981966,0.630808,g
0.387386,0.129949,g
2.91577,0.213359,g
-1.275893,0.20388,g
-0.58982,0.797955,g
-0.274492,0.330867,g
-1.084453,0.130638,g
-3.168479,-0.79567,g
-2.628239,-1.245129,g
-3.135125,-0.518221,g
0.34836,0.346021,g
-3.291843,-1.440269,g
-0.13301,0.294517,g
-0.503336,0.615945,g
-2.897697,-0.490676,g
-1.502519,-0.045088,g
2.663593,0.88938,g
0.480908,1.408101,g
1.372304,-0.601479,g
-0.411958,0.967947,g
-1.392564,0.101404,g
0.418511,0.533074,g
-2.127973,-0.545218,g
0.318282,0.338916,g
-2.097354,-0.663551,g
1.643869,-0.111051,g
-2.736268,-0.42036,g
-0.212646,1.176363,g
2.27252,-0.784692,g
1.97094,1.52074,g
-1.252711,0.44824,g
1.158477,0.21477,g
-1.543859,0.677605,g
-2.457563,0.15524,g
0.11202,0.200699,g
-1.969726,-0.4547,g
-2.312893,-0.369183,g
-0.807861,-0.276852,g
-1.261423,0.046035,g
0.016785,0.894004,g
-0.452744,0.97571,g
-1.930562,0.069815,g
-2.628203,-0.491967,g
-2.456214,-0.12534,g
-0.267315,1.093098,g
0.812206,1.280153,g
-0.738841,1.092945,g
0.418466,-0.625766,g
-1.278454,0.036522,g
-0.99269,0.701428,g
-0.163983,1.53161,g
0.241643,0.741972,g
-2.888377,-0.285377,g
3.8132,0.405643,g
0.718743,1.156052,g
-1.435276,0.405378,g
-3.065201,-0.91015,g
1.38672,-0.76218,g
-2.918998,-1.056362,g
-0.234806,0.898167,g
-0.62971,-0.303558,g
-2.833729,0.25544,g
-1.775678,0.438121,g
0.365266,1.258642,g
0.747357,1.414299,g
0.214185,-0.176411,g
-2.630174,-0.648877,g
-2.69637,-0.132843,g
0.277053,1.176714,g
0.507418,0.231702,g
-0.664501,0.784014,g
-0.64891,0.707849,g
-0.675232,0.235161,g
-0.76591,-0.313009,g
1.419565,1.518087,g
-1.520909,0.134349,g
-1.553437,0.458808,g
-2.486428,-1.01804,g
-0.693491,0.0508,g
1.731524,1.571409,g
-0.850783,-0.029138,g
0.515114,0.28604,g
0.324076,0.433488,g
0.269955,1.238169,g
0.437272,1.052369,g
2.136379,2.097135,g
-0.414792,-0.228121,g
0.612495,1.064553,g
-0.696427,0.758576,g
0.136,-0.084391,g
0.878334,1.316905,g
-0.947386,0.70566,g
-1.736775,0.655557,g
0.93625,0.93218,g
-3.420756,-0.473844,g
2.884351,2.159169,g
-2.577782,-1.254704,g
-1.462366,0.335423,g
-1.256673,0.139701,g
3.93697,2.061147,g
0.689629,-1.747192,g
-0.424432,0.411551,g
0.43404,0.575109,g
-1.122914,0.660113,g
0.972538,0.601934,g
-2.771408,-0.734162,g
1.086583,0.922161,g
-1.271193,-0.168606,g
1.7623,1.283037,g
-1.059089,0.701678,g
-1.889838,-0.227321,g
2.807127,1.687754,g
-2.806932,-1.038549,g
-0.438145,0.798928,g
-2.488797,-1.39966,g
-3.016975,-0.909565,g
1.223577,0.459865,g
-1.128417,0.532298,g
0.103638,0.755382,g
-2.641972,-0.056654,g
1.108125,0.329737,g
2.414591,1.18079,g
-0.959446,-0.440286,g
1.504735,0.510148,g
0.052843,0.909284,g
-2.727193,-0.616288,g
1.550913,1.805692,g
2.20544,0.991167,g
3.242891,0.320227,g
0.306659,0.257436,g
3.354135,2.411575,g
0.725223,1.023709,g
-2.699521,-0.225962,g
0.274068,0.974118,g
1.416467,0.995268,g
-3.21924,-1.638078,g
-2.078473,0.013223,g
0.255365,0.862809,g
1.706509,2.005799,g
-0.968446,0.360661,g
1.348461,0.064339,g
-0.275977,1.124422,g
-1.180646,0.429627,g
0.72822,0.904628,g
-3.192574,-1.250142,g
-4.11232,-0.811319,g
-1.887947,-0.825211,g
-1.570297,-0.714448,g
0.787743,0.969586,g
-2.131469,-0.477031,g
0.354261,0.705344,g
-0.315764,-0.969101,g
-2.167009,0.351484,g
1.152808,1.29429,g
0.902644,1.316055,g
-3.14119,-1.383428,g
1.76697,1.845417,g
1.121641,0.393403,g
0.536963,0.386543,g
0.45797,0.160909,g
-4.043974,-0.339068,g
-2.061451,0.312803,g
2.716935,1.195965,g
0.492264,0.107726,g
-0.734354,0.475861,g
0.72568,0.652306,g
-0.744212,-0.052984,g
-1.979769,0.139213,g
0.658393,-0.98682,g
0.082658,1.297074,g
-2.94695,-1.133315,g
-0.16412,-2.474192,g
-2.00532,0.062843,g
1.42548,0.186269,g
0.515312,0.941514,g
-0.340027,0.483292,g
-1.916135,0.129535,g
-3.107557,-1.226672,g
-0.882904,-0.142755,g
0.777256,0.809728,g
-2.357832,-1.339923,g
1.945788,2.319939,g
-1.700504,-0.265924,g
1.398407,1.641637,g
1.616036,1.274782,g
0.634853,0.157735,g
-4.021764,-0.634325,g
-1.634103,-0.680257,g
1.447404,1.174808,g
4.151129,1.274486,g
0.981575,1.753015,g
2.247161,0.633324,g
0.900629,1.199042,g
-0.807652,0.593642,g
0.448189,1.797239,g
-0.877169,0.683161,g
0.378781,0.067432,g
-2.640809,0.237367,g
-1.171083,0.137199,g
2.45864,0.920783,g
-0.129202,0.822499,g
2.582211,-0.169321,g
-0.207758,1.616775,g
-1.821419,-0.692811,g
-1.588692,-0.092048,g
0.996804,1.34332,g
-0.981118,-0.072997,g
-1.528848,-1.10899,g
-0.379677,0.664098,g
-1.719651,-0.484217,g
1.099503,1.860586,g
-2.513409,-0.553118,g
-2.083523,-0.504428,g
-0.713784,0.274821,g
1.737119,1.74738,g
-0.619057,0.767655,g
-2.398839,-0.165426,g
-0.220073,0.042656,g
-0.23868,0.160725,g
-0.619132,0.925614,g
-0.01478,0.809955,g
1.155844,1.384106,g
2.975789,0.849464,g
1.542788,2.041881,g
0.888344,1.50596,g
-1.325984,0.398805,g
0.894474,1.685699,g
0.65412,1.224596,g
-1.749116,-0.451191,g
-0.656518,-0.017698,g
-1.435473,-0.513635,g
-2.334011,-0.253181,g
0.391582,-0.373012,g
-3.527349,-0.301953,g
-2.707469,-0.600624,g
-1.872736,-0.298239,g
0.615473,-0.531359,g
2.371851,1.714517,g
0.780521,1.495821,g
-1.341077,0.185385,g
2.312118,2.365636,g
0.127513,0.410101,g
1.549495,0.113738,g
0.471269,1.156267,g
-3.568992,-2.018602,g
0.481751,0.993183,g
4.026308,0.967544,g
-1.896072,0.366734,g
1.186976,1.485344,g
-2.424191,-0.258203,g
0.567008,1.845767,g
-0.0147,0.551992,g
0.4991,0.126284,g
1.743837,1.567764,g
-3.273588,-0.885954,g
-2.746318,-0.556359,g
-0.921542,0.50489,g
1.263528,1.364246,g
-0.256906,0.507234,g
-1.69295,0.441198,g
1.211399,1.148915,g
-2.942728,-0.497719,g
-0.461595,1.138828,g
-0.396455,0.764811,g
0.481417,0.598659,g
-0.313606,0.457182,g
-1.944409,-0.86769,g
1.982649,0.971975,g
0.198356,1.479504,g
-0.503212,0.465536,g
4.350873,0.475949,g
-1.883105,-0.634261,g
-0.182453,0.944201,g
0.266472,0.471469,g
0.404416,0.703137,g
-1.25654,0.162376,g
-0.833503,0.129836,g
-3.102937,-0.854613,g
1.145469,1.783396,g
1.217163,1.034482,g
-0.21244,-0.251292,g
-1.788636,0.693472,g
-0.642406,0.542081,g
2.092973,2.154859,g
1.745487,0.941808,g
-0.129883,0.75756,g
1.130954,1.379029,g
-2.431337,-0.396095,g
-0.517006,-0.060523,g
-0.029736,1.007134,g
-0.104388,0.949465,g
-0.13277,0.735696,g
-0.401913,0.117999,g
3.732664,1.31019,g
0.021563,0.634089,g
-1.236962,-0.347235,g
2.341821,0.997502,g
0.906727,1.357423,g
-2.854037,-0.482905,g
-0.938812,-0.390095,g
1.929891,2.148178,g
-1.28673,-0.847774,g
-3.444866,-0.90864,g
-3.565878,-1.22565,g
-2.184621,-0.687119,g
-0.188805,1.132142,g
-0.503875,0.750349,g
0.838551,0.491054,g
-1.28222,-0.162569,g
-1.368375,-0.606814,g
-0.868213,-0.070249,g
-2.511373,0.040601,g
2.970868,0.970138,g
-2.598093,-1.037123,g
-1.678874,-0.993083,g
-0.069039,1.758947,g
-1.281848,-0.555516,g
-1.278009,0.419098,g
2.50827,1.305291,g
-0.46837,0.47274,g
2.027382,0.710159,g
-1.474124,0.409608,g
1.178912,2.252358,g
-3.297512,-0.029598,g
0.396518,1.29518,g
2.45229,0.826013,g
-1.18159,0.443251,g
-1.45672,0.365355,g
1.391219,1.938954,g
1.236482,1.209799,g
-1.575882,0.045869,g
2.861373,1.675771,g
-1.13746,0.568914,g
1.843568,1.489063,g
0.851421,1.506379,g
1.95824,1.567193,g
-0.166136,0.566046,g
-0.78471,0.810158,g
2.885287,1.186499,g
-0.201103,-0.373146,g
-0.667217,0.836092,g
0.773119,1.916491,g
6.207296,0.784615,g
-0.137471,0.935295,g
2.448866,1.823276,g
1.442824,-0.849309,g
0.735217,1.442079,g
-1.333691,0.253444,g
1.178237,1.676361,g
-0.60543,-0.193073,g
-2.369836,-0.931973,g
-2.009794,-0.014737,g
-0.468363,0.621234,g
-0.168644,0.664871,g
0.71552,0.069973,g
-1.305989,-0.229373,g
2.858525,1.622246,g
2.36447,1.041917,g
1.538789,2.073797,g
-1.006293,-0.202866,g
-1.242354,0.174194,g
-2.276173,0.3753,g
-2.628675,-0.924532,g
-0.655603,0.636041,g
-2.116887,-0.979616,g
-0.202284,0.639938,g
1.641502,1.740447,g
-0.302811,-0.718449,g
-2.364614,0.365186,g
-0.302987,-0.163495,g
-1.471042,0.164443,g
-2.598831,-0.618822,g
2.023989,0.985912,g
0.118544,0.594464,g
1.949545,1.830521,g
0.751566,1.340079,g
2.029861,0.738294,g
0.49165,0.900718,g
0.231807,0.696418,g
0.174617,0.53269,g
2.532089,0.818529,g
-1.637144,0.128502,g
0.625217,-0.022685,g
-1.432307,0.231451,g
1.790547,0.29169,g
-0.738648,0.883344,g
-3.213058,-1.111803,g
-1.507426,-0.312045,g
2.147385,1.086173,g
0.482568,0.593215,g
0.320115,1.137986,g
0.919268,1.559496,g
2.413892,0.685352,g
2.219368,0.866027,g
-1.888965,-0.661213,g
3.370811,0.931424,g
-2.358093,-0.646615,g
0.495004,0.27701,g
-2.241998,0.284158,g
-3.525152,-0.575245,g
1.364626,-0.250228,g
0.37333,1.408278,g
0.36801,1.686407,g
1.12806,0.542495,g
-0.632171,0.014957,g
-2.654543,-0.443472,g
0.805918,1.398938,g
1.618761,1.561809,g
-0.674802,0.74811,g
0.692846,1.180484,g
0.293105,1.582203,g
4.091956,2.5742,g
2.018805,1.549424,g
-1.441813,-1.08958,g
-0.352627,0.07156,g
0.591282,1.538195,g
1.514731,0.689483,g
-0.20017,0.830583,g
-0.440675,-0.165629,g
0.366442,0.389927,g
1.587282,1.970153,g
-1.311773,-1.458085,g
-0.956104,0.592184,g
-0.594081,0.420197,g
2.240015,-0.384936,g
-0.238255,0.840116,g
-2.372174,-0.40044,g
-3.246093,-1.586027,g
-0.974206,-0.161376,g
1.344398,0.475022,g
-2.58362,-0.437963,g
1.377977,1.242655,g
-1.417694,0.419448,g
3.941851,1.196673,g
-1.407316,0.426206,g
2.636277,0.67902,g
-3.137447,-1.05772,g
1.827953,1.435316,g
0.846855,-0.195686,g
-0.016573,0.477809,g
-2.094889,-0.606769,g
0.82769,1.207482,g
2.023036,1.016875,g
2.119535,1.534128,g
1.880441,2.3615,g
-1.42995,-0.21485,g
-1.122065,0.482487,g
-0.371184,0.260955,g
-1.796964,-0.98945,g
-1.919207,-0.324984,g
0.261139,0.173887,g
1.797405,1.601704,g
-2.441948,-0.312491,g
-1.816106,0.205219,g
-0.668511,0.340331,g
-0.374725,0.025412,g
1.973409,2.120912,g
-0.247766,0.406154,g
-0.098891,1.082475,g
0.658726,0.701221,g
0.154504,-0.561098,g
1.718102,2.238852,g
-1.692408,-0.884644,g
0.644737,0.855044,g
-3.253513,-0.875729,g
-1.935112,-0.762611,g
-2.459274,-1.383558,g
-1.10662,-0.974538,g
-0.958099,0.098069,g
2.794209,2.365415,g
2.966549,1.383293,g
1.842374,0.777045,g
-0.069034,-0.246494,g
1.796544,-0.832242,g
-1.170597,0.891731,g
2.289908,0.815999,g
1.777801,0.679292,g
-0.766207,-0.319924,g
-0.927717,-0.056201,g
-1.09009,0.383735,g
0.255062,1.532753,g
1.117203,1.448631,g
2.294907,0.034439,g
-0.693611,-0.235427,g
0.236694,1.049346,g
0.50645,1.380581,g
1.836959,0.179582,g
-1.955536,0.004972,g
-0.404447,-0.110776,g
-0.075064,0.327566,g
-0.791879,0.837747,g
-2.487275,0.315437,g
-0.863749,0.070746,g
1.562565,1.625662,g
1.702548,1.70636,g
1.727394,1.923459,g
-0.672184,0.084548,g
-0.466507,1.525408,g
-4.06868,-1.255877,g
-0.348465,0.941394,g
-3.446085,-0.973731,g
-3.053327,-0.316976,g
-3.241953,-1.148445,g
-0.694243,0.134775,g
0.354616,0.658197,g
1.542025,0.892285,g
0.969507,1.993714,g
-0.156168,1.131973,g
-3.026708,-0.501147,g
-0.366894,-0.032611,g
0.162207,-0.564025,g
-0.895781,-0.467787,g
1.853822,-0.561779,g
-3.409655,-0.896583,g
1.926398,1.228557,g
0.080098,0.900909,g
1.668685,1.088767,g
-1.21878,-0.758186,g
-2.268313,-0.983546,g
-0.509654,-0.048613,g
-0.926155,0.387043,g
-0.015228,0.840275,g
-1.120211,-1.434844,g
1.943236,1.518714,g
-3.240493,-1.097715,g
-3.214656,-1.111179,g
4.122479,1.585006,g
1.228446,0.372356,g
-0.451227,0.282394,g
4.379144,1.92495,g
-2.162965,-1.213802,g
-1.596085,0.313336,g
-0.258902,1.066841,g
0.809418,1.316648,g
1.776803,2.112709,g
0.461988,1.05472,g
0.793521,1.662015,g
-2.283598,-0.210715,g
0.47726,0.777716,g
-0.527605,0.783372,g
0.603812,1.288984,g
0.621154,1.698727,g
0.348035,1.283098,g
2.531187,-0.19566,g
-0.336374,0.287138,g
1.022251,1.233047,g
0.332346,-0.788327,g
1.783248,0.779778,g
1.864163,1.756661,g
-1.69824,-0.301256,g
-1.235973,0.718113,g
-1.768598,0.495422,g
0.018037,1.076629,g
-3.313601,-1.41129,g
-3.436018,-0.925756,g
-1.85594,0.126568,g
-3.316784,-0.736784,g
-2.20088,0.153229,g
-1.405928,-0.686152,g
1.525407,-0.564446,g
-3.142704,-0.361496,g
-1.813659,0.387508,g
-3.389644,-1.516032,g
-0.883619,0.553614,g
-2.611076,-0.948031,g
-2.756266,-1.197153,g
-2.192602,-0.792909,g
-2.448018,0.022416,g
1.212552,1.347244,g
2.115089,2.59542,g
1.429336,0.563841,g
-1.577236,0.173756,g
1.090961,1.641036,g
-0.489013,0.13504,g
2.347245,0.047399,g
-3.563899,-1.128888,g
0.564407,-0.17554,g
-1.11281,-0.628836,g
0.272115,0.300079,g
-0.427288,0.607087,g
0.832239,0.436323,g
-0.627574,0.094716,g
-1.07607,0.938563,g
2.140821,2.212993,g
-2.109653,-0.125047,g
-0.981359,0.540803,g
-2.998522,-1.416043,g
-0.605854,-0.052914,g
-1.365511,-0.293691,g
-0.143626,0.541043,g
1.118812,1.526656,g
-0.752443,0.822255,g
-1.555426,0.863452,g
-1.055095,-0.027823,g
1.082033,0.440356,g
1.314279,1.201538,g
-1.710364,-1.176623,g
1.330802,1.799505,g
-1.72018,0.284899,g
0.675693,1.053779,g
-1.858667,0.049852,g
0.007443,0.945608,g
-2.538632,-0.202519,g
-0.519984,-0.084759,g
-2.071754,0.154719,g
1.80582,2.14412,g
-0.783484,-0.043213,g
-1.174774,-0.057791,g
-1.00157,0.871328,g
2.178553,1.090762,g
-0.196739,1.107143,g
1.399061,2.042071,g
1.684596,1.869173,g
-0.246378,1.013645,g
-2.486139,0.170881,g
1.907363,-0.245244,g
-3.310891,-1.093614,g
0.594049,1.136209,g
1.86084,2.105545,g
0.008762,0.495271,g
-1.533538,-0.444641,g
1.661714,0.83674,g
-0.246966,1.113292,g
1.761567,0.972608,g
-1.760526,-0.072241,g
-0.858561,0.664919,g
-0.860276,0.309538,g
0.03064,0.930864,g
-3.456318,-0.688075,g
2.306758,2.320177,g
2.094868,1.820484,g
1.682761,1.934856,g
2.454274,1.781021,g
-2.789819,-0.194668,g
-0.201025,0.668072,g
0.631047,1.346578,g
1.386819,0.18577,g
-0.50783,0.000125,g
-1.538492,-0.438246,g
-3.592666,-0.623259,g
1.989484,-0.103141,g
0.294911,0.792364,g
1.142861,2.057613,g
3.533182,1.214662,g
-1.338309,-0.18128,g
2.138306,0.992369,g
1.292642,0.878698,g
-0.860409,-0.306233,g
0.475052,1.187536,g
-3.118548,0.058296,g
0.646453,1.76839,g
1.336418,0.50214,g
1.047506,0.363595,g
1.589084,1.429394,g
0.121638,0.842124,g
-2.305472,-0.608574,g
-0.241477,0.091761,g
0.814621,1.118329,g
-2.007469,-0.334706,g
-0.67226,0.207902,g
1.669537,0.09343,g
-0.590486,0.618078,g
-0.976476,-0.16509,g
0.750473,1.190149,g
-1.835309,0.413049,g
-1.662133,-0.551178,g
1.303154,1.751,g
-1.265219,0.145321,g
1.029721,1.261353,g
0.162554,0.357518,g
1.374722,0.980243,g
1.410625,1.601305,g
0.819053,0.774358,g
1.525788,1.189793,g
1.239667,1.597392,g
0.057125,-1.549031,g
1.223497,1.244006,g
0.413697,1.133211,g
-0.432619,0.809864,g
-2.353297,-0.490535,g
0.554904,1.090239,g
2.663067,2.069304,g
-0.596791,0.552346,g
1.001174,0.878442,g
0.416279,0.546542,g
4.214358,0.728025,g
-3.271298,-0.721533,g
1.06136,1.263957,g
-2.376403,-0.502083,g
5.296656,2.289311,g
-2.940637,-1.16173,g
-0.639029,1.026831,g
0.511984,0.248283,g
2.502601,0.977877,g
-1.421815,0.673597,g
0.187447,0.399178,g
0.566752,1.461426,g
0.080665,0.665963,g
-2.731105,-1.183522,g
-0.242306,-0.020463,g
-0.363776,0.242457,g
-0.206769,0.408569,g
-1.154957,0.309415,g
-0.094713,0.71122,g
-2.260596,-1.163446,g
-0.199269,0.701893,g
-1.544212,-0.09466,g
2.134161,2.354621,g
-0.68987,1.133372,g
-2.614377,-1.134488,g
-0.446647,1.098021,g
-1.886523,0.4213,g
1.594798,0.47979,g
-2.435313,-0.314817,g
-0.738594,-0.118869,g
3.16541,1.803375,g
-0.280384,0.760854,g
0.873887,1.270691,g
-2.383644,0.274396,g
-1.14401,-0.805891,g
-0.739481,-0.982416,g
2.15607,1.939687,g
-1.155738,0.444965,g
1.157248,1.243167,g
0.635538,1.186053,g
1.723017,1.425213,g
-1.089401,0.005797,g
-2.216237,0.059798,g
-3.495461,-1.19983,g
0.999742,1.136789,g
0.492151,1.259348,g
3.588446,1.781388,g
0.061902,1.823466,g
-2.561464,-1.226437,g
0.508213,0.774327,g
4.070105,2.041146,g
3.599366,0.516888,g
-3.338154,0.056339,g
-1.549993,0.708195,g
-0.358901,0.959646,g
-1.40847,-0.204028,g
-2.459562,-0.369344,g
0.200563,0.479402,g
-0.108596,0.183178,g
-0.908463,1.022187,g
0.863179,1.335475,g
1.552878,0.803603,g
-0.80014,-0.15014,g
-1.205439,0.01294,g
-0.644228,-0.235233,g
1.071105,1.149112,g
-3.354629,-1.628086,g
0.262547,0.631793,g
-2.892898,-0.794268,g
-0.908512,0.747748,g
-1.061117,0.495549,g
-2.034908,-0.77643,g
-0.737133,0.495812,g
-0.826828,0.84572,g
-0.003618,1.087155,g
1.44299,2.099785,g
-1.858045,-0.704519,g
0.485654,-0.001579,g
0.217382,0.843772,g
-0.647404,0.169245,g
2.579568,-0.64873,g
-2.264579,-0.142703,g
1.956221,1.842979,g
-1.077237,0.226492,g
1.092589,0.9427,g
0.64623,0.239677,g
3.667156,-1.057967,g
-0.032013,0.577833,g
3.551956,1.508082,g
0.069531,0.999054,g
1.161039,1.312518,g
-0.371661,0.981391,g
-1.720095,-0.318794,g
3.692976,2.263253,g
0.375694,0.62664,g
-2.984688,-0.802216,g
-3.603966,-1.233661,g
-2.109706,0.149375,g
-1.690601,-0.791012,g
2.007418,2.010382,g
0.879848,1.647086,g
0.964416,-0.551637,g
-0.386124,-0.046827,g
-1.745221,-0.9943,g
-0.832133,0.63566,g
1.365805,1.49837,g
-1.523914,-0.278216,g
-1.231275,0.668663,g
0.003351,0.943014,g
-2.083149,-0.126518,g
2.49661,1.062651,g
1.594818,1.998386,g
1.991183,-1.790697,g
0.359656,0.764123,g
-0.761953,0.6252,g
0.380024,1.170535,g
-3.388074,-0.604692,g
-0.543928,-0.68281,g
0.434762,1.051497,g
0.979581,1.298346,g
2.110135,0.885914,g
-0.364965,0.563391,g
-2.002807,-0.762891,g
0.68288,0.19395,g
-1.654424,0.831827,g
1.914965,0.963553,g
-0.985878,-0.084178,g
-1.04501,0.107581,g
0.568668,1.37539,g
-1.237347,-0.091445,g
-1.658106,-0.836175,g
2.830921,0.869727,g
0.279222,0.832735,g
-1.760274,0.227167,g
0.499561,2.040638,g
-2.029357,-0.330621,g
2.407842,1.907678,g
-0.436779,0.116813,g
-1.902894,0.312505,g
-3.355763,-0.576014,g
1.554251,0.273114,g
-1.496379,-0.027701,g
-2.02997,-0.457713,g
3.604715,1.864326,g
1.504218,1.963234,g
-0.042768,0.336115,g
-1.744241,-0.317055,g
0.609881,0.200148,g
1.318494,1.524939,g
-1.164385,0.106543,g
-0.80799,0.880487,g
-1.80371,0.123348,g
0.171874,1.26747,g
-0.29346,0.345474,g
-1.925285,-1.171458,g
-2.748595,-0.982129,g
-0.643397,0.554595,g
0.508934,0.165588,g
0.689249,1.029624,g
0.513326,-0.21561,g
-1.80924,-0.403436,g
-1.084561,-0.006989,g
2.282278,-0.0653,g
1.681713,1.654236,g
-0.241943,0.782441,g
-0.599608,-0.132363,g
0.570089,1.378452,g
-1.402965,-0.502875,g
1.279008,0.338592,g
2.237721,0.720865,g
0.726462,1.395945,g
-1.004782,0.254945,g
0.991465,1.093568,g
2.1382,1.069529,g
-2.34824,-0.207062,g
1.406055,1.558704,g
2.065357,2.148476,g
-2.323366,-0.359459,g
1.486048,1.052145,g
1.306209,0.616966,g
-1.281995,-0.40292,g
-0.26606,0.177647,g
2.551849,1.585261,g
-0.901951,0.877925,g
0.998837,1.743675,g
3.440663,1.092567,g
-2.214977,0.374097,g
-3.110208,-1.34241,g
-1.869601,-0.695102,g
-0.186376,0.66682,g
-0.201115,1.085959,g
-2.299427,-0.864461,g
-1.130562,-0.040906,g
2.831749,0.605433,g
1.329529,0.889384,g
-0.529483,-0.094565,g
2.685763,0.601126,g
1.979259,0.227133,g
-0.938352,0.673661,g
-2.751623,0.064546,g
-3.352166,-1.578107,g
-2.450584,-0.216111,g
-0.204947,0.657022,g
2.089939,0.036209,g
0.234383,1.185324,g
0.397368,0.416052,g
-1.905591,-0.488566,g
0.508296,1.693827,g
-0.953468,0.730689,g
1.39062,1.687504,g
-0.435493,0.600656,g
-1.463268,0.782269,g
1.999478,2.021529,g
0.824827,1.346933,g
-0.663777,0.78975,g
1.50584,1.819499,g
-0.345114,-0.043911,g
-0.588658,-0.333137,g
-1.743509,-0.00427,g
0.894074,1.9946,g
2.09689,0.30195,g
-1.109667,-0.454143,g
-2.318462,-0.197889,g
