@relation magic04-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P75.0-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute class {g,h}

@data
24.823752,-116.480417,548.475019,-553.019574,605.379297,19.595384,295.914645,g
-4.988653,45.184356,237.342229,-242.447276,277.675284,-10.568801,-36.161064,g
-6.192428,31.053593,422.353142,-425.899169,442.72968,-10.965614,-25.285344,g
-0.471464,-218.955124,535.677242,-539.92527,565.316269,-5.751968,573.728493,g
-4.617128,29.362245,393.979898,-397.980242,421.568696,-9.687187,-26.34328,g
35.70744,-117.045412,436.799658,-442.02283,486.462058,30.074811,195.735944,g
17.738279,38.448757,384.564123,-389.581528,426.626804,12.255125,26.903945,g
-20.567064,34.792744,280.646444,-285.365763,318.966509,-25.890349,37.396016,g
20.427288,36.438192,152.257485,-156.637668,182.773276,15.175883,-8.146008,g
4.795702,3.525936,338.054748,-341.614113,346.414665,0.000173,54.573803,g
-4.041048,-22.808165,385.963967,-390.095947,416.426064,-8.864463,75.959261,g
31.036099,119.698567,314.007994,-319.390169,362.30294,25.246719,30.244898,g
-8.595129,-10.503849,65.870931,-70.232062,97.87542,-13.902479,42.35124,g
26.211644,120.433476,418.698861,-424.411338,463.491773,20.195712,-96.596647,g
-13.592962,22.12539,224.527478,-228.635903,263.255268,-18.598588,-36.077579,g
31.971926,109.221738,440.454978,-446.027332,490.722556,26.037227,-56.173699,g
-19.453009,-38.950359,405.992882,-411.644391,456.370966,-25.424947,40.955381,g
25.006137,15.126346,306.065848,-311.088449,345.850709,19.553814,177.038282,g
5.212087,3.658265,185.730406,-189.550444,194.762532,0,42.889389,g
19.955477,43.938492,114.964526,-119.168733,146.313087,15.019652,14.102877,g
42.955033,63.638318,465.584957,-471.060662,524.689805,37.082688,-1.624837,g
115.221216,73.714697,374.977915,-382.308647,488.783352,107.77894,49.620658,g
-15.645095,71.458181,294.9854,-300.503887,340.359415,-21.522463,-67.20513,g
-35.548957,-185.815796,445.738252,-451.670353,508.464299,-41.776026,151.489321,g
26.259276,46.387958,279.440937,-284.747421,336.657849,20.571394,-9.316182,g
-15.520041,15.050482,243.813344,-248.107618,278.287218,-20.434735,-22.038961,g
-16.591315,155.053881,510.472439,-515.375182,549.783584,-22.138727,-128.607024,g
22.166267,43.167036,104.126738,-108.526666,141.309192,17.152326,-14.191039,g
39.980063,3.926213,397.377142,-402.208178,450.887293,34.625601,53.023098,g
-6.619898,34.017131,356.12662,-359.951335,376.49242,-11.720788,-17.972452,g
-19.562301,-13.573389,232.863319,-237.238999,266.98905,-24.716365,82.344813,g
29.177262,-83.285663,458.573442,-464.390534,513.965812,23.083214,150.246574,g
-12.737848,11.878578,389.866797,-394.41395,429.094457,-17.880134,-15.587764,g
33.169985,-3.445222,631.192396,-637.342736,694.431823,26.589578,267.875687,g
-8.889058,75.903143,271.105615,-275.891445,306.964436,-14.356276,-88.552137,g
-13.50913,-68.043443,266.467183,-270.717809,298.397713,-18.727799,148.16309,g
-4.993156,-6.498655,153.539549,-157.50404,184.840132,-9.72356,55.0735,g
-11.212084,72.723444,505.400994,-510.648415,554.230624,-16.888188,-83.325154,g
21.78383,-30.975823,292.284959,-296.634485,323.689465,16.66562,101.755733,g
32.684838,22.317994,205.539352,-210.083907,245.935973,27.341115,63.759735,g
-10.05646,-42.425372,256.835942,-261.524083,293.772271,-15.377493,51.027429,g
34.084508,28.417584,384.777685,-388.649685,421.971398,29.21554,51.651487,g
-15.706756,93.772884,421.99911,-426.993825,471.268335,-21.038875,-111.338824,g
18.929756,9.428765,263.154463,-267.267564,291.718059,13.698443,21.780192,g
16.464529,5.206372,273.894217,-278.084221,305.186833,11.218839,15.12496,g
-11.168956,-15.324493,383.716111,-387.970721,422.662659,-16.132148,9.127388,g
66.334948,183.741665,272.640386,-278.257426,352.838148,60.413066,-144.636115,g
20.955563,48.013661,252.049246,-256.802513,290.38057,15.540653,2.309517,g
-3.68719,-17.67835,169.499704,-173.567079,197.097682,-8.841946,14.970981,g
8.405643,-17.065031,373.963106,-378.34225,405.984742,3.436389,134.722203,g
-14.078802,-63.5822,359.951681,-364.35594,399.410743,-19.098458,114.58538,g
-2.364423,15.65618,243.307239,-247.440778,275.899412,-7.059839,3.058629,g
24.922306,110.547104,265.424489,-270.078682,311.659853,19.766164,12.252874,g
-29.427197,2.833982,120.537919,-126.867352,186.522993,-36.156734,-30.936852,g
-30.76867,-201.493454,402.658858,-408.831541,472.506924,-37.135169,182.93938,g
-17.095861,90.079806,333.644774,-339.608398,383.89763,-23.405376,-103.788815,g
35.441224,164.696901,525.369288,-529.948657,582.228186,30.378266,-109.793315,g
-7.5268,35.5448,269.349489,-273.854553,307.872551,-12.852337,5.238414,g
-14.106515,85.259162,317.323659,-322.473219,365.677841,-19.628293,-98.489432,g
-17.109717,-8.444267,372.768337,-378.111887,417.275115,-22.957294,-7.122713,g
23.676788,21.934345,233.841235,-238.070384,264.527113,18.589408,46.527734,g
17.635568,11.432055,282.904519,-287.544683,320.396144,12.288034,125.342628,g
13.300072,-62.224098,244.007334,-248.076441,271.351567,8.386244,102.741097,g
-2.866371,33.331413,249.450304,-253.229292,276.341605,-7.648044,-26.438024,g
-13.187488,-48.497249,409.15197,-414.403548,455.925482,-19.093955,212.81587,g
-0.304321,-12.792581,173.063919,-176.883957,194.7246,-5.538059,23.208961,g
2.67446,-37.821581,235.296851,-239.322656,259.465541,-2.508702,96.352774,g
-20.244903,-13.216587,176.436048,-180.852085,208.195625,-25.61859,1.488698,g
10.479773,-37.411951,477.936384,-482.358829,511.778405,5.422705,302.724722,g
-25.436725,-2.359919,435.441557,-441.565569,500.50899,-31.837692,-16.085383,g
-14.13925,71.702227,398.612268,-403.756632,444.047078,-19.682506,-80.771245,g
12.950024,42.021804,292.848049,-297.54208,326.85652,7.361216,-33.856224,g
-8.546632,119.70792,452.576909,-458.910326,512.729301,-15.160814,-135.704795,g
20.023027,218.651323,354.760552,-359.194429,390.192249,15.069015,49.029855,g
33.120968,-171.501089,366.892355,-372.035853,414.654176,27.585507,266.221059,g
-26.561865,24.597027,367.221272,-372.571057,417.223846,-32.436981,-61.060853,g
24.429018,-2.001558,305.944605,-309.787679,332.665819,19.194067,56.228085,g
-25.264386,-24.530689,367.573224,-372.529488,412.40199,-30.751869,2.542131,g
-20.395071,-181.460901,530.978708,-538.045995,608.469622,-27.643184,202.301109,g
18.601186,59.227477,225.449449,-229.990366,252.92653,13.050483,-41.291052,g
33.014274,99.093918,459.137224,-464.71616,507.466984,26.963701,-46.29027,g
14.511641,34.839336,134.492879,-138.602863,163.07726,9.366758,-21.731522,g
-9.874595,107.218275,431.445542,-436.539157,472.07218,-15.496312,-124.744724,g
-8.384338,35.922561,318.919917,-323.805166,351.394831,-13.829906,62.314512,g
18.788075,-36.080697,273.093144,-278.106738,314.357695,13.343893,157.474249,g
-16.205587,29.331761,386.283703,-392.306044,435.479835,-22.544373,-3.900925,g
-9.234082,11.468082,252.917177,-256.755748,281.029747,-14.357142,8.769373,g
-4.237462,-13.70312,415.891899,-419.578916,437.14295,-9.225076,20.716367,g
-15.493368,-25.010814,330.40428,-335.132779,367.505328,-21.037836,27.492842,g
49.816553,158.31464,412.209213,-417.496991,472.983758,44.157596,-94.538797,g
22.662672,-2.408936,387.499256,-392.358005,421.864184,17.147476,65.368117,g
-9.321897,-22.261703,77.045777,-81.469261,112.818342,-14.601708,18.50575,g
-35.061212,20.785995,244.562976,-249.974769,317.494266,-40.773342,-51.669847,g
-4.007446,-3.69533,283.695546,-287.477133,305.234637,-9.072482,45.40398,g
-10.339651,35.096199,313.141969,-317.692759,343.393102,-15.527662,-37.076972,g
-17.817953,5.262144,124.713201,-129.755893,169.249077,-23.451102,-17.953573,g
20.741655,43.964819,347.045478,-352.027202,385.834236,15.31081,78.440078,g
-18.132667,-112.682722,280.07175,-284.702387,316.12075,-23.417154,98.071834,g
-11.629682,-64.748909,197.696452,-201.782187,227.537609,-16.602227,80.756003,g
-39.263513,-89.527628,575.951407,-581.312624,637.635452,-45.055838,91.345762,g
-19.791279,62.358679,342.258436,-347.038896,384.044854,-25.053249,-69.979702,g
19.421313,1.742616,426.937014,-431.301436,460.239848,14.355757,37.183494,g
-46.375487,-284.57231,527.70392,-534.834773,617.062672,-53.676255,294.452794,g
-6.336361,60.373922,209.02545,-213.130584,236.345607,-11.298341,3.015327,g
-6.076554,10.711349,332.526215,-337.148886,368.465577,-11.348917,15.250361,g
-11.490079,6.174588,305.821976,-310.75936,340.782728,-16.9088,105.606602,g
26.778025,12.373598,351.83252,-357.077862,395.943004,20.997306,32.030469,g
10.715852,25.580832,400.075851,-404.331673,428.323174,5.607688,-12.213903,g
21.363115,-20.017138,336.594976,-340.999235,367.195637,16.189652,86.886077,g
14.384682,15.741224,227.823917,-231.554408,249.167633,9.365718,46.420001,g
-9.734126,88.57881,282.702562,-288.507703,329.17487,-15.88689,-81.394783,g
-43.691155,-46.61988,185.375509,-191.11795,256.492476,-49.786242,21.107984,g
25.267677,5.553128,82.849706,-87.828486,130.405066,19.847224,36.660761,g
-5.265261,46.565493,232.105547,-236.194572,257.452205,-10.267424,-43.424246,g
16.947251,-5.78401,452.535166,-456.823204,483.961496,11.900401,39.38441,g
33.381815,156.93229,361.399502,-367.553306,420.739909,26.9831,-105.631543,g
42.828594,2.015934,583.131451,-588.542204,641.156885,36.958154,64.054357,g
17.138989,60.706822,390.947423,-395.744165,431.508069,11.759066,-38.446505,g
13.584474,-10.325967,264.74743,-270.371399,315.360553,7.558323,8.640162,g
24.833625,-15.486266,218.8706,-222.856049,244.778443,19.705022,104.254563,g
0.008833,-53.850152,184.310298,-188.918246,214.822624,-5.185933,166.55695,g
-28.073946,-2.198146,367.088077,-371.895557,410.425027,-33.485392,-13.694806,g
-16.728666,9.526453,304.117291,-308.928582,344.957837,-22.103393,-17.848091,g
-16.17008,82.764489,358.007627,-362.77631,396.161589,-21.568536,25.938846,g
-25.253128,-24.252868,377.033686,-381.520563,414.988462,-30.429188,106.299769,g
-54.796025,-126.187696,552.745737,-559.655061,630.716949,-61.918911,118.053119,g
-23.26075,48.7167,434.997286,-439.343348,473.480857,-28.159162,50.133691,g
14.23867,-4.637046,177.539365,-181.725039,208.798032,9.362774,67.00785,g
39.152489,-35.07195,498.369561,-504.300449,555.49173,32.882465,111.876972,g
28.503841,97.73547,165.293419,-170.770683,215.347955,22.697487,-40.923684,g
-5.684071,-9.683723,264.620298,-268.152642,285.347057,-10.402697,26.639288,g
30.423992,20.9954,302.160074,-306.375539,341.68963,25.544978,90.670088,g
-9.437079,79.495416,326.387654,-332.423851,386.199525,-15.751097,-96.568588,g
27.235633,43.941783,121.964782,-126.525272,158.565614,22.009689,22.668215,g
9.780198,-2.86256,255.708723,-259.542617,277.382741,4.53728,22.870518,g
-6.327182,26.111532,265.294412,-268.97017,285.196541,-11.283965,-26.777159,g
12.507312,4.171818,337.351189,-341.50153,367.72807,7.2301,23.027096,g
-11.143149,49.91424,252.849627,-257.800174,293.36957,-16.684326,-64.051412,g
-8.168005,2.190351,347.496157,-352.15191,384.634964,-13.495274,-5.245689,g
-20.254949,-27.897103,461.993896,-466.966094,511.555663,-25.700689,56.14893,g
25.396715,42.775766,402.064591,-406.074116,440.274671,20.565159,-20.645699,g
-2.726941,-61.58272,419.703623,-423.716785,453.761285,-7.591579,65.110734,g
-14.793446,-6.712563,47.400688,-51.990276,93.412098,-20.023027,62.593372,g
20.383294,26.647082,100.362991,-104.594911,128.759964,15.140203,-5.526801,g
-17.986482,-93.130986,489.677437,-496.307035,561.079846,-24.904812,118.136257,g
15.549659,12.35697,371.478826,-375.089459,392.18965,10.770065,43.510848,g
12.715851,-13.507918,194.750234,-198.662764,221.346047,8.020781,97.527278,g
20.515795,120.737624,338.057866,-342.601382,368.910368,15.386673,-114.734856,g
22.144789,26.86151,179.568982,-184.018274,221.860813,16.96613,11.013938,g
-8.50766,23.422869,497.274385,-501.452958,522.670753,-13.697924,5.543602,g
118.60062,203.141154,237.834305,-243.9455,351.298529,112.212817,-105.851341,g
27.914077,33.706055,268.435659,-273.21023,308.379002,22.496396,-1.531653,g
-16.568278,-163.321133,478.825273,-484.387061,529.655768,-22.457078,165.955062,g
-6.547845,-68.563231,125.233162,-129.448628,152.437618,-11.624486,70.930598,g
-20.166268,129.722465,439.009581,-444.217339,480.590232,-25.769798,-138.612562,g
-5.642502,26.165226,219.481495,-223.351416,240.109181,-10.815272,-26.763476,g
12.257031,64.366472,276.729931,-281.735384,317.537567,6.834153,-27.543938,g
39.167904,-36.638244,510.370594,-516.672488,580.340251,32.539519,95.600718,g
16.191038,-5.239454,391.322412,-395.408147,416.900126,11.248804,40.360768,g
-3.890359,52.171622,151.324603,-155.579212,181.575736,-8.859613,-37.610617,g
-17.456994,106.00965,441.458355,-446.673387,492.700558,-23.033504,-109.607639,g
15.494407,22.574684,276.787954,-282.371047,323.335434,9.610977,41.062421,g
-13.804272,-14.939631,291.864591,-295.77712,321.617067,-18.585252,46.617801,g
45.731337,73.874045,402.411521,-409.141578,477.954224,38.784255,-17.87996,g
24.33566,93.909024,206.450757,-210.852937,239.669759,19.17692,8.037928,g
-15.140722,24.186531,247.952426,-254.301432,311.477295,-21.745898,-21.110755,g
24.18324,112.956559,347.518674,-352.76852,391.046496,18.570529,-58.839325,g
-38.712548,5.739843,277.757037,-283.917768,345.133467,-45.131355,-42.879862,g
-9.517446,-41.174658,334.823261,-339.305289,371.624491,-14.558926,54.644471,g
-7.737937,3.733436,272.776525,-277.361956,304.983144,-13.060702,-5.854505,g
-28.848865,-111.9563,507.186912,-513.554796,574.605257,-35.509293,107.994927,g
-11.706931,-105.969813,305.691552,-310.244941,345.213834,-16.822024,127.349382,g
-15.848611,38.26412,324.722114,-329.406619,361.081151,-21.241005,-38.354879,g
-41.882028,123.809243,440.119826,-445.29121,495.415028,-47.615462,-140.148198,g
153.282686,261.18668,446.54331,-454.853863,659.575686,144.918266,-66.419992,g
23.294525,37.225929,464.591625,-469.390965,500.32366,17.767204,-16.716022,g
-28.286641,43.707956,337.881024,-344.543011,411.822446,-35.186785,-59.273377,g
67.068645,35.844965,560.729972,-565.788253,633.287485,61.456973,275.724995,g
-20.128336,24.145654,338.292386,-343.548814,385.010299,-25.881862,-53.829541,g
-11.999128,34.780619,103.326357,-107.604176,142.258875,-16.969768,6.975661,g
-20.783397,41.512235,400.308811,-405.611658,441.979183,-26.461926,-45.927752,g
22.965088,29.911651,232.189205,-236.909909,273.588857,17.582914,73.637967,g
-4.116219,-9.582744,155.58614,-159.548726,182.504462,-9.052044,21.314271,g
11.751618,31.437588,272.678491,-276.629299,293.466911,6.830516,32.204194,g
21.197877,54.523747,170.766007,-175.740803,213.646735,15.572176,28.659205,g
-26.499858,6.943445,123.557057,-128.962268,177.51477,-32.490155,-29.213808,g
39.270095,10.998176,288.573694,-293.953271,345.13797,33.418188,143.847686,g
-6.625268,-40.679465,255.984985,-260.11073,288.465268,-11.498392,49.869726,g
-48.00119,-11.974187,294.546845,-301.295434,380.072742,-54.923504,-25.147472,g
-12.748414,-111.048532,491.558098,-497.73078,554.197542,-19.275647,103.988174,g
27.757153,188.282237,502.30478,-507.646771,551.257559,21.945777,-116.890566,g
-25.219872,-10.324755,224.33089,-228.653223,264.574918,-30.206273,-10.986052,g
19.672806,43.929831,321.549517,-325.540681,352.464545,14.925255,-3.431193,g
-14.802799,16.223081,343.662436,-347.719592,370.43769,-19.938503,-33.08321,g
22.442009,9.613228,371.894691,-375.813456,397.576848,17.406418,15.703465,g
23.802362,37.38216,296.990941,-301.627988,330.303821,18.447727,11.924997,g
17.904209,10.264999,102.374075,-106.728278,131.303134,12.626997,73.952334,g
-1.511561,-12.207667,183.673249,-188.421147,225.114643,-6.743567,25.374544,g
24.050218,103.773572,317.391555,-323.366958,372.769204,17.77292,-52.229126,g
27.714545,-1.08028,153.639662,-158.53513,202.073518,22.325615,52.839674,g
17.735161,49.359638,211.494835,-215.749445,239.429004,12.311764,-25.587413,g
-10.543166,-12.074299,86.229457,-91.409674,136.174527,-16.262918,44.541245,g
-9.995492,37.182801,317.83063,-322.02635,348.7706,-15.055678,2.778036,g
-1.700008,38.354706,110.204504,-114.012764,135.915239,-6.483932,-22.729703,g
-14.127646,-47.195786,550.96311,-557.072573,613.543665,-20.709785,63.283594,g
33.712291,43.317032,425.659453,-430.622472,466.998137,28.109279,34.560303,g
-39.938667,20.916938,349.127749,-355.233228,418.24593,-46.357474,-72.530494,g
14.175623,61.770994,388.692813,-393.639723,432.269132,8.813714,-22.408927,g
-15.684586,-100.054686,486.685666,-492.444561,553.986232,-21.806693,116.824922,g
24.324229,-6.430239,421.915626,-426.973041,460.787349,18.72728,46.626981,g
19.85675,62.960913,366.725039,-371.609769,400.971494,14.461065,51.8867,g
26.431961,47.28949,361.578943,-366.33221,397.686313,21.173109,83.08769,g
39.583943,-87.979867,463.170651,-469.093052,522.835818,33.373328,163.475805,g
-12.641026,-4.79397,399.706751,-403.470843,426.715658,-17.358267,56.32941,g
-24.730741,-63.995294,164.708332,-170.214002,219.826,-30.643963,120.453915,g
-20.211994,-32.760009,39.727703,-44.252339,79.352522,-25.49804,36.605508,g
34.434209,3.968302,392.948461,-398.570872,449.845118,28.533632,172.7473,g
13.380439,58.227045,360.859276,-365.448864,393.051692,8.011081,-23.264214,g
-15.302149,6.919716,202.789548,-206.566111,231.222894,-20.37065,1.673681,g
-11.265951,-28.582476,227.739913,-231.763987,256.087003,-16.104608,91.360138,g
-15.879095,-115.227105,472.523899,-478.71113,520.920169,-22.486523,119.149334,g
21.68874,3.400189,433.554141,-438.676508,474.684112,16.050568,65.392712,g
-9.333156,-17.627947,384.137519,-388.815961,417.427362,-14.480291,19.568017,g
33.128243,129.646081,420.713756,-425.725964,467.698405,27.709002,-62.440951,g
33.486604,-111.894293,442.820266,-448.403705,509.56571,27.622746,165.069811,g
29.943002,-23.300067,536.051019,-541.794153,593.018516,23.816391,113.859651,g
-11.328305,-3.74123,323.011194,-326.749653,350.265533,-15.992891,56.990534,g
-26.669426,-176.310994,542.009793,-548.407123,610.720768,-33.293654,182.579113,g
29.156824,10.974447,257.331135,-261.565653,291.011729,23.833885,82.174206,g
34.033586,127.655262,301.406285,-306.254296,365.861958,28.792054,-71.756094,g
-7.857448,26.371513,373.23322,-377.566291,399.051169,-13.259715,-39.262128,g
-14.502808,6.209402,157.936706,-161.656632,185.345718,-19.566458,-1.299558,g
30.792572,-38.765549,500.784559,-505.904328,554.276697,25.206882,235.116024,g
-5.609766,0.84628,279.821641,-285.137132,315.815216,-11.516406,-16.84991,g
-19.453355,75.512392,411.003359,-415.726835,450.154116,-24.644312,-89.974843,g
-30.4498,2.989346,67.288788,-73.64784,132.357953,-37.17033,-0.408244,g
-21.35532,-43.562983,272.063266,-276.734954,314.458501,-26.705279,79.819483,g
-13.156485,-44.492402,331.861974,-335.394318,360.807661,-17.891046,32.824961,g
-14.792926,1.295401,287.649645,-292.723515,337.162396,-20.229487,-17.344064,g
