@relation 'magic04_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.75-A12-M-1'

@attribute 0.449fSize-0.442fConc-0.429fConc1+0.408fLength+0.395fWidth+0.257fDist-0.145fAsym-0.097fAlpha+0.012fM3Trans+0.005fM3Long numeric
@attribute '0.6  fM3Long+0.487fAsym-0.457fAlpha-0.245fWidth-0.226fLength-0.196fConc1-0.188fConc+0.093fSize-0.031fM3Trans+0.012fDist' numeric
@attribute -0.603fM3Trans-0.47fAlpha+0.454fDist-0.377fAsym-0.153fWidth+0.139fConc1+0.129fConc-0.071fSize-0.058fM3Long-0.001fLength numeric
@attribute -0.795fM3Trans+0.386fAlpha-0.364fDist+0.214fAsym-0.116fConc1-0.109fConc+0.095fWidth+0.057fSize+0.054fM3Long+0.025fLength numeric
@attribute class {g,h}

@data
-0.446647,1.098021,-0.759296,-0.023715,g
-1.886523,0.4213,0.376188,-0.628605,g
1.594798,0.47979,0.483726,-1.391622,g
-2.435313,-0.314817,1.090839,-1.246299,g
-0.738594,-0.118869,-1.591919,0.445582,g
3.16541,1.803375,0.912467,0.300244,g
-0.280384,0.760854,-0.187217,-0.566495,g
0.873887,1.270691,0.400964,0.613398,g
-2.383644,0.274396,0.739458,0.014594,g
-1.14401,-0.805891,-0.902457,0.035365,g
-0.739481,-0.982416,-0.036497,1.014819,g
2.15607,1.939687,0.637019,0.976081,g
-1.155738,0.444965,0.743815,-0.029437,g
1.157248,1.243167,-0.447443,-0.781513,g
0.635538,1.186053,-0.418906,-0.429195,g
1.723017,1.425213,0.162948,0.265202,g
-1.089401,0.005797,0.151931,-0.490915,g
-2.216237,0.059798,-0.058771,0.644259,g
-3.495461,-1.19983,-0.396119,1.027745,g
0.999742,1.136789,-0.143969,1.189557,g
0.492151,1.259348,-0.291459,0.780306,g
3.588446,1.781388,1.133219,0.780415,g
0.061902,1.823466,0.180687,-0.833836,g
-2.561464,-1.226437,-0.262505,-0.473102,g
0.508213,0.774327,0.188249,-0.728105,g
4.070105,2.041146,-1.16233,-0.975591,g
3.599366,0.516888,-0.875416,-1.817559,g
-3.338154,0.056339,0.568602,-0.101132,g
-1.549993,0.708195,0.618457,-0.17688,g
-0.358901,0.959646,0.531577,0.211375,g
-1.40847,-0.204028,-0.605781,1.114753,g
-2.459562,-0.369344,0.793557,-0.192138,g
0.200563,0.479402,-0.900175,0.149345,g
-0.108596,0.183178,0.263113,-0.477793,g
-0.908463,1.022187,-0.462412,-0.557691,g
0.863179,1.335475,-0.829023,-0.021332,g
1.552878,0.803603,1.537048,-0.057902,g
-0.80014,-0.15014,-1.211751,0.517741,g
-1.205439,0.01294,1.241971,-0.432143,g
-0.644228,-0.235233,0.469393,-0.761199,g
1.071105,1.149112,-1.00706,-0.344885,g
-3.354629,-1.628086,-0.375485,0.782892,g
0.262547,0.631793,0.625544,0.183311,g
-2.892898,-0.794268,0.673634,-0.171379,g
-0.908512,0.747748,0.295736,0.338114,g
-1.061117,0.495549,0.760771,0.113705,g
-2.034908,-0.77643,0.169562,-0.23512,g
-0.737133,0.495812,-0.732903,1.001607,g
-0.826828,0.84572,0.429148,0.232723,g
-0.003618,1.087155,0.081214,-0.743421,g
1.44299,2.099785,-0.235955,0.522722,g
-1.858045,-0.704519,-0.837139,1.274857,g
0.485654,-0.001579,-0.155404,-0.768919,g
0.217382,0.843772,0.618042,-0.335773,g
-0.647404,0.169245,1.241281,-0.255207,g
2.579568,-0.64873,0.229477,-1.854124,g
-2.264579,-0.142703,-0.658491,0.729139,g
1.956221,1.842979,0.261765,0.291459,g
-1.077237,0.226492,0.220497,-1.124992,g
1.092589,0.9427,-0.530955,1.252904,g
0.64623,0.239677,0.77186,-1.382024,g
3.667156,-1.057967,0.722373,-2.185916,g
-0.032013,0.577833,-0.062829,-0.673629,g
3.551956,1.508082,0.767436,0.052812,g
0.069531,0.999054,-0.37834,-0.31813,g
1.161039,1.312518,0.57283,0.398245,g
-0.371661,0.981391,-0.199616,1.072995,g
-1.720095,-0.318794,0.619555,-0.724985,g
3.692976,2.263253,0.465966,2.322739,g
0.375694,0.62664,-0.021927,1.018659,g
-2.984688,-0.802216,0.720805,-0.972265,g
-3.603966,-1.233661,0.290152,0.010421,g
-2.109706,0.149375,0.427085,-0.996607,g
-1.690601,-0.791012,-0.553235,-0.072889,g
2.007418,2.010382,-0.813621,0.193382,g
0.879848,1.647086,-0.232775,-0.857982,g
0.964416,-0.551637,-0.837365,0.476995,g
-0.386124,-0.046827,-1.743218,0.696665,g
-1.745221,-0.9943,-0.73062,0.071869,g
-0.832133,0.63566,-0.641748,-0.277112,g
1.365805,1.49837,-0.274202,-0.578907,g
-1.523914,-0.278216,0.470718,0.338937,g
-1.231275,0.668663,0.330229,0.357565,g
0.003351,0.943014,0.497676,0.218928,g
-2.083149,-0.126518,0.076838,0.363053,g
2.49661,1.062651,0.255383,-1.576149,g
1.594818,1.998386,0.162697,0.75025,g
1.991183,-1.790697,1.566689,0.313088,g
0.359656,0.764123,-0.481665,1.373329,g
-0.761953,0.6252,0.464891,-0.062791,g
0.380024,1.170535,0.301534,0.565585,g
-3.388074,-0.604692,0.43034,0.325925,g
-0.543928,-0.68281,-1.440338,1.432985,g
0.434762,1.051497,-0.23827,0.833084,g
0.979581,1.298346,0.043179,0.369062,g
2.110135,0.885914,1.325652,-0.109576,g
-0.364965,0.563391,0.98554,-0.347718,g
-2.002807,-0.762891,-0.788098,0.15213,g
0.68288,0.19395,1.007992,-0.888165,g
-1.654424,0.831827,0.548982,-0.12159,g
1.914965,0.963553,1.229562,-0.451279,g
-0.985878,-0.084178,-0.284003,-0.277923,g
-1.04501,0.107581,0.770793,-0.126819,g
0.568668,1.37539,0.465488,0.294222,g
-1.237347,-0.091445,0.299343,0.272035,g
-1.658106,-0.836175,0.247679,-0.63889,g
2.830921,0.869727,0.179261,-1.073229,g
0.279222,0.832735,-0.065477,0.717156,g
-1.760274,0.227167,-0.131983,0.746935,g
0.499561,2.040638,0.074926,0.553842,g
-2.029357,-0.330621,-0.285775,-0.1098,g
2.407842,1.907678,-0.713926,-0.463461,g
-0.436779,0.116813,0.491961,-0.626541,g
-1.902894,0.312505,-0.238701,0.528236,g
-3.355763,-0.576014,-0.215441,0.851423,g
1.554251,0.273114,1.955542,-0.794539,g
-1.496379,-0.027701,0.227498,-0.877005,g
-2.02997,-0.457713,-0.131771,0.522371,g
3.604715,1.864326,1.230978,0.915456,g
1.504218,1.963234,0.13093,0.483996,g
-0.042768,0.336115,0.193058,0.383182,g
-1.744241,-0.317055,-0.795335,1.220762,g
0.609881,0.200148,0.798689,-0.141672,g
1.318494,1.524939,-0.077849,-0.391765,g
-1.164385,0.106543,0.385358,-0.074436,g
-0.80799,0.880487,-0.412109,-0.366219,g
-1.80371,0.123348,0.540594,0.26981,g
0.171874,1.26747,-0.244865,-0.649444,g
-0.29346,0.345474,0.398554,0.279603,g
-1.925285,-1.171458,-1.045346,1.66505,g
-2.748595,-0.982129,0.719859,0.146031,g
-0.643397,0.554595,0.075564,0.525476,g
0.508934,0.165588,0.242568,-0.793271,g
0.689249,1.029624,-0.610383,-0.048285,g
0.513326,-0.21561,1.734044,-0.230285,g
-1.80924,-0.403436,-0.251362,0.9039,g
-1.084561,-0.006989,0.126803,0.273261,g
2.282278,-0.0653,-0.708321,-1.181935,g
1.681713,1.654236,-0.263107,-0.712344,g
-0.241943,0.782441,-0.06857,0.613793,g
-0.599608,-0.132363,0.746011,0.471507,g
0.570089,1.378452,0.104233,0.171032,g
-1.402965,-0.502875,0.115867,-0.63149,g
1.279008,0.338592,-0.850913,-0.366118,g
2.237721,0.720865,0.116512,-1.207389,g
0.726462,1.395945,0.371797,0.236199,g
-1.004782,0.254945,-0.572789,-0.484591,g
0.991465,1.093568,0.532273,0.253878,g
2.1382,1.069529,0.466561,-1.492009,g
-2.34824,-0.207062,0.03968,-0.33846,g
1.406055,1.558704,-0.500673,-0.612615,g
2.065357,2.148476,0.592852,0.745806,g
-2.323366,-0.359459,-0.759944,0.269459,g
1.486048,1.052145,0.949412,0.613942,g
1.306209,0.616966,0.573015,1.341002,g
-1.281995,-0.40292,0.335895,-0.801562,g
-0.26606,0.177647,0.760098,-0.133205,g
2.551849,1.585261,0.573157,0.377162,g
-0.901951,0.877925,-0.414812,0.009364,g
0.998837,1.743675,0.594866,0.06405,g
3.440663,1.092567,-0.067429,-1.102728,g
-2.214977,0.374097,0.670087,0.095678,g
-3.110208,-1.34241,-0.359082,0.975103,g
-1.869601,-0.695102,-0.40205,-0.24704,g
-0.186376,0.66682,0.075851,0.721802,g
-0.201115,1.085959,-1.107484,0.224643,g
-2.299427,-0.864461,0.332634,-0.61139,g
-1.130562,-0.040906,0.321851,-0.827955,g
2.831749,0.605433,-0.096328,-1.909182,g
1.329529,0.889384,0.538919,-1.295912,g
-0.529483,-0.094565,0.136871,-0.501988,g
2.685763,0.601126,1.705506,0.077243,g
1.979259,0.227133,1.096082,0.40772,g
-0.938352,0.673661,0.045781,-0.303324,g
-2.751623,0.064546,0.491383,-0.506835,g
-3.352166,-1.578107,-0.689986,1.290354,g
-2.450584,-0.216111,0.046586,-0.715799,g
-0.204947,0.657022,0.751475,0.065587,g
2.089939,0.036209,0.812511,-1.296303,g
0.234383,1.185324,-0.505863,-0.049432,g
0.397368,0.416052,-0.103588,-0.647875,g
-1.905591,-0.488566,0.789143,-0.938658,g
0.508296,1.693827,-0.186957,-0.477992,g
-0.953468,0.730689,0.773807,-0.117734,g
1.39062,1.687504,0.427731,0.630458,g
-0.435493,0.600656,0.213933,0.997668,g
-1.463268,0.782269,0.463054,0.225633,g
1.999478,2.021529,-0.058209,1.66213,g
0.824827,1.346933,-0.174749,0.937484,g
-0.663777,0.78975,0.472444,-0.924995,g
1.50584,1.819499,-0.87811,-0.163826,g
-0.345114,-0.043911,0.290175,-0.935901,g
-0.588658,-0.333137,-0.720207,-0.177403,g
-1.743509,-0.00427,-0.351464,-0.153947,g
0.894074,1.9946,0.703926,0.120639,g
2.09689,0.30195,1.657175,-0.009047,g
-1.109667,-0.454143,-0.677138,1.131202,g
-2.318462,-0.197889,0.551372,-0.91691,g
2.759416,1.058015,0.645596,-1.119328,g
-3.59833,0.231218,0.722052,-0.619933,g
1.944683,0.698,1.436486,-0.307999,g
-3.306493,-1.014934,-0.109406,-0.23767,g
3.030527,0.47734,1.311501,0.053827,g
3.575241,1.356885,1.263692,0.359571,g
-1.340648,-0.122425,0.189767,-0.809379,g
-1.269361,0.39709,0.815949,0.016897,g
0.877434,1.162261,1.124715,0.077002,g
0.514794,0.973008,0.798001,0.385551,g
-0.608526,0.513348,-0.17113,0.629976,g
2.475755,0.276521,2.324115,0.048084,g
1.021622,-0.286328,0.591362,0.385667,g
0.988146,1.016344,0.521104,0.041104,g
4.066153,1.751985,-0.642958,-0.925871,g
-1.043757,0.462452,0.361096,0.10962,g
-0.900009,-0.042164,-0.515441,0.937661,g
1.782924,1.92738,-0.495461,-0.449092,g
-1.872231,0.334229,0.118106,-0.568397,g
-2.459072,-0.73484,1.486447,-0.779204,g
-0.817507,1.186055,0.840791,-0.3421,g
-0.567982,0.995453,-0.366428,-0.685825,g
-0.780415,0.512073,0.115365,0.665614,g
-2.965008,0.085122,0.564053,-0.102437,g
-2.572475,-0.253962,1.267774,-0.355336,g
1.538254,1.557468,-0.037333,-0.560548,g
1.298194,0.610765,0.445058,-1.51994,g
-2.573315,0.170919,0.596839,-0.249665,g
2.177961,1.192222,0.288497,0.900718,g
-3.164186,-0.307015,0.99722,-0.808537,g
-1.253791,0.762109,0.032014,-0.653772,g
-1.440964,0.783753,0.484028,0.060217,g
-0.812978,-0.349705,-1.790283,0.855527,g
-2.743848,-0.147944,0.830459,-0.311933,g
0.296955,0.697062,1.098824,-1.503193,g
-0.70253,0.958573,1.063235,-0.21621,g
-0.337128,0.543771,0.315398,0.725912,g
1.066256,1.475485,0.793116,0.290506,g
-2.281812,-0.094745,0.594688,0.176754,g
-3.493389,-0.77901,0.099563,-0.279495,g
-1.879742,0.382205,0.455004,-0.08844,g
-0.523415,0.693693,-0.268421,-0.346343,g
1.459342,0.569822,1.812664,-0.032448,g
0.193927,0.473097,0.53762,0.233386,g
-1.07827,-0.240719,0.09728,0.552497,g
-2.410543,-0.122366,0.902856,-0.207342,g
-3.009177,-0.800871,-0.863124,0.25866,g
-1.628828,-0.135294,0.546571,-0.072968,g
2.910899,0.987278,1.374684,0.625967,g
-0.056977,1.153557,-0.263619,-0.295055,g
1.84346,1.480441,-0.424222,2.046267,g
-0.023597,0.977776,0.425024,0.180982,g
-0.036558,0.690848,0.140768,-0.547264,g
1.587555,0.524485,0.516043,-1.578435,g
-0.574789,0.804446,-1.094024,0.484529,g
0.571969,1.607599,-1.055732,0.1774,g
-1.921933,-0.097401,0.902813,-0.34423,g
-3.077173,-0.978323,-0.292511,-0.094033,g
-0.380898,0.43914,-0.180253,0.853526,g
-0.104135,1.114821,-0.422995,-0.357144,g
1.414312,1.622852,-0.236169,-0.292282,g
-2.020807,-0.312483,-0.009927,-0.510379,g
-0.923453,-0.458218,-1.696107,0.4719,g
-2.045078,-0.950708,-0.275578,0.273011,g
2.784843,0.617745,1.420987,-0.864931,g
0.779104,0.93267,0.745218,-0.064716,g
0.273145,1.166655,0.470588,0.583157,g
-0.907484,0.543342,0.026312,-0.70885,g
1.58557,1.360909,-0.523929,1.435549,g
-2.53141,-1.105423,-0.420514,-0.028848,g
-0.206681,1.326685,0.724304,-0.289945,g
-1.359496,0.015752,0.896091,-0.393091,g
-2.774357,-0.677735,-0.328067,0.639513,g
0.589347,1.265324,-0.163758,-0.736741,g
-1.102839,0.464637,0.186694,0.05428,g
-1.409334,0.228019,0.601,-1.078028,g
-2.290032,-1.331708,-1.190459,0.754364,g
-0.460589,1.19871,0.163187,0.206042,g
-2.251761,0.158727,0.706299,-0.80157,g
-1.517898,-1.27048,-1.456706,0.403843,g
0.319592,0.712182,0.100961,-0.545367,g
1.257834,1.143694,0.422096,0.39078,g
-3.693463,-1.253491,-0.040403,-0.011602,g
-0.29422,1.077252,-0.044094,0.939281,g
-2.870705,-0.370921,0.838122,-1.39339,g
-0.015323,1.067043,0.676447,0.032336,g
0.590181,0.654452,-0.352671,1.657369,g
1.368313,1.979282,-0.509092,-0.624529,g
0.37673,1.428188,0.504474,-0.143877,g
2.015756,1.40563,-1.968505,-0.517636,g
0.841473,1.083013,-0.388504,1.090593,g
-0.513588,0.925702,-0.033565,-0.378464,g
-2.38923,-0.081138,0.517773,-0.802275,g
-1.110251,-0.099335,-0.513064,-0.322442,g
-0.848061,-0.168137,0.104504,0.018455,g
3.419437,1.317605,0.090384,-1.064422,g
-3.28229,-1.516893,-0.794912,0.999145,g
-1.137512,0.87256,-0.010882,-0.550703,g
4.82092,1.465381,0.98261,2.764072,g
0.758222,0.479549,0.465822,0.188718,g
-1.868011,-0.059447,0.905523,-0.556996,g
1.826626,0.733935,0.618441,-1.308531,g
-2.30605,0.017266,-0.07602,-0.198806,g
-1.40098,-0.020256,0.246992,-0.893248,g
4.039646,2.517058,-1.081338,-0.566062,g
-1.549729,-0.314365,0.009332,-0.241145,g
-2.634919,-1.634908,-0.774038,1.050968,g
-1.197349,0.135073,0.080308,-0.742173,g
-2.235632,-0.122637,0.014615,-0.437827,g
0.054879,1.080035,0.911456,0.127353,g
1.405551,0.418519,1.809876,0.284872,g
-0.834309,-0.152481,-0.43855,1.297295,g
-3.298314,-1.931512,-0.758371,0.268414,g
1.110634,0.887479,0.24741,-0.855787,g
-2.294202,-1.537458,-0.834016,0.851202,g
1.459132,1.192273,-2.057131,-0.657381,g
2.199296,1.943048,-1.936906,0.134022,g
0.689844,0.957482,-0.923115,1.187234,g
0.128095,0.366868,0.375869,-0.151992,g
0.929381,1.328878,0.201971,0.732212,g
-0.740881,0.814474,-0.512114,-0.184578,g
1.090917,1.607771,-0.005729,-1.031521,g
-1.66785,0.263588,-0.028697,-0.416895,g
4.09354,2.019253,-2.034155,-1.411406,g
-2.21266,-0.141698,0.424942,0.055119,g
2.010692,1.782962,-0.91426,-0.476549,g
-0.234489,0.02733,0.193052,-0.667317,g
0.381736,0.958946,0.406844,0.288685,g
-2.897349,-0.309762,0.563573,-0.092813,g
-3.661795,-1.069952,0.254566,0.50942,g
1.065418,0.530576,0.538863,-1.800416,g
1.498358,1.285548,0.542727,0.346614,g
2.623629,0.66933,1.142856,-0.00903,g
-2.216675,-1.085707,-1.108054,-0.179446,g
1.69818,1.714265,0.594581,0.510084,g
0.29804,1.147335,0.152227,-0.745826,g
0.662868,0.003088,-0.118582,-0.131356,g
-1.486171,0.152156,1.0545,-0.734983,g
1.057884,0.489674,1.488175,-0.327258,g
0.29739,1.359172,0.485865,0.041487,g
0.213633,0.308492,0.881484,-0.021219,g
1.069926,0.701694,-1.305302,-0.105799,g
0.132934,0.876552,0.477912,0.133323,g
0.066851,-1.197495,1.31696,-1.942485,g
-1.358392,0.138567,0.464003,-0.435817,g
-0.141538,-0.014772,1.68512,-0.811483,g
2.294103,0.414239,1.415812,-0.4216,g
-3.147343,-0.949587,-0.42742,0.273236,g
-1.517694,-0.132823,1.162608,-0.459297,g
-2.777893,-0.010537,0.441431,-0.760397,g
0.566315,1.603839,0.108541,0.46443,g
0.652577,0.090025,1.108903,-0.188995,g
3.848044,1.508101,-1.599308,-1.477855,g
1.133971,1.435697,-0.553954,-0.174206,g
-2.341476,-0.634642,-0.239643,0.849501,g
-0.06598,0.652356,-0.18144,-0.336947,g
2.367516,1.048686,1.749139,0.111261,g
1.780299,2.22171,0.392884,0.536052,g
1.902073,-0.958672,1.331403,-0.196036,g
0.300101,1.4305,0.152174,0.414169,g
-0.649067,-0.068963,0.724934,0.018316,g
-2.096506,-0.824788,0.330885,0.12361,g
2.175267,2.051901,-0.429831,-0.801218,g
-1.871389,-0.729055,0.521096,-0.727326,g
0.692774,0.314157,1.035692,-1.092771,g
-2.483538,-0.496826,-0.523901,-0.293367,g
-1.469544,0.321213,0.239226,-0.811843,g
1.578559,0.911545,-1.807336,0.074526,g
-1.689632,-1.415234,-0.731895,-0.269606,g
1.638456,1.659544,-0.311013,-0.962469,g
-1.695867,-0.177762,-1.114068,1.471927,g
2.177869,1.609971,-0.111579,-0.229549,g
-1.039196,0.532003,-0.609479,-0.055763,g
-0.60257,0.929238,0.802814,-0.098041,g
2.336933,1.856575,-0.946261,-0.373397,g
-0.36945,0.597882,-0.588626,1.006283,g
-0.290342,0.670732,0.648384,-0.147854,g
-0.527608,0.430307,0.269255,0.334218,g
-0.176547,0.622094,0.211231,-0.487718,g
2.076106,0.971156,0.63877,-1.141678,g
1.231694,1.107381,-1.138939,0.416106,g
1.528076,1.923609,0.036477,0.794646,g
-1.377224,-0.015658,0.436854,-0.779751,g
-0.592289,1.086249,0.121897,0.851139,g
-2.141544,-0.876281,-0.991861,0.525237,g
0.044212,0.796679,-0.950465,0.201474,g
-1.175423,0.179764,-0.251359,-0.288046,g
0.538436,0.815534,0.050827,0.52248,g
-1.769401,-0.016478,-0.517675,0.83008,g
-0.372326,0.901962,-0.217601,-0.668777,g
-3.434305,-0.87325,1.076748,-1.157495,g
0.222658,1.545367,0.821107,-0.086382,g
-1.191962,0.6409,-0.174514,-0.821771,g
-1.242497,-0.000848,0.617462,0.153302,g
-2.173572,-0.724751,0.867149,-0.40044,g
-0.754352,0.83545,-0.604854,-0.142973,g
2.046073,1.007544,1.547206,1.135309,g
1.294749,1.84077,-0.73452,1.479853,g
-0.388091,1.390685,-0.032095,0.024174,g
-2.727374,-0.984192,0.717502,-0.959854,g
-1.530116,0.55931,0.172999,-0.654286,g
-2.846109,-1.022352,-0.556378,0.209682,g
-0.594524,0.572691,1.00967,-0.119796,g
3.687528,1.475524,1.230503,0.638883,g
-0.45912,0.168562,-0.538092,-0.619124,g
0.64447,1.334278,-0.211297,-0.537994,g
-2.052409,0.266042,0.428747,-0.948431,g
1.531825,0.982578,0.72009,-1.314221,g
0.171349,1.227317,0.00074,-0.968529,g
-0.522609,1.265628,0.400453,0.503166,g
-1.482357,-0.215433,-0.094038,-0.587911,g
1.179995,0.200494,-0.431,-1.168265,g
-0.038364,0.864777,-0.722441,0.005746,g
0.784688,1.091381,-0.774534,1.06068,g
-2.840184,-0.440637,0.381999,-0.680812,g
-3.087358,-0.676557,0.717947,0.117537,g
2.395418,0.886989,-0.021237,-1.892762,g
-1.588823,0.354199,0.65114,-1.046461,g
-1.554024,0.185576,0.708484,-0.172697,g
-0.545127,0.525811,-0.290234,-0.376709,g
-2.942665,-0.622834,0.535708,-0.109664,g
2.260137,1.692079,-1.50795,-0.949616,g
-0.435182,0.513164,0.867895,-0.038628,g
0.573488,1.583665,0.65259,0.417111,g
0.853534,0.52429,-0.131061,-0.403249,g
-1.94668,0.074386,-0.393406,-0.365241,g
-0.359543,0.783556,0.402144,-0.774455,g
-0.290559,0.501523,-1.353383,0.447432,g
-1.046167,-0.430732,0.351552,-0.834836,g
-1.270844,-0.768041,-1.215466,1.760189,g
-2.891035,-0.271776,0.330435,0.079928,g
-0.354786,0.615084,-0.073082,-0.880085,g
-0.434496,0.448703,0.536429,0.254633,g
-1.967437,0.082583,0.949215,-1.1729,g
0.364597,-0.371401,-0.352077,-0.611325,g
2.771375,0.63914,1.66135,-0.360261,g
-1.718815,0.291838,0.074794,-0.580375,g
-1.663341,-0.359225,-0.504945,0.080954,g
-1.02564,1.044498,0.076401,-0.645982,g
-2.484168,-0.678479,-1.09349,0.285817,g
1.31049,1.790588,0.399524,0.385201,g
-0.882304,0.124407,0.76542,-0.248258,g
1.059499,1.361021,-0.33434,1.261172,g
-1.244088,0.060559,1.119717,-0.204149,g
-0.919007,0.823594,0.158535,-0.703294,g
0.893273,0.304312,-0.087818,-0.493094,g
0.476943,1.014791,-0.026315,-1.223988,g
1.507042,2.642087,0.170112,0.907476,g
-1.60455,0.100099,-0.249151,0.81567,g
-1.571947,-0.764473,-1.070744,-0.157185,g
-0.797232,0.399659,-0.3276,-0.262472,g
-2.023939,-1.241287,0.076308,0.223033,g
1.144962,1.073535,-0.585819,-1.225399,g
0.458822,0.336596,0.826969,-0.813142,g
2.19873,0.476459,0.399029,-1.761301,g
-1.380552,0.588876,0.433827,-1.093785,g
0.870712,0.38388,0.206861,0.137248,g
-1.737158,0.160763,0.209733,-0.460255,g
0.960725,-1.634263,2.461949,-1.962057,g
-0.543642,-0.052913,0.020378,1.098691,g
-0.962386,0.722855,-0.141338,-0.591636,g
2.585321,1.778319,-0.564978,-0.530656,g
1.275047,1.951239,-0.30673,-0.851736,g
1.450519,1.843044,0.390123,0.534942,g
-1.073139,0.182037,0.903015,-0.275322,g
-2.169668,-0.553215,1.075971,-0.359446,g
-0.653401,0.770238,0.226696,0.244881,g
-1.702475,-0.055974,0.215005,-0.654727,g
0.158896,0.439269,-0.440766,-0.528542,g
-1.216819,0.656608,-0.319795,0.606795,g
-2.277149,0.463014,0.271942,-0.499762,g
0.826163,1.74562,-0.687387,-0.448529,g
3.429165,1.666964,0.720384,0.844728,g
0.5682,1.215119,0.336189,0.469089,g
0.033009,0.873959,0.440691,0.062822,g
-0.041754,0.467176,-1.577503,0.249645,g
1.606049,1.101206,-0.243586,0.874303,g
1.884631,1.375952,0.031277,1.032618,g
3.527648,2.957833,-0.130528,0.884688,g
-0.302997,0.738348,0.722303,-0.800145,g
3.021168,1.948742,-0.229499,1.475334,g
0.242137,0.306439,0.264128,0.820887,g
0.840398,1.672753,-0.908113,-0.13325,g
0.732521,-1.293311,-0.949614,1.91571,g
-1.755434,0.750572,-0.173653,0.047732,g
0.422141,1.050605,-0.065939,-0.626708,g
2.116664,1.944812,-1.034458,-0.858079,g
-1.8435,0.171525,-0.063336,0.431802,g
1.831043,-0.242289,1.536131,-0.212677,g
3.027201,2.325898,0.205323,0.897141,g
-1.911262,0.311822,0.044392,-0.472945,g
-1.465475,-0.972543,-0.997119,0.14268,g
-3.211693,-1.414436,-0.509258,0.981641,g
-3.035007,-0.642915,0.490841,-0.943635,g
-0.181015,1.045593,0.272438,0.409321,g
-2.876966,-0.978748,-0.689405,-0.151168,g
-0.609712,0.419095,-0.520254,-0.232961,g
-0.226569,0.375399,-0.791263,1.19035,g
0.498731,0.819979,-1.272361,1.710063,g
-0.332668,-0.184654,-1.91201,0.907118,g
2.697085,0.363992,1.502164,0.071794,g
0.741917,0.285868,-0.94804,0.189106,g
0.39487,0.419066,0.570383,0.704489,g
1.572212,1.666213,-0.330546,-0.24799,g
2.105849,2.442722,-0.329773,1.12218,g
2.288069,2.130798,0.152351,1.089073,g
1.556596,0.561505,1.212265,-0.05245,g
-0.42772,0.62986,0.236056,0.718101,g
4.629236,1.04564,-0.261735,-1.261472,g
1.767273,1.162428,1.330093,-0.205476,g
0.742334,1.68944,0.41095,0.583397,g
0.123549,0.2697,0.082811,-0.62965,g
-1.719729,0.634129,0.542041,-1.117548,g
0.637795,1.411942,0.351667,0.189986,g
-0.08031,0.107794,0.69663,0.548545,g
-1.376221,0.287564,0.469503,-0.672187,g
-1.610261,0.237475,-0.499924,0.037415,g
-1.572879,0.098524,0.590127,-0.339997,g
-0.565882,1.16153,-0.028413,-0.687874,g
0.758936,0.499517,1.532641,-0.172518,g
-0.769165,0.629282,-0.110368,-0.382369,g
-0.501799,-0.063649,-0.184601,-0.744522,g
-3.369415,-1.107019,-0.039719,0.306714,g
-2.210389,-0.872573,-0.3759,0.812087,g
0.453958,0.608376,-1.078547,-0.273867,g
-0.266349,0.124685,1.105666,-0.279548,g
2.382504,1.041494,0.495579,-1.379845,g
-1.599919,0.162472,0.187813,-0.559354,g
-0.335947,0.542919,-0.270908,-0.590498,g
1.429076,0.967532,-0.827565,1.723639,g
3.559343,-0.277379,1.636585,-0.098528,g
1.394504,0.322876,0.7956,-1.247362,g
3.624388,2.109919,-0.651874,-0.7213,g
0.86089,-0.222961,0.929943,-1.351186,g
1.111911,1.823866,0.935894,0.256052,g
-3.22932,-0.502295,0.425735,-0.058559,g
0.791377,-1.023936,2.108493,-0.342602,g
0.327079,0.945906,0.34558,-0.725002,g
-1.699936,0.843564,0.491874,-0.786507,g
-2.033342,-0.701347,0.62286,-0.646038,g
0.355249,1.277235,-0.35754,-0.703089,g
-3.15295,0.230681,0.098806,-0.533862,g
0.902111,1.290838,-0.315344,-0.742257,g
-3.636175,-0.693065,0.341895,0.355978,g
-2.310525,-0.450842,0.107188,0.218892,g
-1.119051,0.543003,0.699143,-0.028507,g
-2.788564,-0.732142,0.97378,-0.336468,g
-4.12667,-1.522673,-1.416491,0.516686,g
0.843252,1.702449,0.101493,0.959716,g
1.539972,1.435198,-1.538053,-0.107138,g
-0.388972,0.66233,0.018969,-0.814451,g
-2.796448,-0.560297,0.468305,-1.014757,g
-0.442127,0.053333,0.637919,-1.041371,g
-3.452708,-0.827919,0.775366,-0.451328,g
-2.997862,-1.110052,0.067672,0.66131,g
-1.034292,0.384133,-0.966939,-0.138808,g
-1.671717,0.387171,0.052066,-0.442285,g
-0.612627,0.41171,0.622179,-0.027041,g
-0.152282,0.089877,1.011073,-0.268687,g
-3.073181,-0.554939,0.763827,-1.268935,g
0.400273,-0.106952,0.493444,-0.790857,g
0.811936,1.506708,0.832058,0.022405,g
-0.99099,0.127367,0.569023,-1.0443,g
-0.53099,0.330316,-1.243122,0.023101,g
-2.754254,-0.290942,0.452811,-0.738752,g
-0.889979,0.581784,-0.3798,1.050209,g
-2.452726,0.037314,0.049037,-0.47759,g
1.633047,0.157916,0.551239,-1.057689,g
1.398153,1.700418,0.571526,0.390649,g
-2.248085,-0.702859,0.240997,-0.512958,g
-0.362266,1.170549,-0.399868,0.80893,g
0.114126,1.223261,0.571678,0.375077,g
