@relation magic04-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P50.0-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute class {g,h}

@data
-14.93149,-16.73213,265.688107,-270.042309,295.235335,h
-175.374821,-705.332138,428.50937,-434.588868,607.904281,h
-17.573734,13.705198,356.070675,-359.660523,393.115431,h
11.795959,6.761234,357.063313,-361.094488,379.373167,h
29.183151,52.950179,375.982504,-380.793102,412.936155,h
-226.430656,-686.346264,221.322491,-227.418271,428.64828,h
-19.604044,155.737868,491.605729,-497.154007,541.41518,h
-160.509495,-397.763909,440.268263,-445.888421,665.58036,h
45.307331,173.798655,484.79392,-490.599408,553.09717,h
43.204622,-11.367623,347.399163,-351.999316,420.024746,h
6.067201,-39.803913,377.188358,-382.377929,409.526093,h
-91.802677,33.124086,411.233549,-419.286199,578.978166,h
-24.834664,1.169134,399.757846,-404.563421,439.11922,h
-162.213486,-577.960759,336.664604,-342.749645,642.974845,h
-187.44427,-423.153003,373.204121,-379.253309,605.272083,h
-12.696452,49.479322,203.872253,-208.021554,227.206788,h
25.341116,-4.047976,390.525669,-394.195711,418.368732,h
-15.452838,-208.229919,424.085885,-429.288793,489.468552,h
-53.700503,351.500486,78.578815,-83.274405,136.99015,h
39.604381,-104.6635,564.927597,-569.829127,609.147547,h
12.292538,22.711343,215.280232,-219.538652,252.238039,h
97.887371,-54.827549,347.396738,-352.678453,486.353978,h
-6.26119,3.21001,328.606238,-333.078566,360.799347,h
27.379047,-53.526432,174.01187,-178.917384,231.997987,h
-6.868967,-17.16878,154.013438,-158.268048,182.665715,h
-142.140923,149.022707,131.501627,-137.744978,342.07657,h
-114.492542,-351.995159,353.828189,-359.270639,486.01848,h
-7.791631,-32.605856,564.629511,-570.619116,641.05504,h
-11.584995,-39.805818,314.080567,-318.683665,334.370157,h
-6.651248,-20.16263,184.831645,-189.669956,221.618845,h
5.864551,12.103398,321.254202,-325.773989,355.274105,h
-67.093413,-488.608935,513.951609,-520.490448,621.336854,h
41.138458,-175.163164,455.207201,-460.038064,516.268747,h
-13.585167,17.228883,386.606038,-390.780107,410.490152,h
-4.7621,-76.210409,252.356165,-257.505726,309.096591,h
-41.648894,95.148652,651.782497,-656.804925,717.782639,h
-4.855978,51.400167,285.130897,-290.407763,333.760821,h
16.725549,-50.700072,179.513037,-184.62276,213.364584,h
23.810156,67.855342,262.571801,-266.599858,295.339258,h
20.744773,23.346486,373.806875,-377.678009,401.573035,h
-76.55093,-181.631162,298.062042,-303.258887,396.812147,h
144.361065,194.419932,252.770992,-260.324292,451.416435,h
-3.213993,-13.454917,179.737164,-184.279814,214.004404,h
-202.405206,451.851699,313.317772,-319.405065,593.133005,h
-13.701734,-14.546802,268.150563,-272.893611,295.409579,h
16.546801,13.637648,403.26854,-407.691332,427.767359,h
-38.515094,-135.448278,459.526589,-465.344894,532.01586,h
2.039836,-0.632372,235.3017,-239.101993,244.496465,h
28.871209,-202.653755,541.57678,-546.82143,590.454561,h
19.705888,0.752403,238.342315,-242.823824,278.73859,h
-1.679743,-1.69308,208.526446,-213.570525,247.809705,h
-20.719138,23.220912,419.315817,-424.841233,488.453223,h
-25.131884,-198.562131,449.561062,-454.78562,489.260532,h
-1.646661,-85.874386,206.830249,-211.53831,239.481485,h
-10.288382,-5.521951,398.587326,-402.573814,428.580903,h
-110.200347,-534.547079,384.455177,-390.468338,510.646856,h
-21.446426,-164.537206,471.920106,-477.462322,532.318449,h
14.177355,3.228543,323.882243,-327.934376,345.870974,h
68.391585,-180.281374,589.938237,-595.721555,677.922781,h
-68.835163,-195.80055,656.114529,-661.085688,736.042785,h
44.268794,-55.728562,363.078206,-367.908549,399.111964,h
75.496631,-86.202956,463.445008,-469.806657,546.015853,h
-12.48341,24.789977,315.050689,-319.158247,353.300952,h
18.679475,-152.319666,563.973756,-568.213124,616.725096,h
-14.210264,26.24438,403.162365,-407.494397,437.401372,h
-27.652538,211.998342,309.703328,-315.092431,395.847048,h
0.715683,-15.767032,299.785605,-304.476172,328.233154,h
13.465483,40.147032,181.700617,-187.049536,210.935729,h
36.746151,-178.085654,410.19605,-414.907575,454.566862,h
95.694595,-304.332585,355.081154,-360.848537,465.432016,h
79.33676,118.672327,198.386328,-205.128509,312.642965,h
-62.992263,254.426486,497.070003,-502.704364,580.24291,h
-94.237767,-235.973216,591.150499,-597.527218,742.044861,h
42.728654,-77.806494,156.446796,-161.935492,218.255203,h
-7.66242,-219.404245,424.421383,-429.221243,456.689144,h
-126.675787,-52.025957,306.407236,-313.395541,446.724309,h
-26.580052,-23.984227,393.234077,-397.637469,419.367606,h
-4.121415,4.813716,150.091902,-154.864568,180.282067,h
-142.554017,-293.701431,244.588784,-250.426834,363.418554,h
16.721738,-88.416171,473.359959,-478.361949,535.165248,h
-49.211547,-158.148536,501.087841,-507.263988,575.47544,h
53.68301,83.026721,413.278927,-418.584719,501.729566,h
-28.63946,-119.72628,285.939245,-291.882431,341.974553,h
24.960411,16.22845,288.058063,-292.195759,311.86233,h
29.257629,38.89043,376.373255,-380.625093,411.521069,h
-12.359741,1.78332,161.497457,-165.724353,202.554335,h
-16.780801,-34.431611,402.977036,-407.487816,420.571901,h
18.691426,-8.391093,252.693742,-256.98715,279.253529,h
16.219443,42.082253,334.106885,-337.985466,353.543959,h
-57.436883,-209.711169,677.867702,-683.884673,773.730652,h
-4.418462,-24.4259,174.146104,-178.106958,201.426077,h
37.406062,37.155434,598.467721,-604.94282,690.634475,h
47.162704,71.028806,396.238838,-401.604385,467.226248,h
-4.744607,1.560751,345.981652,-351.058639,376.01472,h
-47.226963,-79.449171,547.36616,-554.59626,699.435891,h
-19.231999,-212.170508,449.268692,-454.823205,526.017595,h
-48.346734,-153.207861,55.410557,-61.685777,158.983558,h
59.21518,-74.439733,422.923679,-428.421035,525.63741,h
25.558661,73.76406,328.865699,-333.303733,358.478918,h
-16.520647,-26.571391,332.829498,-337.120134,370.263792,h
13.977477,54.476808,232.841669,-236.761299,259.535862,h
-23.936942,-61.735487,431.802691,-436.602031,457.75626,h
43.402076,-46.726574,539.86257,-546.368499,665.09452,h
41.670718,-31.050821,282.310945,-288.198878,335.31603,h
1.974711,25.803573,366.51269,-371.331082,400.48167,h
63.319447,20.479249,84.072534,-90.638912,250.311479,h
75.163211,-282.077638,268.990608,-275.237596,354.613847,h
27.649766,-74.111336,531.140482,-535.939821,565.015065,h
95.39928,15.758891,604.585844,-610.225575,769.805825,h
-3.208797,21.330552,223.032026,-227.313655,250.195086,h
20.123659,115.685232,335.684264,-340.729035,380.064082,h
-50.665257,-114.437463,564.766862,-571.231915,662.874723,h
111.485702,132.978894,452.216296,-458.905129,580.438285,h
-10.528617,-12.18134,104.298903,-108.295611,133.891684,h
-26.853716,-812.391238,142.810014,-149.006772,221.814047,h
-24.351076,-42.24368,389.388751,-394.240398,439.023611,h
34.559263,83.924097,424.750646,-429.504606,462.28107,h
15.434651,77.401713,434.42415,-439.729595,474.388278,h
42.742164,-67.143296,452.057293,-457.168748,501.545969,h
-14.025628,33.864018,403.592433,-408.182022,434.549551,h
56.590776,60.93909,646.151253,-652.072789,728.425399,h
10.295483,49.489368,331.290051,-336.072416,362.949515,h
20.426075,73.262978,352.257392,-356.621813,379.25227,h
27.82072,-19.403992,297.829427,-302.502674,327.892633,h
-38.906191,-19.923607,587.784432,-593.005699,672.140676,h
21.363461,29.511028,283.672164,-287.837399,311.373199,h
-38.163315,-154.710415,485.356663,-490.962965,575.38035,h
-16.383642,11.687532,352.059765,-356.272459,391.119935,h
-13.822631,-10.428678,403.609581,-408.019209,447.951467,h
18.628899,56.992612,353.676981,-358.246997,384.932357,h
-6.465746,40.402856,379.63869,-384.561698,405.885842,h
44.281611,-108.618985,438.006897,-444.27796,562.47865,h
90.296658,-143.539381,647.355202,-654.540268,784.79326,h
20.665445,20.175967,181.53434,-185.552871,210.09326,h
-30.474048,-141.519116,190.941627,-195.947947,237.771085,h
98.812113,-255.894052,438.99763,-444.956058,549.437173,h
16.339994,-74.347761,186.959643,-191.876588,222.323963,h
-13.614785,88.072878,357.708156,-363.132419,399.620841,h
32.015227,31.678863,447.697548,-453.51187,534.357246,h
-8.001728,-12.580058,102.20087,-106.317262,129.182065,h
-50.015219,-134.586583,515.813391,-521.447752,607.346907,h
76.057815,889.956977,297.733298,-303.207445,441.644204,h
-3.646833,-40.819761,203.088327,-208.065375,233.166774,h
-33.455774,-90.277259,373.166709,-379.256773,449.430985,h
-135.972397,-307.90009,518.717347,-524.550894,693.276718,h
49.120441,-120.668516,485.688524,-490.833754,549.32078,h
13.042516,13.15839,324.805253,-329.183184,346.265882,h
23.376624,-12.718622,345.860409,-350.388682,376.722263,h
-2.204554,51.249651,350.49555,-355.040971,373.415605,h
23.430491,7.7246,427.32482,-431.994256,469.293624,h
10.590798,10.826703,268.809262,-273.343252,297.523893,h
-11.591057,8.023379,336.676382,-341.31135,383.686493,h
-31.541858,-202.78695,444.37305,-449.545127,501.141188,h
-6.979645,42.462958,367.833725,-372.804884,394.545239,h
42.304475,-47.543409,466.835151,-471.572483,545.393701,h
-24.162109,-7.837703,418.202109,-422.84158,452.353647,h
28.612787,-131.93897,495.375884,-500.709561,549.475971,h
40.113777,268.108475,515.433725,-520.560942,575.217537,h
44.17942,-101.266949,588.217964,-594.15682,672.000553,h
-1.383389,22.844365,254.564011,-258.580983,273.83169,h
19.684238,46.942387,314.27092,-318.8082,344.811132,h
159.051108,158.479358,291.83861,-297.850385,473.380051,h
-25.076978,-63.657197,238.41714,-243.276928,293.845191,h
-8.36823,15.157177,384.289593,-388.57001,406.544887,h
-91.575951,-334.904494,332.557566,-337.923113,454.295276,h
-1.999133,21.873896,163.589601,-168.093626,194.516061,h
17.357747,30.081046,193.029441,-198.579452,237.495689,h
-38.888178,-41.903678,328.281825,-333.948749,393.253822,h
16.829472,46.655733,237.307762,-241.796371,260.09341,h
-7.734473,-22.855796,384.688138,-389.198745,414.585413,h
20.596509,-73.503733,460.231014,-465.117822,513.528989,h
39.940052,-32.129542,125.423515,-130.665567,183.830693,h
22.212166,41.737575,377.727545,-382.210266,400.57139,h
-15.955306,-118.851421,434.498282,-438.695907,463.097732,h
22.796906,84.320737,209.964915,-215.239183,242.195262,h
58.922463,-102.359873,184.06019,-189.351258,271.74249,h
45.816554,-19.361903,175.002603,-179.542655,240.755928,h
-15.087029,5.396897,241.634078,-245.435064,268.194384,h
15.921357,50.32006,415.363624,-418.986554,435.618919,h
-2.856498,47.988026,282.658914,-287.499649,316.449493,h
-83.426825,-448.278305,470.778164,-476.9964,584.531467,h
5.071098,56.667333,191.02338,-195.189655,215.760357,h
-166.235135,-194.491985,287.334065,-293.178005,494.476084,h
-5.884469,-1.717328,293.72897,-298.828647,327.338377,h
-17.226111,-3.954099,285.241575,-288.924088,301.466388,h
48.700939,106.770367,297.693461,-303.61465,389.584819,h
21.135696,38.197263,359.672994,-364.594963,392.845404,h
-55.133775,-107.925125,335.71215,-341.648927,428.759478,h
22.592698,14.264651,322.247187,-327.190806,361.35291,h
69.415054,-34.335482,598.499245,-604.143132,697.795639,h
83.583229,-229.05887,382.034983,-388.334451,504.071645,h
18.022162,44.389691,402.48496,-407.043891,432.018678,h
-22.392646,-79.18867,536.036989,-540.830959,582.958938,h
-98.660385,-361.691007,559.554082,-565.856669,693.805167,h
-4.98796,85.95077,139.256539,-144.327117,165.140479,h
-14.793966,-48.427967,82.640128,-88.030097,137.054929,h
-17.964658,28.352459,381.688399,-386.115001,417.359466,h
-90.314672,-48.804342,462.687062,-468.376503,581.525147,h
-76.170918,-226.176737,573.087115,-580.294351,727.495634,h
25.711601,8.465398,330.677771,-334.685563,359.114754,h
28.609496,57.456629,187.131635,-191.493805,227.395408,h
114.682721,-217.940835,343.604759,-349.641822,537.501438,h
98.328178,-110.489946,488.671635,-493.830202,591.824614,h
41.588618,383.909061,209.369955,-214.407105,271.432453,h
-4.3303,-70.706644,32.26828,-37.277197,86.635103,h
22.914339,-25.328125,366.703735,-371.403655,400.944301,h
-8.185672,-46.306725,192.920322,-198.564037,233.832575,h
-29.929665,-141.670325,487.377273,-493.317342,543.248556,h
-23.53961,1.10349,149.924066,-154.819188,207.024585,h
41.108147,-207.199696,376.863772,-381.986485,432.396092,h
17.743821,-12.783055,62.369937,-67.631561,92.31623,h
-123.522416,-198.1816,545.089726,-552.586561,762.71706,h
-100.831684,-0.54525,535.384179,-541.407906,670.835402,h
-13.586207,-67.291906,474.857491,-479.875242,512.557655,h
-16.240921,24.54801,339.662784,-344.312475,382.448943,h
-0.478739,-103.496444,238.862104,-244.14815,269.956573,h
-7.476397,16.563948,306.003668,-310.513409,342.60831,h
-50.555445,-105.070012,359.704517,-366.378629,451.52209,h
-10.115004,59.485207,387.415772,-391.992889,406.445987,h
-5.069713,-66.333389,415.522626,-420.552328,471.65337,h
29.812925,49.746231,304.528653,-308.919922,338.267617,h
14.244905,119.962878,431.54375,-436.009669,452.846242,h
-17.55243,-148.129488,445.55708,-450.447525,484.120152,h
159.839711,290.361171,301.465522,-307.551602,489.657692,h
5.696022,-12.590797,460.602539,-464.651554,492.585377,h
29.320849,131.774425,130.88138,-136.234456,188.448167,h
12.545764,208.485743,229.016954,-233.679635,269.504854,h
17.44435,25.254686,324.908136,-329.207433,349.7163,h
-8.389534,59.069514,58.032189,-63.065529,91.465619,h
204.027791,90.591973,479.757289,-487.187094,729.287614,h
22.990203,76.882444,5.252098,-9.872343,41.443299,h
67.835077,716.036559,453.033477,-459.49853,600.20289,h
-27.944215,-151.640355,186.272018,-190.697928,237.028209,h
28.833969,-290.782232,611.736963,-616.596231,678.428886,h
-14.803665,40.250263,131.113302,-135.34245,155.585448,h
-30.736454,55.957539,223.700597,-229.573115,310.942264,h
-75.118177,-274.377286,670.61318,-677.282095,812.989488,h
29.210171,-54.925063,314.398225,-319.120835,353.689278,h
30.987428,21.821935,335.193227,-339.727563,374.945352,h
-148.699333,-711.14646,117.379351,-123.47617,290.16441,h
-8.054729,-13.029525,287.533251,-292.041087,318.604511,h
48.611218,165.899637,256.268868,-261.705949,356.846634,h
-73.924794,-68.070116,618.352704,-625.534826,770.330809,h
-26.549741,-123.391992,378.187751,-383.075945,438.295284,h
17.087894,50.168159,132.807594,-137.657163,153.196776,h
16.166789,9.088937,374.676884,-378.996965,403.393767,h
18.475093,17.486612,77.168579,-80.937695,107.089064,h
-63.980571,76.568597,304.789673,-310.156606,395.900222,h
-84.024902,-301.982885,512.891248,-519.303473,688.540945,h
-11.94786,83.578553,71.769777,-77.207204,113.553078,h
-9.057067,3.957909,351.999663,-356.508364,378.733347,h
13.322242,14.619548,340.020972,-344.407911,370.080368,h
21.715933,16.322327,381.676968,-386.217885,412.195703,h
-5.439852,32.171631,203.536928,-208.246201,231.028038,h
-13.818648,-93.886853,53.873015,-58.758092,104.662461,h
0.057677,159.641218,313.338037,-317.488377,335.383753,h
17.858483,-169.704086,572.180906,-579.143577,754.65956,h
13.76634,-8.038275,205.864804,-209.888704,227.06372,h
-25.076805,-643.904437,68.179582,-75.142946,161.894962,h
-12.467995,9.026583,465.941239,-469.832638,494.434168,h
72.372184,112.950324,540.298527,-545.82273,663.209702,h
19.075249,-47.252251,347.152345,-351.760293,375.538233,h
14.5759,63.489535,435.817239,-440.599084,462.42483,h
-0.978089,-123.134263,189.266041,-194.010475,236.248786,h
8.78323,-35.312879,170.121684,-174.360359,192.624315,h
60.147196,-29.304394,372.45882,-377.992376,457.037459,h
109.826051,-233.197432,439.834038,-445.857591,578.799592,h
3.221095,3.544296,219.513191,-224.197869,249.004301,h
15.489384,46.994869,385.79665,-389.69134,412.815604,h
60.866863,90.524596,591.167474,-596.733072,671.440061,h
6.579715,27.381125,413.690289,-418.657465,441.544611,h
-26.461579,-102.510561,103.330687,-108.46362,129.885451,h
-4.460724,-18.232606,174.452331,-179.033432,204.284481,h
17.225592,-36.792396,248.395312,-252.536472,274.490735,h
31.4485,81.639695,169.607438,-174.018452,210.984573,h
19.920143,62.593718,395.625173,-399.786598,425.987157,h
-2.308997,13.243434,199.057671,-203.156743,218.487297,h
-5.292281,-58.237264,223.697479,-228.168249,245.739731,h
-3.790593,-79.359104,268.011999,-271.697977,292.669475,h
-34.636686,-126.770011,497.050258,-502.377873,574.611146,h
-14.267076,-33.725801,206.925339,-211.170422,242.785545,h
-1.666406,22.258931,110.593176,-115.19281,134.483699,h
-16.595645,-89.086821,334.251684,-338.934457,384.112404,h
-9.660687,3.205506,183.689877,-188.045292,224.96205,h
25.122185,72.367681,359.034733,-363.812076,388.473189,h
-2.817873,15.327264,128.762909,-132.90684,153.075706,h
14.080707,75.211881,263.851094,-268.261761,289.351905,h
20.20749,-67.09272,63.094108,-67.356511,100.07703,h
76.403706,21.704675,521.85998,-527.108094,613.891807,h
20.916592,-77.940901,298.328604,-303.379091,330.18812,h
13.430842,104.116172,43.799581,-47.718346,67.789005,h
73.424578,-0.400277,553.70945,-559.998526,648.274228,h
-54.601343,42.02804,217.156736,-224.745717,443.394788,h
-14.866192,221.626813,400.964393,-407.153876,485.473923,h
23.865235,1.661903,296.398234,-301.039091,326.917315,h
-18.768329,105.869527,314.590829,-319.55125,370.954014,h
-19.02831,-115.850124,596.031419,-601.347256,636.582539,h
-16.263437,96.114097,321.163096,-326.146899,361.828531,h
21.543594,-8.043471,58.227391,-63.177592,84.946873,h
13.233215,77.960819,322.504569,-327.083939,343.289872,h
-29.147644,-151.725053,596.892075,-604.447627,740.286656,h
28.983619,-62.289397,270.757646,-275.212481,315.806556,h
25.117508,56.151355,332.926319,-337.551414,361.985975,h
-23.655137,-67.849453,405.341978,-411.160802,465.027409,h
13.691515,-28.252347,175.46991,-179.527066,201.641545,h
-29.147644,-151.725053,596.892075,-604.447627,740.286656,h
32.300149,83.730281,180.56595,-185.765913,254.852397,h
26.088149,-3.973671,254.269908,-258.774106,299.162933,h
28.271226,132.036312,110.860085,-115.66566,166.220239,h
5.013248,-17.216239,317.331627,-321.584331,349.423064,h
47.708993,-117.139289,529.863267,-535.768348,593.210254,h
51.4187,201.797083,51.320146,-56.660578,128.942869,h
-19.09586,-59.901072,345.881193,-350.501439,383.801848,h
41.613733,-216.121143,366.792416,-372.299125,418.726574,h
34.042246,-231.876916,434.273462,-439.86175,467.552566,h
18.729705,-20.386931,179.207156,-183.614706,206.596942,h
-13.719228,36.503664,461.518967,-466.708018,504.932648,h
-11.677833,-55.507379,386.26084,-389.841855,399.98232,h
-2.089546,-21.67142,64.484944,-68.598045,94.816445,h
12.484795,10.535892,398.380173,-402.738705,436.230159,h
-67.688372,-85.367069,559.252532,-563.908978,644.65251,h
