@relation 'magic04_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A12-M-1'

@attribute 0.449fSize-0.442fConc-0.429fConc1+0.408fLength+0.395fWidth+0.257fDist-0.145fAsym-0.097fAlpha+0.012fM3Trans+0.005fM3Long numeric
@attribute '0.6  fM3Long+0.487fAsym-0.457fAlpha-0.245fWidth-0.226fLength-0.196fConc1-0.188fConc+0.093fSize-0.031fM3Trans+0.012fDist' numeric
@attribute -0.603fM3Trans-0.47fAlpha+0.454fDist-0.377fAsym-0.153fWidth+0.139fConc1+0.129fConc-0.071fSize-0.058fM3Long-0.001fLength numeric
@attribute -0.795fM3Trans+0.386fAlpha-0.364fDist+0.214fAsym-0.116fConc1-0.109fConc+0.095fWidth+0.057fSize+0.054fM3Long+0.025fLength numeric
@attribute 0.599fM3Long+0.526fAlpha+0.521fDist+0.206fConc1+0.181fConc+0.119fLength+0.058fWidth-0.023fAsym+0.016fSize+0.008fM3Trans numeric
@attribute 0.722fAsym-0.46fM3Long+0.459fDist+0.169fWidth+0.116fConc1+0.104fConc-0.057fM3Trans+0.028fSize+0.015fLength-0.003fAlpha numeric
@attribute 0.495fWidth+0.437fLength+0.389fConc1-0.365fAlpha+0.331fConc-0.319fDist+0.234fM3Long+0.114fAsym-0.014fM3Trans+0.001fSize numeric
@attribute class {g,h}

@data
4.288123,0.744127,0.085532,-1.37846,0.62508,-1.040841,0.115113,g
-0.383035,0.348814,-1.435508,0.113272,0.027487,-0.052442,-0.401345,g
0.220795,1.142624,-0.316312,-0.478682,-0.318806,-0.048415,-0.206747,g
-1.512494,-0.148222,-0.534209,-0.714865,-0.341871,-0.137201,0.193202,g
-2.039715,-1.469012,-0.229947,0.359024,1.188035,0.102975,-0.995515,g
2.243042,1.123356,0.342253,-1.37627,0.528007,-0.307703,-0.381535,g
1.4113,1.006237,0.53738,0.726672,-0.749195,-0.910523,-0.26276,g
-0.292579,-1.106857,1.701064,-0.336707,-1.061405,0.487887,0.182096,g
1.417094,1.657255,-0.332339,-0.113099,-0.275616,0.092705,-0.18599,g
0.800073,-0.430861,1.492885,-0.609472,-0.12289,0.96252,-0.298779,g
0.930976,0.61506,0.297448,-0.583048,-0.92909,0.410053,-0.640056,g
-0.821133,0.717764,0.202799,-0.932308,-0.276164,0.016863,0.478645,g
1.286816,1.183527,0.173382,0.813543,-0.66208,-0.271749,-0.130618,g
-3.029393,-1.435135,-0.798469,-0.069165,1.299884,0.533608,-0.350736,g
2.780758,0.87548,0.39082,-1.307586,0.610703,-0.566444,-0.215485,g
-0.176125,0.883053,0.564718,-1.248191,0.081825,0.357813,-0.160744,g
-1.546349,0.173412,0.878921,-0.064787,-0.65855,-0.618133,0.587552,g
-3.28692,-1.19623,-1.33049,1.059423,0.453481,-0.59106,0.307153,g
-1.583098,0.038098,-0.219456,-0.187094,-0.364285,-0.411379,0.233748,g
1.090422,0.170362,1.678303,-0.584306,0.459138,-1.537723,-0.199323,g
2.553651,1.159131,1.106298,0.359691,0.042277,-0.361713,-0.305229,g
0.108415,0.356259,-0.294028,-0.208309,-0.368637,-0.257845,-0.603934,g
-0.982987,-0.680442,-1.244338,0.652306,1.184596,0.57311,-0.904353,g
2.989414,-0.097292,1.945877,-0.365842,0.228208,1.664298,-0.590756,g
2.584464,2.18262,0.394909,1.119446,0.295953,0.57194,0.181154,g
-2.635027,-0.224959,0.948934,-0.144002,0.594537,0.428305,0.875949,g
2.252254,2.068613,-0.948655,-0.347259,-0.071211,-0.115938,0.163803,g
0.773867,0.882484,-1.24331,-0.28659,-0.092488,-0.233849,-0.36178,g
-1.555659,0.405344,0.409479,-0.964061,0.254993,0.601214,0.043195,g
-1.940686,-0.42817,0.456459,-0.09662,-0.435764,-0.259528,0.131558,g
-2.623118,-0.004474,0.596443,-0.892942,0.432387,0.653897,0.370602,g
-0.226006,1.040496,0.757556,0.141299,0.239443,0.359158,-0.039928,g
0.443097,0.963674,0.105832,-0.579993,-0.555081,-0.333117,-0.405721,g
-0.668524,-0.163372,0.283881,0.58845,-1.02007,-0.560762,-0.268149,g
-1.517595,0.538454,0.236588,0.298343,-0.807945,-0.238889,0.342862,g
1.159035,1.25658,-0.737237,1.220072,-1.318907,-0.467886,0.129503,g
0.562269,1.181551,-0.007058,-0.412657,-0.202029,0.145001,-0.367359,g
-2.743888,-0.480351,0.345623,-1.039889,0.510658,0.709111,0.379857,g
-1.905683,0.139059,0.787577,-0.295385,0.502384,0.483916,0.08231,g
0.616238,1.195082,0.780142,-0.219043,-0.093468,-0.083351,-0.35045,g
-0.12286,1.811975,0.356769,0.141115,0.672796,0.121455,1.400535,g
-0.902117,-1.222355,-1.145981,1.600069,-0.227122,-0.628876,-0.756919,g
-0.205842,-0.174956,-1.122225,1.601116,-0.254008,-0.965223,-0.517565,g
0.116109,1.253317,-0.262777,-0.452182,-0.528721,-0.085923,0.010665,g
-0.260916,-0.005831,-2.038918,1.111752,-0.53367,-0.923121,-0.482103,g
-1.261254,-0.987173,-0.317356,0.048795,0.851979,0.275056,-0.846091,g
-1.705571,-0.397643,-0.399084,0.126439,1.036187,0.20985,-0.457621,g
0.490015,1.410384,-0.357105,-0.817632,0.027236,0.3512,-0.032317,g
-0.12908,1.129222,0.422863,-1.064229,0.135279,0.675811,-0.036326,g
-2.985175,0.167011,0.504599,-0.855212,-0.190252,0.261246,1.051294,g
-2.300138,-1.061963,-1.183156,0.668159,0.177659,-0.351,-0.383257,g
-0.924887,-1.164872,-0.771181,1.502709,-0.924322,-1.261557,-0.600095,g
-2.596008,-1.054122,-0.490183,-0.319982,1.011544,0.603869,-0.17812,g
-1.240544,0.181662,-0.181032,-0.634505,-0.747654,1.23916,0.347463,g
-1.900178,-0.868371,0.055184,0.613518,0.574932,0.330994,-0.511222,g
-0.85699,0.993089,-0.428214,-0.150182,-1.143715,-0.180298,0.191233,g
-1.59918,-0.554931,0.038465,-0.669475,-0.285967,-0.156994,0.014593,g
1.484349,1.273161,-0.378087,1.002457,-0.928691,-0.55511,0.150957,g
2.942851,2.20841,-1.516001,-0.070913,-0.298766,-0.013702,0.381046,g
-2.199883,-0.028547,0.544665,-0.900038,-0.108586,0.126869,0.562534,g
0.43369,0.982842,-0.347038,0.964096,0.251042,0.177114,-0.549644,g
-1.21961,0.181007,-0.544207,0.634586,-0.275676,-0.293226,-0.426277,g
2.147393,0.372129,0.553223,-1.081788,0.119733,-0.315928,-0.187972,g
-1.46733,-0.79285,-1.757069,0.98716,0.078414,-0.743043,-0.49425,g
-0.807477,0.604946,0.694338,0.081456,-0.876751,-0.625342,0.064562,g
-0.302594,0.094397,-0.813182,0.149373,-1.191387,-0.503064,-0.244169,g
-0.9171,0.589021,1.073409,-0.184103,0.100338,0.544004,-0.094602,g
0.375184,-1.202895,-1.918159,0.49822,-0.180916,-0.380134,-0.916246,g
2.376055,0.843401,1.385838,-0.042584,0.158183,-0.639099,-0.345241,g
0.204703,0.406521,0.497618,0.388931,-0.99932,0.115171,-0.634185,g
0.418806,1.214566,-0.225767,0.639658,-0.49409,0.193032,-0.25954,g
-0.659824,0.759556,-0.053879,-0.647396,-0.453565,0.407822,0.05708,g
-2.588844,-0.1794,0.893965,-1.273596,0.156245,0.418044,0.905198,g
-1.54664,0.039594,0.969743,-0.3169,-0.883139,0.093432,0.175293,g
-1.053542,0.449986,0.016028,-0.491452,-1.134991,0.194327,0.041485,g
0.147935,-0.892329,1.629678,-1.688718,0.820425,-1.565118,1.193921,g
-2.458179,-0.151773,-0.137161,-0.056325,0.086212,-0.141584,0.665807,g
0.060083,0.645971,-1.151728,0.024114,-0.166966,-0.246863,-0.261948,g
0.334329,-0.176577,0.467447,-1.315533,-0.832534,0.107451,-0.171369,g
-3.651595,-1.472297,-0.349344,0.798562,0.896103,0.25878,0.433645,g
-1.618625,0.212238,0.225673,-0.718984,0.376852,0.374467,0.124913,g
-0.665661,0.694048,-0.30185,-0.203094,-0.43106,-0.000575,0.054828,g
-0.507367,0.254207,0.440654,0.206035,-1.177387,0.070978,-0.260329,g
3.008474,1.176194,0.678912,-0.988725,0.835966,0.517654,-0.186823,g
-1.433718,-0.010384,-0.46468,0.094615,-1.225613,-0.404725,0.287966,g
-0.923629,0.818915,0.523881,-0.986385,0.030101,0.327458,0.043373,g
-1.687393,0.233707,-0.108665,-0.280594,-0.838877,-0.815667,0.468683,g
-0.443449,0.654465,-0.616101,1.14832,-0.54255,-0.180877,0.001189,g
0.601358,0.942369,0.050196,0.383373,-1.048304,-0.0918,0.098267,g
0.921039,1.423351,-0.49661,-0.369556,-0.671671,0.073644,-0.237475,g
-3.061947,-0.418057,0.38704,0.081435,-0.183826,-0.209481,0.451342,g
-2.251417,-0.190032,0.19618,-0.417001,-0.423413,-0.461782,0.475104,g
0.281688,0.497827,0.781893,0.29352,-1.16071,0.278546,-0.46792,g
-1.08134,0.601048,0.336209,-0.722445,0.254179,0.549618,0.408571,g
0.285453,0.38939,0.155551,1.0092,-1.528145,-0.234204,-0.081038,g
2.564616,1.213345,0.635729,-0.972701,0.770873,-0.107383,-0.016591,g
-1.307275,0.398608,-0.140722,-0.378776,-0.530826,-0.24772,0.112294,g
1.169001,-0.3416,0.659153,-1.393602,-0.395658,-0.28424,-0.775971,g
1.157961,0.121596,0.240072,-1.069675,0.231534,-0.902175,-0.765548,g
1.386596,2.462179,0.089101,0.355062,0.242642,0.711425,-0.064178,g
-1.426395,0.846733,-0.490386,0.212431,-1.316436,-0.643252,0.686126,g
0.73371,1.193305,0.410778,0.134172,-0.442456,0.17651,-0.359016,g
0.671077,0.576716,0.339523,1.081703,-0.883512,-0.449776,-0.266202,g
0.132444,0.483497,0.078412,-0.693615,-1.21917,0.106049,-0.456445,g
1.824062,0.841592,-0.679588,-0.739952,-1.096531,0.248833,-0.505126,g
1.595736,1.997118,0.33092,0.351694,0.26523,0.428902,0.283217,g
2.546683,0.808829,0.338111,-0.967637,0.868657,0.004853,0.250489,g
1.712899,0.549309,1.503531,0.008518,0.271129,-0.745496,0.068364,g
-0.707203,1.073259,0.096122,-0.793699,0.083256,0.571883,-0.004563,g
-0.45958,-0.39813,0.430824,0.495551,0.578452,0.848135,-0.961767,g
1.329897,0.783997,0.782482,-0.167857,-0.267531,-0.081068,-0.573474,g
-0.50603,0.548694,0.462157,0.337915,-0.631986,-0.338853,0.059519,g
0.816825,1.552701,-0.318133,-0.608753,-0.023699,0.49327,-0.125348,g
0.373454,0.8102,0.141606,-0.981926,-0.051588,0.182805,-0.481375,g
1.864436,1.336598,0.479444,0.576992,-0.444316,-0.207479,-0.227847,g
-1.80091,0.547559,0.247052,0.409558,-0.87194,-0.664137,0.711535,g
0.564159,1.613221,0.100001,-0.638618,0.909419,0.242991,0.55348,g
2.111658,1.034971,1.565824,0.162081,0.944093,0.483253,0.092815,g
-3.174209,-1.637594,-0.142685,-0.533452,2.20235,1.133135,-0.324576,g
1.767462,1.526156,0.572841,0.65454,0.380556,0.509643,-0.510606,g
0.126434,0.463118,0.534058,0.024312,-1.191833,0.13651,-0.333925,g
-0.867379,0.40568,-0.622649,-0.191641,-1.526426,-1.149931,0.316141,g
-1.344655,0.093371,0.048464,0.41089,-1.108092,-0.372187,0.141162,g
1.079496,1.171549,0.107332,-0.770092,0.115177,-0.172905,-0.286169,g
-1.265312,-0.143427,0.454237,0.224,-0.148434,0.230501,-0.274679,g
0.834727,1.280512,1.004118,0.441279,0.266072,0.291683,0.038972,g
1.238216,1.792528,0.480565,0.339822,0.150186,0.756405,-0.085635,g
0.118765,-0.120632,0.126554,0.864223,-1.416882,-0.770575,-0.367953,g
0.509628,1.295804,-0.414289,-0.424796,0.136254,-0.275851,-0.114378,g
0.843518,0.954481,0.009643,-0.406593,-0.479843,0.046015,-0.592119,g
-1.430522,0.351616,-0.425716,-0.620877,0.458179,0.287167,0.361457,g
1.178824,1.706147,-0.116419,-0.485062,-0.231744,0.704294,-0.277188,g
0.007103,0.69752,-0.180649,-0.650448,-1.100578,-0.721319,-0.030276,g
0.849558,2.551344,-0.328415,-0.130198,1.040024,-0.17842,1.178808,g
-2.375338,-0.582823,-0.064096,-0.383401,0.065402,0.174797,0.158936,g
1.637023,-0.240836,2.029608,-0.723571,0.33427,-2.256309,-0.086306,g
2.170404,0.697439,-0.111265,-1.869574,0.268954,-0.577711,-0.051652,g
1.536308,1.40775,-0.741797,-1.219972,0.489052,0.337093,-0.176089,g
-3.220299,-1.495135,-0.609743,0.864249,1.281764,-0.088783,-0.24445,g
-0.818637,-0.625386,-1.173762,0.442834,0.730906,-0.266188,-0.91541,g
0.886601,0.336825,0.222857,0.649014,-0.73801,0.667521,-0.782718,g
3.535133,-0.552297,1.297535,-1.578217,2.079442,-4.609726,0.743966,g
0.223549,-0.629789,1.752151,-0.373545,-0.572172,-0.16606,-0.611983,g
1.195721,1.349827,-0.429401,-0.370915,-0.993449,-0.192711,-0.380165,g
-0.202592,0.621061,0.219482,-0.52621,-0.294355,-0.302446,-0.322554,g
1.592992,-0.671299,-1.590109,2.553545,-0.632265,4.170323,-0.590077,g
-1.018504,0.255313,-0.301528,-0.481852,-1.527952,-0.610856,0.286862,g
2.531267,1.362691,1.659888,-0.03865,1.036474,0.760683,-0.234726,g
-3.725205,-0.499184,0.32664,0.395636,-0.240409,-0.115783,1.572311,g
1.499437,1.790657,-0.310505,-0.323636,0.280546,-0.881181,0.345161,g
0.719795,1.586797,-1.005567,0.016332,-0.901024,-0.219095,0.142356,g
3.141067,0.703508,1.658295,-0.148862,0.827956,-0.546755,-0.013077,g
4.107271,1.331923,0.949942,0.578559,0.578437,-0.628176,0.139302,g
-1.747492,0.13698,-0.114887,0.497605,-0.859126,0.05976,0.222907,g
0.310726,1.207484,0.950651,-0.307271,0.212751,0.369767,-0.381451,g
2.232433,0.864175,1.687143,0.246736,0.319618,0.144652,-0.238687,g
2.765242,1.09247,-0.166501,-1.74123,0.808584,-0.221095,0.03258,g
-3.26084,-1.427785,-0.754191,0.269416,0.621942,0.006654,0.101616,g
-2.076124,-0.437091,2.189106,-1.032876,0.385558,1.013407,0.333694,g
1.694495,1.743535,0.393189,0.155569,0.115766,0.340338,-0.138742,g
-0.385237,0.723212,0.265726,-0.43353,-0.743193,-0.825004,-0.036993,g
0.129758,0.309629,0.303056,0.603319,-0.864853,0.09996,-0.440232,g
-2.837388,-0.085315,0.744213,-0.470046,0.389236,0.437264,0.921364,g
-2.327339,-0.156801,0.554426,-0.079098,-1.251444,-0.647376,0.809813,g
0.108235,1.576785,0.523235,0.103319,0.550122,0.42807,0.309921,g
1.470355,1.668137,-0.134228,-0.335436,0.359018,0.225766,-0.124473,g
2.266627,0.990353,0.54781,-0.994838,0.425592,-0.30336,-0.190967,g
-1.621717,-0.538361,-1.7461,0.946363,0.002969,-0.906871,-0.122444,g
0.896043,0.17503,0.016244,-0.567803,-0.918589,0.463297,-0.566599,g
-2.344882,0.079776,0.656464,0.029345,-0.065446,0.114311,0.947204,g
2.850144,-0.674271,1.982108,0.118218,0.746125,-1.984758,0.054638,g
-0.787282,0.465607,0.694606,0.09006,-0.646385,-0.414402,-0.075632,g
-1.646011,0.352052,-0.064358,0.652342,-0.378282,-0.430912,0.791961,g
-1.391495,0.462984,0.25566,0.467675,-0.22644,-0.024569,0.356246,g
-1.346185,0.58219,0.031081,0.432809,-0.946937,-0.475647,0.305061,g
2.088345,-0.311646,2.076187,-2.118299,1.491133,-2.128557,-0.078167,g
0.648871,0.318909,1.468554,-0.624764,0.399488,-0.818508,-0.772279,g
-0.333413,1.708652,-0.216307,-0.550501,0.126726,0.352601,0.544293,g
2.176851,1.932985,0.58518,0.369521,0.52071,0.687706,-0.094926,g
-0.898841,0.260162,-1.748711,0.539268,-1.06199,-0.805568,0.237347,g
-0.107991,0.890171,0.559118,-0.066319,-0.154406,0.343727,-0.408748,g
1.133777,1.630699,0.525807,0.173396,-0.111639,0.13426,-0.262631,g
0.842486,0.346119,1.136489,-1.135376,0.166654,-0.380332,-0.211377,g
1.946318,1.266003,0.66988,-1.413693,0.907861,-0.139997,-0.405325,g
0.547539,1.339647,-0.018392,0.499811,-0.763958,-0.377354,-0.113421,g
-2.557138,-0.812161,0.132248,-0.087865,0.708575,-0.098231,0.053442,g
2.775677,2.177785,-0.311233,1.609949,-0.15775,0.494358,0.497137,g
0.190688,0.356829,1.131539,-0.114068,-0.455066,-0.999413,-0.245874,g
1.001917,0.316721,-0.526757,-0.544918,-1.620321,0.081853,-0.459313,g
2.77988,1.675938,0.779217,0.614531,0.227387,-0.607962,-0.046102,g
-2.176673,-0.71273,0.022036,-0.220022,0.560326,0.335364,-0.235465,g
0.568112,1.200005,0.263764,-0.697392,0.35978,0.020017,-0.047666,g
-0.770927,0.9781,-0.740889,0.110512,-0.834904,-0.799635,0.429943,g
-3.317696,-1.238586,-0.372179,0.713334,-0.339353,-0.831104,0.495859,g
1.398682,2.613202,0.150224,0.481702,0.859229,0.395666,0.566455,g
-0.04758,-0.468442,-2.636356,1.090111,-0.093085,-0.95352,-0.696598,g
-1.888047,-0.378464,-1.451567,1.832263,-0.082781,-0.586094,-0.037674,g
-0.328638,0.056261,1.764036,-0.855832,0.487815,-0.982819,0.290507,g
-0.956884,0.451891,0.424079,-1.03099,-0.356723,0.353839,0.089034,g
0.024817,1.044997,0.138863,0.133076,-0.477291,-0.334654,-0.007852,g
2.456539,0.973153,0.421158,-1.36187,0.6496,0.753838,-0.095091,g
0.895549,1.334516,0.112426,0.569942,-0.36064,-0.154398,0.073129,g
-1.308992,-0.426815,-0.211881,-0.341289,-0.71244,-0.339654,0.13311,g
-0.997773,0.34978,0.237703,-0.567896,-0.9127,0.285555,-0.253242,g
0.53751,0.055104,0.979454,-0.114112,-0.954443,0.111313,-0.773715,g
-1.175674,-1.221105,0.868477,-0.865307,-0.442663,-0.562733,0.101591,g
-0.864768,1.106058,-0.031441,-0.498665,-0.194694,0.134146,0.593252,g
-0.243336,0.712886,-0.33365,-0.469123,0.144045,-0.104596,-0.30982,g
2.323088,1.334349,-0.80136,-0.829026,-0.104666,-0.534628,-0.069047,g
1.300966,1.868958,0.211962,0.677483,-0.161439,0.764683,-0.283825,g
-0.917435,0.185523,1.027689,-0.468149,0.177847,0.123427,-0.280494,g
-3.351242,-0.407373,0.316085,0.215638,-0.673532,-0.035061,1.330461,g
-3.348056,-0.214591,0.260539,0.096517,-0.075964,0.006723,1.072411,g
0.263106,-0.670335,0.469013,-0.828296,-1.182749,0.100569,-0.497909,g
-1.968461,-0.623861,0.698682,-0.218079,0.874382,0.699548,-0.450857,g
-1.59361,0.642639,0.696421,0.163965,-0.333122,0.361295,0.586894,g
2.895207,1.877542,0.315181,0.260127,0.39355,-0.499286,-0.002706,g
-0.194729,0.654005,1.016054,-0.302618,-0.390069,-0.184149,-0.361717,g
-2.025563,-0.602887,-0.975965,-0.265148,0.725068,0.061847,0.130123,g
0.014215,0.937931,-0.664634,-0.275963,-0.810013,-0.255631,-0.135312,g
-1.348382,0.127945,0.524063,0.320623,-1.083473,0.178868,0.205501,g
-0.106154,0.202462,-0.734242,1.320854,-0.410664,-0.524421,-0.502691,g
1.11036,-0.207899,1.406062,-0.367772,0.194453,1.503063,-0.602019,g
1.12639,0.692726,0.996614,0.911106,-0.340423,-0.391005,-0.2254,g
-1.33632,-0.135209,-0.596607,-0.177263,-1.322569,-0.199067,0.168356,g
1.050368,0.481801,-0.353903,-0.312104,-1.237373,0.253012,-0.448821,g
1.060901,1.380552,-0.63688,-0.664627,0.287928,-0.767455,0.592581,g
-2.631629,-0.78113,0.885892,-0.163435,1.009398,0.311457,0.092313,g
1.833087,1.437514,-0.783201,-1.154294,-0.008838,0.550437,-0.245235,g
-3.105163,-1.413586,0.305579,-0.932101,1.491185,0.627267,0.100425,g
-1.52249,0.759092,-0.370905,-0.052205,-1.148872,-0.544829,0.464567,g
-0.295417,0.5808,0.233764,0.274583,-0.834831,0.608963,-0.658756,g
2.798315,1.857996,0.481306,0.800195,0.04361,-0.129298,0.029275,g
1.909624,1.189715,0.156512,-1.714445,1.092499,0.971987,-0.135386,g
0.999489,0.738167,0.441879,0.61399,-0.696693,-0.492684,-0.562666,g
-3.427469,-1.152272,-0.105551,-0.582289,0.314764,-0.073271,0.970963,g
-2.008194,-0.005285,0.405233,-0.095565,-0.757412,-0.050119,0.294981,g
3.240302,1.377188,1.830394,0.605085,1.083548,0.866782,0.063312,g
-3.257697,-0.437584,1.046058,-0.453,0.164772,0.626246,1.097407,g
-0.674775,0.524594,-0.947256,0.240281,0.526407,0.087279,0.335024,g
0.939867,0.709154,-0.26452,1.142707,-0.995673,0.591279,-0.594627,g
0.059657,-0.259914,-0.08718,1.185848,-0.510994,-0.219993,-0.703797,g
1.366833,1.65633,-0.074947,-0.836979,0.097498,0.138424,-0.233701,g
0.206351,0.327599,1.064054,-1.419437,0.158107,-0.376807,-0.255238,g
-0.659094,0.416441,0.857802,-0.299073,-0.658345,0.416723,-0.18174,g
1.967337,0.707141,1.174303,0.262413,-0.305194,0.326247,-0.626742,g
2.371645,1.085644,1.719561,0.263726,0.880504,-0.229977,-0.042249,g
-0.162299,-0.550157,-1.235388,2.216342,0.502386,-0.265901,-0.952855,g
2.0985,1.506426,0.896631,0.980357,0.282686,-0.236178,-0.042541,g
3.401049,2.062703,-0.696699,-0.820958,0.504017,0.532199,0.16806,g
-1.076636,-0.453756,-0.309449,0.998653,-0.312339,-0.792085,-0.386849,g
0.300234,1.350753,0.128387,0.962138,-0.45794,-0.309257,0.472872,g
-1.865597,0.166441,0.058976,-0.263356,-1.111597,-0.34122,0.369481,g
-1.274088,0.533331,0.518159,-0.823106,-0.233516,0.060631,0.200661,g
-0.255411,0.586897,-0.759832,-0.085751,-1.540776,0.032762,-0.096441,g
-2.574666,-0.456984,-0.747208,0.768975,0.000226,-0.172387,0.1163,g
-2.443174,-0.442805,-0.465547,0.036823,-0.269552,-0.398196,0.347507,g
-1.551259,0.223287,0.236857,-0.505027,-0.020401,0.170813,0.180894,g
-3.461236,-0.528651,0.764091,-0.798584,0.25686,0.177543,1.263928,g
1.862177,0.522957,1.397542,-0.031003,0.467706,-1.280674,0.017036,g
-1.719835,0.082954,0.682997,-1.116659,-0.499181,0.426486,0.423183,g
1.207108,2.053937,0.543276,0.469246,0.372629,0.238504,0.361903,g
2.295793,1.769356,0.429702,0.771288,0.082438,-0.176661,0.005402,g
0.656317,0.565808,0.439545,0.937882,-1.585778,0.037872,-0.181226,g
0.399544,0.628775,-0.461595,-0.449147,-0.875021,-0.570201,-0.336302,g
1.757681,1.856618,0.619106,0.841347,0.22705,0.044179,-0.025374,g
-2.845222,0.064293,0.965231,-1.198535,0.511081,0.739716,0.817345,g
-0.683797,1.19336,0.754246,-0.251757,-0.019008,0.576993,-0.111611,g
2.44642,0.477746,0.26852,-1.260729,-0.197461,-0.513291,-0.478427,g
1.822634,1.265848,0.115621,-0.725793,-0.087736,-0.335247,-0.601596,g
0.721997,0.249875,0.039912,-0.859031,-1.321645,0.152906,-0.54728,g
1.797986,1.312563,-0.455996,-0.799672,0.234649,0.004143,-0.099598,g
0.313884,-0.084526,-1.059261,1.198424,-0.083795,-1.276011,-0.782704,g
-1.599538,-0.645696,-0.658206,1.203394,-0.365566,-1.570192,-0.155237,g
-1.485853,0.975574,0.189076,0.249052,-0.9726,-0.173209,0.457915,g
-0.310289,0.897061,0.14692,-0.471338,-0.678069,-0.020448,-0.001527,g
0.613897,1.059906,0.022476,0.470205,-0.961875,-0.421505,-0.024041,g
-3.60158,-1.604123,-0.369193,-0.322236,1.71236,0.388261,-0.128909,g
-0.495854,-0.671822,-0.798619,-0.247102,0.181167,-0.283842,-1.059753,g
1.532165,-0.105632,0.229483,-1.26008,0.477556,-0.859746,-0.83035,g
0.61101,1.128725,-0.390415,-0.718173,-0.674843,0.334143,-0.18086,g
0.216722,0.509071,-0.563165,0.721596,-0.708422,-0.217093,-0.393752,g
1.012899,1.500198,0.386909,0.799489,-0.88958,0.257232,-0.261935,g
-0.188437,0.39232,0.1466,0.5639,-1.627193,-0.122141,-0.036799,g
-1.820986,-0.42112,-0.635894,-0.612528,0.210182,0.527934,-0.085498,g
2.16783,1.799091,0.488083,0.481637,0.125718,0.355393,-0.004413,g
0.128681,1.091701,0.242364,-0.668241,-0.326622,0.218308,-0.441105,g
-2.138532,0.269884,0.273043,0.393436,-0.247789,-0.048144,0.431294,g
-2.895129,-1.434611,-0.038452,0.453141,0.608266,-0.213364,-0.061337,g
-2.496697,0.105107,1.260065,-1.013096,-0.263226,0.363775,0.365871,g
2.020298,1.246878,-0.602597,-0.235756,-0.325639,-0.072449,-0.384778,g
1.482453,-1.486833,1.324728,-2.236889,0.002584,1.523443,-0.40814,g
0.61653,1.369622,0.174984,0.708008,-0.850734,0.10116,-0.156944,g
1.921063,2.190909,-0.865357,-0.568819,0.07345,0.837659,0.062473,g
-2.845914,-0.891661,0.889436,-0.110056,0.641751,0.707857,0.420655,g
-1.356237,0.285014,0.402283,0.350426,-0.166102,-0.015537,0.115583,g
2.389503,2.390198,-0.160408,1.209994,0.166294,-0.48679,0.478958,g
-1.284875,-0.13982,-0.332609,0.907264,-0.633187,-0.729182,0.302836,g
0.011334,0.949017,0.302147,0.36096,-0.763073,0.033337,-0.322762,g
-0.080741,-1.106732,1.140059,-2.002232,-0.096711,0.848546,-0.095361,g
0.005413,0.373416,-0.11301,-0.259344,-0.867372,0.408847,-0.710867,g
-0.229739,-0.146707,1.067777,-0.295072,-1.099507,-0.027406,-0.395876,g
0.366371,0.520956,0.733978,-0.192642,-0.402554,-0.167626,-0.369674,g
0.549103,1.403552,-0.103273,0.652288,-0.892537,0.222122,-0.157541,g
-3.324384,-0.642879,0.394849,-0.651811,0.271813,0.482321,1.020094,g
2.881073,1.184052,0.51768,-1.259844,1.030981,-0.451772,0.036493,g
-1.940111,0.348098,1.096999,-0.30169,-0.28877,-0.070438,0.470715,g
-0.520374,0.386382,0.675249,-1.12182,-0.143894,0.065426,-0.123949,g
-1.363231,-0.227525,0.212714,-0.565532,-1.065388,-0.239886,0.09239,g
-2.559002,-1.156379,-0.599993,0.846787,-0.155764,-0.666513,0.117979,g
-2.029045,-1.181066,-0.209916,-0.048743,0.751111,-0.038004,-0.717914,g
-2.100561,-0.05841,0.634173,-0.071952,0.67628,0.489149,0.153042,g
3.564405,1.673356,0.660527,0.127643,0.585917,-0.452077,-0.001276,g
-0.28217,-0.355695,1.065591,0.112075,-0.47683,-0.184004,-0.446272,g
0.181268,0.369895,0.786325,-0.212575,0.345266,-0.102305,-0.9294,g
1.509298,0.548873,-0.144063,-1.325146,1.013563,-0.676438,-0.496342,g
0.302679,0.240859,0.249464,0.346062,-1.347193,-0.356048,-0.282147,g
-1.28016,0.916346,-0.332754,0.750123,-1.116968,-0.288973,0.517941,g
-1.598335,0.276056,-0.444488,-0.319726,-0.535188,-0.27434,0.427675,g
-0.862903,0.560806,-0.612459,-0.069855,-1.561612,0.450684,0.243737,g
0.748205,0.633911,-1.161836,0.024104,-1.549503,-0.138773,-0.4098,g
0.072155,0.853875,0.384263,0.415114,-1.387145,0.739892,-0.340798,g
-0.380049,-0.190876,0.152985,-0.966459,-0.568897,0.16519,-0.636961,g
0.067279,0.784483,-0.351685,-0.115714,-1.016461,-0.543134,-0.055306,g
-1.727831,-0.43376,0.940907,-0.159273,0.495884,0.668234,-0.161164,g
-0.328264,0.583924,0.190597,0.278202,-0.495274,-0.471368,-0.259229,g
-0.718527,0.504912,-0.381287,-0.382336,-0.87922,0.524202,-0.060764,g
-0.88635,0.107098,0.36384,-0.97083,-0.890596,0.003525,0.05411,g
-0.745964,-0.318503,-2.009266,0.623351,-0.586254,-1.381421,0.002388,g
