@relation magic04-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P25.0-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute class {g,h}

@data
-4.571575,-8.793622,g
-23.049786,-8.325102,g
-12.719662,-3.190091,g
21.952705,63.985248,g
-6.342943,28.85129,g
-9.299034,-9.617212,g
-11.882735,-19.111275,g
-4.398543,-7.663632,g
-11.360348,21.953744,g
-13.936254,58.297539,g
9.879445,83.850312,g
24.386583,-122.937329,g
25.136907,42.938406,g
13.433266,53.595195,g
20.502632,137.641921,g
-13.047712,-15.625523,g
15.526623,53.835257,g
54.664909,-103.897414,g
28.94638,56.903931,g
-13.669172,0.24699,g
-13.724424,-44.500542,g
-24.740441,-88.689315,g
-9.469641,-12.423308,g
-13.944568,10.275045,g
37.771178,35.233897,g
24.82202,56.427964,g
-14.846447,52.152916,g
-11.863509,19.279977,g
-11.948033,49.782604,g
27.252607,9.04425,g
-6.95505,-25.398966,g
16.406678,41.093945,g
-15.356362,20.13613,g
20.777855,-0.748592,g
17.088933,40.488246,g
22.577802,35.182628,g
23.491112,48.635813,g
24.274172,13.271146,g
57.998934,159.212362,g
21.784003,34.698001,g
21.691165,56.342054,g
14.259108,-1.173291,g
-7.675064,-16.097334,g
-13.344759,54.835343,g
19.956343,1.473802,g
-14.319903,-28.413254,g
-7.464446,-27.700342,g
19.119243,74.312601,g
-12.698184,20.673066,g
-28.902212,72.137318,g
25.052902,42.543671,g
-21.816392,-11.866973,g
14.483062,68.86634,g
17.92153,-125.548396,g
25.244987,83.74864,g
-5.537193,-8.846103,g
16.672548,78.951206,g
15.042861,23.618764,g
-3.451284,-29.099493,g
65.743626,169.990568,g
18.521512,11.489039,g
18.219789,35.626899,g
20.524975,22.12054,g
34.333231,102.607209,g
30.846439,-0.627176,g
-19.903689,4.847317,g
-5.062611,-90.814715,g
17.307518,76.483553,g
-10.707192,37.407101,g
16.152759,56.268788,g
-22.492412,-90.004635,g
-17.435689,-22.041213,g
-6.646052,14.385028,g
16.798295,49.166687,g
-17.340427,-35.595549,g
-32.580049,-7.97211,g
18.300849,8.941019,g
12.839519,34.126077,g
18.101836,8.365113,g
-8.847142,-6.393346,g
48.10494,32.347781,g
23.075766,17.636781,g
35.662233,50.804687,g
8.779246,22.2378,g
35.688041,9.330731,g
44.87328,-30.36389,g
-14.067024,-96.646357,g
-20.270883,-188.784358,g
33.368478,81.283759,g
18.565333,15.893298,g
14.787211,118.752867,g
33.025532,68.481652,g
47.481921,119.93274,g
-13.126867,-30.785644,g
-29.736195,100.327484,g
-18.243518,-28.625777,g
-7.535114,-11.608378,g
18.294094,14.868271,g
0.75171,9.193206,g
15.095342,15.102097,g
12.784094,19.33419,g
33.890345,71.852742,g
-10.152935,60.785977,g
25.799763,88.235691,g
32.563768,-172.501522,g
22.600838,89.585478,g
12.088675,38.573811,g
23.59798,182.70919,g
-14.939804,7.1577,g
22.514755,37.370209,g
-14.675147,-29.438109,g
15.247936,-11.14107,g
24.020773,27.924643,g
-5.271497,-11.080795,g
30.159161,-23.310459,g
35.605595,20.122793,g
16.858917,60.596837,g
-19.794396,-4.388497,g
-14.899621,-0.336018,g
-6.373254,16.738712,g
-15.280845,60.595451,g
39.034709,-63.827804,g
24.593563,-77.323425,g
17.65999,-10.432315,g
-12.487394,4.453622,g
-9.525933,3.180565,g
55.850498,63.554313,g
-22.804354,-52.528598,g
19.198224,11.145574,g
-13.653064,-94.937688,g
19.270451,20.594604,g
11.419584,3.353424,g
24.823752,-116.480417,g
-4.988653,45.184356,g
-6.192428,31.053593,g
-0.471464,-218.955124,g
-4.617128,29.362245,g
35.70744,-117.045412,g
17.738279,38.448757,g
-20.567064,34.792744,g
20.427288,36.438192,g
4.795702,3.525936,g
-4.041048,-22.808165,g
31.036099,119.698567,g
-8.595129,-10.503849,g
26.211644,120.433476,g
-13.592962,22.12539,g
31.971926,109.221738,g
-19.453009,-38.950359,g
25.006137,15.126346,g
5.212087,3.658265,g
19.955477,43.938492,g
42.955033,63.638318,g
115.221216,73.714697,g
-15.645095,71.458181,g
-35.548957,-185.815796,g
26.259276,46.387958,g
-15.520041,15.050482,g
-16.591315,155.053881,g
22.166267,43.167036,g
39.980063,3.926213,g
-6.619898,34.017131,g
-19.562301,-13.573389,g
29.177262,-83.285663,g
-12.737848,11.878578,g
33.169985,-3.445222,g
-8.889058,75.903143,g
-13.50913,-68.043443,g
-4.993156,-6.498655,g
-11.212084,72.723444,g
21.78383,-30.975823,g
32.684838,22.317994,g
-10.05646,-42.425372,g
34.084508,28.417584,g
-15.706756,93.772884,g
18.929756,9.428765,g
16.464529,5.206372,g
-11.168956,-15.324493,g
66.334948,183.741665,g
20.955563,48.013661,g
-3.68719,-17.67835,g
8.405643,-17.065031,g
-14.078802,-63.5822,g
-2.364423,15.65618,g
24.922306,110.547104,g
-29.427197,2.833982,g
-30.76867,-201.493454,g
-17.095861,90.079806,g
35.441224,164.696901,g
-7.5268,35.5448,g
-14.106515,85.259162,g
-17.109717,-8.444267,g
23.676788,21.934345,g
17.635568,11.432055,g
13.300072,-62.224098,g
-2.866371,33.331413,g
-13.187488,-48.497249,g
-0.304321,-12.792581,g
2.67446,-37.821581,g
-20.244903,-13.216587,g
10.479773,-37.411951,g
-25.436725,-2.359919,g
-14.13925,71.702227,g
12.950024,42.021804,g
-8.546632,119.70792,g
20.023027,218.651323,g
33.120968,-171.501089,g
-26.561865,24.597027,g
24.429018,-2.001558,g
-25.264386,-24.530689,g
-20.395071,-181.460901,g
18.601186,59.227477,g
33.014274,99.093918,g
14.511641,34.839336,g
-9.874595,107.218275,g
-8.384338,35.922561,g
18.788075,-36.080697,g
-16.205587,29.331761,g
-9.234082,11.468082,g
-4.237462,-13.70312,g
-15.493368,-25.010814,g
49.816553,158.31464,g
22.662672,-2.408936,g
-9.321897,-22.261703,g
-35.061212,20.785995,g
-4.007446,-3.69533,g
-10.339651,35.096199,g
-17.817953,5.262144,g
20.741655,43.964819,g
-18.132667,-112.682722,g
-11.629682,-64.748909,g
-39.263513,-89.527628,g
-19.791279,62.358679,g
19.421313,1.742616,g
-46.375487,-284.57231,g
-6.336361,60.373922,g
-6.076554,10.711349,g
-11.490079,6.174588,g
26.778025,12.373598,g
10.715852,25.580832,g
21.363115,-20.017138,g
14.384682,15.741224,g
-9.734126,88.57881,g
-43.691155,-46.61988,g
25.267677,5.553128,g
-5.265261,46.565493,g
16.947251,-5.78401,g
33.381815,156.93229,g
42.828594,2.015934,g
17.138989,60.706822,g
13.584474,-10.325967,g
24.833625,-15.486266,g
0.008833,-53.850152,g
-28.073946,-2.198146,g
-16.728666,9.526453,g
-16.17008,82.764489,g
-25.253128,-24.252868,g
-54.796025,-126.187696,g
-23.26075,48.7167,g
14.23867,-4.637046,g
39.152489,-35.07195,g
28.503841,97.73547,g
-5.684071,-9.683723,g
30.423992,20.9954,g
-9.437079,79.495416,g
27.235633,43.941783,g
9.780198,-2.86256,g
-6.327182,26.111532,g
12.507312,4.171818,g
-11.143149,49.91424,g
-8.168005,2.190351,g
-20.254949,-27.897103,g
25.396715,42.775766,g
-2.726941,-61.58272,g
-14.793446,-6.712563,g
20.383294,26.647082,g
-17.986482,-93.130986,g
15.549659,12.35697,g
12.715851,-13.507918,g
20.515795,120.737624,g
22.144789,26.86151,g
-8.50766,23.422869,g
118.60062,203.141154,g
27.914077,33.706055,g
-16.568278,-163.321133,g
-6.547845,-68.563231,g
-20.166268,129.722465,g
-5.642502,26.165226,g
12.257031,64.366472,g
39.167904,-36.638244,g
16.191038,-5.239454,g
-3.890359,52.171622,g
-17.456994,106.00965,g
15.494407,22.574684,g
-13.804272,-14.939631,g
45.731337,73.874045,g
24.33566,93.909024,g
-15.140722,24.186531,g
24.18324,112.956559,g
-38.712548,5.739843,g
-9.517446,-41.174658,g
-7.737937,3.733436,g
-28.848865,-111.9563,g
-11.706931,-105.969813,g
-15.848611,38.26412,g
-41.882028,123.809243,g
153.282686,261.18668,g
23.294525,37.225929,g
-28.286641,43.707956,g
67.068645,35.844965,g
-20.128336,24.145654,g
-11.999128,34.780619,g
-20.783397,41.512235,g
22.965088,29.911651,g
-4.116219,-9.582744,g
11.751618,31.437588,g
21.197877,54.523747,g
-26.499858,6.943445,g
39.270095,10.998176,g
-6.625268,-40.679465,g
-48.00119,-11.974187,g
-12.748414,-111.048532,g
27.757153,188.282237,g
-25.219872,-10.324755,g
19.672806,43.929831,g
-14.802799,16.223081,g
22.442009,9.613228,g
23.802362,37.38216,g
17.904209,10.264999,g
-1.511561,-12.207667,g
24.050218,103.773572,g
27.714545,-1.08028,g
17.735161,49.359638,g
-10.543166,-12.074299,g
-9.995492,37.182801,g
-1.700008,38.354706,g
-14.127646,-47.195786,g
33.712291,43.317032,g
-39.938667,20.916938,g
14.175623,61.770994,g
-15.684586,-100.054686,g
24.324229,-6.430239,g
19.85675,62.960913,g
26.431961,47.28949,g
39.583943,-87.979867,g
-12.641026,-4.79397,g
-24.730741,-63.995294,g
-20.211994,-32.760009,g
34.434209,3.968302,g
13.380439,58.227045,g
-15.302149,6.919716,g
-11.265951,-28.582476,g
-15.879095,-115.227105,g
21.68874,3.400189,g
-9.333156,-17.627947,g
33.128243,129.646081,g
33.486604,-111.894293,g
29.943002,-23.300067,g
-11.328305,-3.74123,g
-26.669426,-176.310994,g
29.156824,10.974447,g
34.033586,127.655262,g
-7.857448,26.371513,g
-14.502808,6.209402,g
30.792572,-38.765549,g
-5.609766,0.84628,g
-19.453355,75.512392,g
-30.4498,2.989346,g
-21.35532,-43.562983,g
-13.156485,-44.492402,g
-14.792926,1.295401,g
-21.795088,-27.356184,g
19.118896,61.266101,g
18.824621,13.217626,g
-15.65185,73.616316,g
70.303942,304.002456,g
-23.900569,-3.279985,g
-4.520306,-47.543409,g
-3.792325,2.475101,g
20.983622,75.702225,g
60.361105,51.892762,g
-6.166794,11.82142,g
-9.74573,-75.709846,g
27.095164,-86.420675,g
33.686137,133.480149,g
-3.942494,-53.647676,g
21.138121,28.258582,g
27.077323,23.12461,g
61.446408,-32.221341,g
-21.485224,62.236742,g
23.718704,53.678506,g
25.616685,-3.998959,g
-4.16004,-31.694971,g
-22.418107,-164.680446,g
1.524378,22.760014,g
31.546534,17.180732,g
23.216409,17.027791,g
-12.938593,-136.307376,g
-7.608206,40.40251,g
-16.950022,-118.622964,g
-6.705981,-53.638842,g
31.790061,78.783197,g
-16.78669,-108.591445,g
13.77933,-51.101907,g
9.98943,28.74373,g
19.236156,33.828511,g
43.979888,-30.683973,g
-6.755171,33.006307,g
-32.365275,107.596209,g
-22.493278,-56.31538,g
-7.271669,9.711782,g
18.359739,42.516305,g
-10.360608,-16.382429,g
-16.114135,8.224124,g
-20.96457,-29.204628,g
50.4995,103.311635,g
15.798209,-2.149475,g
11.758893,6.772319,g
-11.752658,47.490928,g
28.320416,-20.642928,g
32.884197,118.935599,g
23.79526,74.603932,g
-2.799514,-5.129642,g
19.306997,51.899863,g
-27.955993,-177.693517,g
-23.319466,119.747757,g
15.316872,-8.807132,g
48.88315,37.506001,g
15.838219,52.859593,g
-11.083393,-10.502117,g
-5.983023,5.679741,g
-4.79934,-22.638943,g
-8.178917,-53.081988,g
34.398875,171.198327,g
-38.090049,-19.557971,g
17.773093,-70.015209,g
-13.436731,-110.00272,g
-9.809989,-170.363132,g
20.957815,76.196899,g
47.525222,16.832416,g
-9.174327,-114.951709,g
14.581097,38.316082,g
18.999558,-42.95486,g
18.4214,36.23381,g
0.059236,90.641163,g
33.04216,81.127701,g
-18.747025,-268.273885,g
19.887234,24.851985,g
29.674014,37.089616,g
24.470067,94.907897,g
-27.740006,-247.624722,g
-0.602234,15.959982,g
-10.980683,-53.413156,g
24.80418,53.083893,g
-12.651592,5.445048,g
-11.314622,13.14436,g
-11.697578,-12.179954,g
27.129285,76.438693,g
-30.074464,68.151176,g
-21.928802,52.545918,g
-17.64648,-30.785817,g
23.868526,112.42482,g
-4.746685,-13.999993,g
-10.693162,5.850175,g
21.291408,38.848168,g
-5.008225,31.405718,g
23.691164,46.945851,g
27.103824,77.138095,g
-9.160817,2.436476,g
-17.126345,-96.419978,g
-18.056803,30.39957,g
16.447901,93.394951,g
-15.187314,-44.331321,g
24.018002,-11.373338,g
-26.499685,-64.225483,g
33.553288,47.245323,g
-14.718448,-83.766827,g
-13.159602,-39.608018,g
-11.680777,-59.662222,g
19.547752,18.555634,g
40.860637,44.420348,g
21.047708,19.526102,g
25.498559,65.592418,g
-13.944914,21.366232,g
7.932966,-34.107025,g
20.854931,18.783398,g
22.708225,-18.261878,g
91.467698,174.143506,g
21.668475,45.616676,g
-3.77639,-10.42071,g
45.673141,10.257898,g
36.726405,47.491101,g
33.360857,44.070474,g
-72.034954,39.694101,g
16.175103,13.442446,g
18.382602,14.042602,g
24.81717,80.237773,g
-28.030471,18.11985,g
53.625159,224.283432,g
31.715756,80.508146,g
33.463048,129.609016,g
-11.579279,-19.378011,g
25.709177,20.315397,g
26.826176,33.182283,g
-9.911314,67.848414,g
-11.119247,85.672256,g
18.661981,80.09332,g
38.60239,-353.972469,g
-3.085475,-18.969594,g
20.64951,49.034185,g
29.522286,-75.353217,g
35.110229,-4.858576,g
-27.6127,2.560664,g
10.974967,7.847403,g
-6.822029,37.221079,g
0.613146,41.255545,g
23.553639,53.478628,g
-6.829476,14.252526,g
24.388141,43.929139,g
21.836138,12.091966,g
-2.028058,-16.058016,g
-14.480638,18.564987,g
17.720092,-12.458988,g
-13.613746,-169.311257,g
15.053773,50.613296,g
19.843413,27.133096,g
17.653581,-8.912787,g
27.909227,62.584538,g
12.048838,-9.788166,g
-9.227674,7.371262,g
11.512422,49.30196,g
18.724335,3.64181,g
15.159255,46.736447,g
-36.130753,88.501907,g
-33.588622,-50.165561,g
23.968985,71.321176,g
42.595113,167.126968,g
-2.299471,-64.819577,g
35.827991,-256.445537,g
-23.641108,-27.442093,g
41.077837,-12.025975,g
-20.690733,42.337211,g
28.812146,18.276427,g
23.350123,20.271057,g
-33.668816,-76.937177,g
23.443481,17.079233,g
-5.052219,45.279099,g
-28.853368,44.76849,g
-5.347707,-6.920236,g
7.583958,13.274437,g
18.598935,41.642658,g
-21.483839,-12.956433,g
16.720699,21.198223,g
-17.79076,19.520386,g
29.067796,119.881645,g
-19.511726,1.21538,g
16.915901,65.796107,g
25.203591,30.647773,g
34.004834,37.162363,g
-23.362074,-20.544201,g
-8.069105,-53.815165,g
34.252171,124.072342,g
20.532423,14.987782,g
31.873199,59.274936,g
17.294701,42.351587,g
-20.764171,21.731175,g
11.621541,27.419577,g
-22.622316,-78.427434,g
-4.827052,31.150241,g
35.594337,184.861263,g
19.464267,30.583514,g
-9.500125,-63.016512,g
22.68363,88.701959,g
35.548264,-83.610769,g
20.517874,62.15499,g
-6.789812,98.388973,g
-23.314443,40.108408,g
27.000074,79.876121,g
-10.729535,2.771974,g
-48.03791,-103.500601,g
15.00441,9.036455,g
17.957383,27.038179,g
-16.412567,68.424148,g
20.398536,48.898566,g
28.735069,66.749428,g
38.140278,-53.630875,g
14.634444,84.809175,g
30.407711,-50.148067,g
-3.338008,-50.386397,g
33.760615,81.63294,g
32.54281,1.68823,g
-13.658953,18.822543,g
-13.281192,5.843593,g
-28.902559,71.460606,g
-19.852593,25.411091,g
-36.600312,92.71235,g
-35.417148,43.297113,g
-4.004501,-12.117601,g
31.693932,130.193409,g
-26.297901,6.979992,g
28.22117,-200.790242,g
-14.759498,10.954702,g
19.4828,21.379223,g
13.789203,7.344242,g
-45.308371,-79.303505,g
-13.607684,69.759039,g
22.865842,139.150191,g
46.870334,-22.698006,g
-14.041563,25.751092,g
0.698016,39.964648,g
22.981197,12.357836,g
-19.76651,-59.14226,g
20.368051,35.253816,g
5.245343,40.392984,g
12.617124,130.02159,g
12.529656,-75.839923,g
20.186879,-71.02309,g
21.587762,14.039831,g
-23.987345,-11.651852,g
0.038798,-22.501418,g
-3.427555,-43.601088,g
26.242995,94.298908,g
-4.38053,-3.74937,g
-9.558322,33.275814,g
-32.751868,-61.258307,g
-12.704939,-11.085472,g
-18.375847,-46.138196,g
30.019385,47.037304,g
-15.086336,13.798036,g
-19.74867,-44.910519,g
-15.5216,43.495433,g
-1.764613,-13.433613,g
30.031163,84.530661,g
28.494314,-72.748212,g
-11.53338,-42.425026,g
12.907589,83.344553,g
43.829892,101.982632,g
-21.406416,-38.588706,g
-11.374031,98.171774,g
-24.285777,-116.675619,g
16.342419,55.205309,g
-11.07023,-21.962924,g
-16.252872,9.076812,g
-2.211482,8.397329,g
4.633756,46.594765,g
37.136901,116.160334,g
-3.116999,15.633317,g
-17.173457,-50.685003,g
-5.614443,-1.752489,g
42.142182,-153.482218,g
19.008738,39.33522,g
-10.293058,21.107118,g
-14.16731,20.371689,g
113.981414,333.618793,g
25.266464,-4.769722,g
13.392736,67.248085,g
-13.990814,-71.522094,g
27.428064,-84.121551,g
-7.646311,-6.735426,g
-16.382949,-44.61122,g
27.524712,120.785429,g
-32.210949,20.992456,g
-8.832593,-12.187402,g
-16.000512,-31.129283,g
-13.221263,-28.055239,g
-21.048921,-21.808945,g
18.596163,34.354708,g
23.046495,89.567119,g
-8.545592,-23.143143,g
27.365883,48.088832,g
-21.772918,23.818123,g
-10.444959,129.68869,g
-16.242306,65.832826,g
17.146957,2.419329,g
20.899618,114.595772,g
13.013417,49.614942,g
38.18358,-97.588246,g
15.965698,-32.218397,g
29.958244,5.312373,g
-23.897625,58.2603,g
24.638596,53.407094,g
-21.524022,24.053336,g
-12.309512,-25.081481,g
25.122185,-3.343378,g
-21.834925,-52.096451,g
-37.306816,46.089872,g
-11.081315,-9.631415,g
37.566623,61.691493,g
25.740527,77.82087,g
-4.737852,5.78938,g
15.239622,9.536499,g
-12.067198,-18.782879,g
-14.316959,-18.208357,g
-24.824618,-4.650903,g
-9.673157,9.946302,g
-40.714626,-23.644226,g
22.416721,151.384185,g
24.995572,-5.120981,g
20.520126,60.199504,g
59.628101,156.026774,g
80.126922,-26.602049,g
-6.275393,27.399831,g
-5.161338,46.014181,g
-13.935734,26.740093,g
-12.481158,-13.952362,g
-7.848095,-4.417942,g
21.401047,28.699043,g
14.802453,-57.284116,g
29.250701,101.449507,g
23.736544,85.541659,g
-23.11162,-159.961474,g
18.582134,-2.926646,g
-9.780198,-62.442683,g
17.311501,-38.544712,g
37.659634,67.872663,g
-9.196151,12.202644,g
-13.46479,-33.949928,g
-6.281802,28.430575,g
-11.602316,5.533036,g
-15.663628,6.461416,g
8.724167,-38.778193,g
-6.869314,18.790153,g
-12.331855,38.799151,g
24.05732,42.586453,g
-5.255042,97.477741,g
-11.625871,-0.46852,g
31.455082,-6.906726,g
1.23859,-11.484709,g
-15.941449,-24.125216,g
56.44234,-73.081805,g
-1.384601,27.739313,g
-9.543427,75.566432,g
30.534497,56.465203,g
-17.279805,3.437255,g
30.460885,-114.374243,g
62.270344,-308.617159,g
26.739227,-10.105304,g
-10.789984,-35.557791,g
22.915205,45.81846,g
-19.391175,31.032461,g
-21.313578,39.886012,g
12.309512,-32.351245,g
-72.736434,80.154808,g
-23.264906,-9.485576,g
16.896848,-27.381645,g
-1.556594,-11.989082,g
23.384938,11.85329,g
20.01887,2.544902,g
17.324665,123.028262,g
32.841935,144.139883,g
10.914518,54.873275,g
26.610363,-11.147999,g
19.453875,22.619544,g
27.133788,46.403373,g
27.764774,63.772032,g
-14.147911,-58.466068,g
-13.335232,15.951842,g
-12.201605,-6.366846,g
-7.139167,-9.675063,g
45.342838,54.812999,g
-21.550176,118.050174,g
-33.194234,-214.499424,g
-23.785215,44.636855,g
-5.216764,64.153949,g
-18.374115,31.532505,g
-15.123228,6.453448,g
-1.575473,-32.403726,g
-12.346924,-2.690568,g
-6.147395,38.630622,g
-18.621971,-70.87881,g
-6.931667,-37.225409,g
18.901524,10.639468,g
13.666054,-213.875885,g
-5.123926,59.638839,g
-8.131632,-19.268719,g
20.021295,-25.948373,g
-8.225336,-42.858731,g
-13.341641,13.546716,g
-9.264047,-19.424084,g
18.845232,-34.504877,g
37.036789,-117.286513,g
-12.953142,-20.12262,g
-14.398885,33.846871,g
-14.436297,121.1308,g
13.818301,48.36111,g
34.570695,101.300724,g
12.005017,0.274703,g
-5.727546,47.054797,g
-15.214161,7.136049,g
-11.626911,-171.564309,g
24.841246,11.60474,g
-6.51892,-12.435952,g
-46.63235,-22.626646,g
-12.25322,82.408033,g
-9.308561,-26.216667,g
-11.314275,-0.323547,g
-7.546719,-59.51621,g
18.269672,59.036779,g
-0.978436,-11.152675,g
23.577368,64.888166,g
-15.491636,6.316443,g
26.778718,124.381513,g
-11.591057,-12.051263,g
-17.368313,-36.947242,g
-14.683114,-52.645338,g
-11.846881,23.572172,g
23.80929,-26.619023,g
20.695236,38.764336,g
-24.937548,-104.36195,g
-15.277901,-0.665281,g
-5.365027,-26.302058,g
56.414107,9.280328,g
32.353497,48.163137,g
-11.628816,19.603871,g
-23.652886,-88.563742,g
-2.765219,47.037997,g
21.282574,-29.904896,g
34.528433,50.681365,g
38.662665,6.159692,g
-10.433874,44.281438,g
31.482622,36.883849,g
-12.9017,-15.968469,g
37.221079,78.287138,g
12.805225,43.339549,g
34.031854,72.619348,g
-29.461838,60.085709,g
13.961022,48.632003,g
-32.116206,-55.678332,g
-46.255802,-14.219271,g
20.344842,5.611325,g
-6.674804,-64.816805,g
-16.040523,-23.840987,g
13.534418,65.057387,g
-11.419238,76.458958,g
42.824263,-77.340052,g
-13.916335,16.586465,g
-15.222648,7.27496,g
21.307169,9.786433,g
-17.288465,2.359919,g
22.864803,72.1801,g
15.398624,-14.650725,g
21.557104,-5.594697,g
65.893275,-72.340661,g
31.815695,-4.604484,g
16.967863,-6.823761,g
-31.095855,-129.32877,g
-29.61599,-60.451171,g
12.066678,34.721557,g
6.407376,32.31747,g
-14.947252,-44.844527,g
23.779499,27.396194,g
-15.4589,44.516997,g
22.474572,98.138172,g
17.309077,51.593637,g
25.74018,37.863323,g
14.353678,-26.585248,g
21.635739,150.956542,g
-9.470161,-4.592533,g
-22.895633,49.97798,g
-29.492322,12.940671,g
-12.927334,30.585766,g
-42.134214,87.178101,g
-18.179432,36.826345,g
20.73005,35.080957,g
29.719221,101.984018,g
25.668993,-6.436128,g
27.379393,-11.674888,g
17.429454,19.801671,g
-15.490943,92.485105,g
-26.559267,-201.457774,g
-10.915038,-17.191297,g
17.755599,19.773092,g
27.686832,-103.010431,g
5.220228,39.274598,g
-14.459853,-111.189694,g
14.341727,-14.385894,g
-25.840466,20.07776,g
-30.116899,-74.022655,g
23.354627,16.402002,g
-14.980681,18.719486,g
-22.247673,-11.928461,g
-24.88039,28.09092,g
-10.112405,50.541069,g
-43.078528,-239.024397,g
-16.439241,-107.912135,g
-7.042865,-1.846713,g
47.8434,73.817754,g
-6.39248,-13.145226,g
-9.874075,1.994457,g
29.27391,92.932147,g
18.326483,7.361736,g
-6.023726,-51.003527,g
-6.105479,92.172469,g
30.967856,102.871867,g
-16.144965,-39.923771,g
-6.228974,31.330894,g
-13.667959,-44.601001,g
21.774996,77.234917,g
41.159589,-43.53146,g
-2.564821,44.205054,g
-25.896065,-0.460899,g
5.076295,4.361304,g
21.312539,59.382842,g
-9.190781,34.326649,g
22.391953,23.110581,g
-5.325883,-10.53797,g
23.761659,2.272797,g
-14.255644,39.23147,g
-25.342675,89.840263,g
-20.254775,2.630639,g
-14.289419,21.30665,g
10.276604,14.391091,g
-4.250279,40.27174,g
20.148947,66.271382,g
-30.421394,-168.204996,g
-13.172073,-22.621796,g
-11.967951,-44.996602,g
-9.525587,-12.261014,g
16.902737,30.784085,g
-4.712217,-44.226705,g
-38.681717,-158.761163,g
19.136737,54.645683,g
-43.252773,-2.425044,g
-10.14289,18.784091,g
17.599022,25.044415,g
40.564803,-13.405554,g
