@relation 'magic04-weka.filters.unsupervised.attribute.Remove-R3-5,10'

@attribute fLength numeric
@attribute fWidth numeric
@attribute fAsym numeric
@attribute fM3Long numeric
@attribute fM3Trans numeric
@attribute fAlpha numeric
@attribute class {g,h}

@data
37.8758,15.6684,9.5403,35.0116,-4.066,8.426,g
90.663,35.1567,7.8809,38.1563,16.7387,0.4799,g
52.3941,19.6636,24.2068,43.4488,-11.0781,8.7641,g
26.7604,16.6151,-19.225,-14.5471,8.6584,23.959,g
26.7045,9.9059,14.6508,-17.9119,5.7653,7.055,g
32.7643,20.1371,-32.2521,-30.0399,-10.2736,6.2504,g
68.9157,7.9361,-75.7325,-31.2334,4.9703,19.048,g
50.704,11.6095,42.8249,40.0821,7.7336,3.9822,g
39.3034,16.2019,13.9773,36.7876,11.8838,23.734,g
78.5832,31.9728,-1.2141,61.1027,24.3835,6.4886,g
60.9046,20.4221,75.238,42.1983,-15.2615,6.978,g
30.7178,11.253,-16.6958,12.278,-5.3455,15.2359,g
12.9176,11.1995,14.5232,-7.7005,-8.4019,17.4554,g
20.4624,7.0807,22.0253,12.8465,-5.647,25.2239,g
69.6783,12.7037,-38.7109,-58.8637,8.6389,9.78,g
16.6056,11.4797,0.8373,-4.8092,-5.6688,45.0711,g
28.3463,13.4075,34.0842,17.2129,-12.7297,6.785,g
91.4258,25.4403,-0.1459,87.7213,-7.6524,3.1195,g
26.1423,15.0354,-22.0885,16.7328,-7.8636,2.4225,g
18.0165,17.3877,13.5811,15.9863,16.6684,57.922,g
33.1412,18.2692,22.1164,20.581,12.7008,11.856,g
19.7308,18.5745,12.0694,-18.3026,-12.7012,8.753,g
28.9813,20.9051,7.621,16.5318,-11.9563,46.863,g
55.3617,33.223,1.9585,-33.7951,-12.6643,13.822,g
40.8191,35.1622,-27.1055,33.1106,-27.4077,9.6533,g
36.0474,9.6582,10.7562,-27.961,10.5147,18.862,g
61.0765,22.1349,16.4389,-22.8588,9.5081,7.7011,g
84.7669,25.0483,7.0941,87.5265,19.5176,8.012,g
12.6594,11.7413,-15.8596,9.4522,-8.7126,43.5434,g
57.9453,31.8343,44.2126,39.0148,28.0336,5.7196,g
13.2301,10.5832,-13.8896,-4.5036,11.3528,58.504,g
36.1546,7.3768,23.3872,17.9313,5.3122,6.3767,g
29.8441,16.2333,37.132,-16.2669,-8.4272,15.5205,g
77.7337,30.2057,16.7036,69.886,-19.3327,1.5881,g
69.6868,32.5131,25.7331,51.743,25.3644,5.4304,g
49.4996,20.1666,-17.5656,18.3328,-15.0923,12.7026,g
13.2009,10.4273,-13.3062,-5.7732,10.8975,40.863,g
17.2568,11.1001,2.7427,-8.4161,-4.0082,13.267,g
97.6967,38.7353,8.5151,61.5963,-33.6818,1.141,g
12.9947,10.7499,13.3733,-4.7981,-7.0574,15.465,g
53.6201,20.2256,48.1771,47.9499,7.6072,41.257,g
41.7719,24.6557,49.2567,-15.436,-16.3009,23.56,g
34.9377,24.2443,-10.3992,-9.9848,-17.874,42.679,g
55.0058,19.5329,26.3947,54.7244,14.2766,0.817,g
38.2724,15.6283,-59.0244,24.2217,10.6781,0.378,g
26.8184,13.5756,6.8003,-11.5951,-6.6274,3.2859,g
45.6204,33.144,-19.2351,7.2994,-19.3154,3.6192,g
88.9818,30.85,-39.2575,72.5296,-25.3884,2.6107,g
31.5758,26.4066,15.6043,14.9725,-20.0698,87.7159,g
78.1631,27.3822,3.0264,70.0042,-27.3007,7.741,g
93.6783,37.3368,52.8575,75.7577,21.5958,0.667,g
21.0834,16.5408,-27.1121,5.5636,-11.5017,48.7767,g
53.0719,22.5881,32.0257,53.2193,-17.9499,8.118,g
17.9174,10.8499,0.751,-5.9624,3.3192,7.9443,g
23.2781,12.7693,3.1716,18.1523,6.4226,4.3351,g
30.3343,20.6495,32.8752,-16.7559,10.3996,9.129,g
20.017,9.5305,25.509,6.2839,-3.2733,55.3309,g
16.5612,11.5193,-0.4669,3.9436,5.4076,38.001,g
18.9645,12.9814,10.1536,12.8059,4.7404,18.749,g
18.3027,7.4384,-2.5708,6.582,2.7875,17.005,g
96.1,21.5383,-88.5163,66.3915,-14.8999,5.9111,g
18.6569,12.3497,2.9159,-12.4217,8.8575,0.3301,g
82.7995,19.4289,55.3938,82.3098,-15.4854,0.2339,g
77.3322,27.6013,19.3071,70.8455,-18.1929,4.744,g
39.0165,23.3996,8.3237,-22.4536,-21.3361,3.2298,g
28.4057,21.1799,-14.156,13.3182,13.6423,11.239,g
71.828,25.1169,33.4948,73.5989,-22.1722,5.3892,g
21.0807,6.8859,21.7918,13.8324,6.1605,9.294,g
35.059,9.7044,41.8213,29.3147,-6.6261,4.005,g
59.1733,30.5268,-64.0055,20.0881,18.6478,1.806,g
59.4409,21.1101,-13.7027,45.0604,11.0171,3.819,g
47.2489,18.8375,-9.9978,-34.2862,13.7532,0.7073,g
64.3999,31.2076,15.8983,57.1013,18.7924,8.889,g
41.8138,22.462,-30.8827,34.4853,-4.5173,58.8998,g
30.5117,11.0617,-46.0453,20.1266,-9.5436,56.063,g
27.6918,9.9536,34.1069,21.0871,-7.3498,2.0797,g
26.826,16.5478,12.777,16.4399,5.3518,1.707,g
36.0763,24.2552,6.2996,25.4849,-8.1573,4.6563,g
21.6029,0,0,0,10.3787,82.4952,g
25.9857,18.4585,-25.48,-6.2044,15.217,56.1948,g
54.6986,27.7552,-87.178,31.1115,19.8388,23.358,g
44.5095,21.3266,36.3432,14.4895,15.9669,2.472,g
30.244,26.4647,16.5457,11.6027,-4.8562,28.51,g
38.6092,24.3726,39.7835,22.5295,-19.0668,0.4442,g
42.027,19.8294,10.6125,-21.2785,-11.3906,4.897,g
19.5744,16.3541,26.0276,-7.91,17.5096,42.1379,g
70.8145,27.9615,37.7711,59.1989,-14.8321,1.74,g
45.2953,10.8189,21.8341,21.4259,7.4897,4.313,g
21.1504,10.6335,22.0334,18.4466,-10.5705,22.674,g
21.034,7.0887,-24.2465,-10.1613,-6.1728,66.1205,g
24.1889,0.0037,0.2123,-5.6575,0.0001,0.0002,g
63.4767,28.9711,18.5203,37.3319,11.5376,11.8804,g
98.5879,31.7271,-51.4059,-83.8285,20.4089,6.4959,g
35.2812,21.2289,36.8962,23.7727,-14.707,4.4652,g
74.664,28.3225,92.582,61.8213,18.6824,2.0827,g
19.1301,9.0426,3.9814,-13.5623,-10.1033,38.478,g
24.0789,11.8664,9.9897,14.9815,-11.2132,22.926,g
87.3876,29.3532,46.1759,107.705,-18.1224,5.6,g
23.2473,18.4047,-9.8798,10.6638,-10.2722,34.217,g
36.1806,17.9444,21.7259,14.442,-10.2895,8.2714,g
54.8072,22.3495,-51.6456,-56.1794,18.7526,6.3332,g
40.8823,12.2532,21.7843,-23.0124,5.3826,16.879,g
36.6127,15.1914,-36.5592,-34.1768,-8.3285,2.269,g
35.3463,17.0601,-23.1575,10.4458,-5.8566,7.6086,g
46.2564,19.1547,52.6054,21.5971,-10.3703,6.5852,g
12.9884,10.72,13.2726,-4.5371,4.7611,26.41,g
101.551,27.5733,-41.8538,81.5373,15.434,1.7955,g
21.0532,10.5069,-5.7473,17.2358,-9.4586,2.989,g
29.8389,14.5906,-17.4478,10.6311,9.7966,3.7372,g
31.3363,10.0005,-18.2729,-24.6263,6.8461,10.025,g
16.5314,11.1284,-20.6686,-9.6798,-5.4375,60.649,g
19.0738,10.1021,-24.4013,-8.6983,4.2673,65.7379,g
21.7283,10.6288,17.4416,17.9036,-7.5813,32.7666,g
97.2091,33.2444,-21.5963,85.6669,-9.6149,0.6959,g
36.5188,19.7845,-45.5581,-15.5398,-14.7077,17.6334,g
35.8368,16.2619,-26.4422,24.2467,-5.9703,23.853,g
71.0871,24.7024,-47.6616,66.8521,25.1188,24.0961,g
38.2371,19.4698,-18.0537,-17.955,-8.4689,8.6172,g
33.9295,12.1658,44.5229,20.1583,-8.8548,11.448,g
22.3966,15.2822,13.8438,15.2297,10.5538,18.996,g
41.1185,15.2694,58.1164,-25.6832,7.7235,6.1592,g
60.4957,17.6753,31.3257,-15.9801,14.4117,15.639,g
39.018,16.3085,49.0054,-26.2935,-12.9746,0.783,g
29.7859,16.8267,-19.1892,-24.7732,14.1359,16.9344,g
31.1773,20.1391,-0.3975,17.2716,6.4543,7.611,g
18.8375,11.9932,-0.4388,-8.7199,-9.8301,32.256,g
40.3693,10.5989,-5.2245,20.7647,-6.5915,17.8601,g
35.8815,16.4234,44.8964,-12.3575,10.0959,12.4385,g
22.0734,16.2121,-14.9276,-15.5985,11.1452,1.283,g
28.1264,22.3366,-15.8589,22.5345,16.6081,56.248,g
24.1044,10.5084,3.9049,19.2134,-7.1906,0.134,g
62.707,11.8072,-95.3366,49.8416,6.4025,6.0467,g
33.5218,26.0405,35.551,22.9681,-21.5304,13.501,g
62.4538,20.9787,22.681,48.5582,-17.4804,0.139,g
32.8932,14.7584,4.6285,-13.7969,14.0561,10.7955,g
25.2587,0,-28.5412,-11.4024,0,10.78,g
34.7527,16.3799,21.9455,23.6607,7.2786,16.5306,g
21.4824,12.6292,28.1533,11.1342,9.8983,35.8283,g
60.9972,16.1369,50.887,30.7445,13.6536,0.8192,g
32.3086,21.2245,-42.0749,-14.8047,-15.1043,36.13,g
31.3719,23.3887,18.6838,22.6569,-15.9902,28.6317,g
48.8058,34.6768,37.4582,38.7533,-7.6062,1.4845,g
19.3627,7.4401,1.2864,-6.8666,4.4826,60.349,g
55.9732,14.3168,-90.4592,24.4704,-11.9677,8.528,g
21.3428,16.2565,28.1162,-9.8288,11.2714,0.6445,g
34.7547,15.8012,17.3265,-20.6272,10.6691,1.236,g
51.9877,17.7295,15.4982,51.2734,-3.2394,3.8346,g
17.941,7.4752,1.2938,-4.1966,-3.522,2.105,g
22.4868,10.2285,13.4286,16.5919,-8.0406,5.507,g
27.3488,19.4246,19.1549,-16.1544,-13.8324,23.736,g
26.8176,15.9384,14.3457,9.0264,5.468,78.5386,g
30.5265,17.9152,24.9069,-17.8305,-6.4695,65.9587,g
37.5974,13.5298,45.5117,-8.699,-9.8457,13.599,g
53.9881,17.591,51.1265,19.1993,-13.8356,5.2981,g
32.752,11.6661,-8.7188,-25.4862,-8.4706,23.863,g
111.923,20.6943,23.5205,122.498,-11.0316,3.3939,g
21.3424,10.1083,-6.4027,17.53,-10.7113,51.719,g
27.2242,15.6492,11.0418,14.2168,9.1207,20.1203,g
106.419,36.7662,-20.7275,62.648,21.2697,0.6179,g
83.381,26.181,9.4793,65.7381,13.4268,2.332,g
22.1774,6.6565,-25.0282,-9.0378,-6.7297,52.7541,g
23.9257,15.9532,13.2554,11.8988,11.9046,24.452,g
13.0301,11.1805,14.9999,0.4644,-11.8252,35.096,g
31.0187,15.6989,-33.8046,-20.4213,3.8618,19.3334,g
34.8629,20.5725,39.1696,26.9348,-9.652,14.161,g
25.4438,16.3217,29.0955,19.9386,10.3872,17.21,g
38.8245,16.474,17.4768,34.4857,-9.777,0.804,g
16.9741,15.6818,1.4646,15.4677,8.3497,51.3957,g
26.3469,16.3506,34.2159,21.3861,-7.0471,11.3556,g
71.5951,19.3552,44.053,65.8521,5.1734,0.8714,g
21.4181,6.9042,-23.3197,-12.1158,6.3918,39.5774,g
24.5434,15.9465,7.1094,15.2248,-10.296,61.886,g
77.7161,30.1417,44.8366,63.5847,-23.6233,1.0204,g
104.323,68.6842,-115.614,67.3795,26.5348,2.8968,g
60.1777,22.4696,79.6533,44.1507,14.277,1.877,g
28.1749,12.494,-14.796,-7.7343,10.2744,22.765,g
67.7679,22.5004,-89.9773,47.1606,8.8888,5.381,g
60.0265,19.5911,-1.2711,47.2173,8.4799,2.832,g
66.0494,19.0231,56.4694,45.4999,6.7123,5.112,g
57.2663,15.509,68.9602,37.5807,-11.4585,4.819,g
35.0877,26.2968,8.172,17.2455,11.2854,15.532,g
48.2002,25.6478,-60.6256,22.5389,19.6924,26.8176,g
38.97,19.5489,41.2319,31.2267,15.8438,21.4609,g
81.1205,30.8274,-21.8809,57.8889,-8.6438,2.296,g
27.4953,16.4672,33.6518,17.0504,7.0734,7.113,g
26.9416,9.7191,-11.4888,15.2022,4.2848,10.626,g
34.737,23.5412,30.2955,29.3417,9.1531,39.615,g
27.009,12.9943,-0.695,13.4028,9.5451,20.582,g
14.3875,11.5851,0.3622,3.734,-9.7663,20.35,g
107.246,62.9248,-91.8615,80.1344,38.8656,2.5599,g
30.7144,21.3005,2.1477,18.5775,-7.9586,25.431,g
12.9091,11.2356,14.623,-7.7891,-8.7673,0.3707,g
36.5576,21.8014,-4.7287,24.7698,-15.9367,5.614,g
18.8857,7.3566,3.9281,-9.2363,2.8273,2.783,g
43.2815,8.7109,28.2203,27.6114,-5.5561,6.025,g
61.672,17.609,48.3396,45.1577,-16.0009,7.336,g
67.5024,20.0193,24.5278,75.3529,-11.4106,6.022,g
32.9844,17.0734,45.6145,-22.6128,-9.1443,2.3056,g
20.5786,7.1865,23.728,10.6638,-5.8163,56.336,g
31.0843,6.1756,37.7332,13.6314,-2.1975,28.549,g
93.0034,28.1488,-67.5172,73.348,-9.9072,1.64,g
77.6049,18.3815,-67.0847,43.3979,14.5436,4.328,g
38.7378,16.5018,19.2488,32.5873,-6.4778,7.3257,g
25.4947,23.168,-30.9852,18.599,12.3783,84.7935,g
67.8904,32.9046,-96.0978,41.8175,31.1822,18.4779,g
24.6574,18.8849,-31.4044,17.982,-12.1915,20.618,g
88.0102,44.629,73.8944,81.9724,10.8999,8.4648,g
56.7558,19.1792,-58.5754,23.163,-11.4445,8.026,g
32.8908,13.6784,-25.1963,6.4356,-11.554,18.3564,g
27.5203,11.1225,19.2496,-17.6584,10.0941,57.6127,g
19.1504,7.4601,-1.1812,6.3935,-4.128,58.209,g
38.0888,27.8921,-5.2831,9.6439,-17.8351,23.484,g
12.6243,9.2136,9.8606,10.054,-6.7862,47.441,g
38.8055,20.8356,-8.1288,-17.7058,-13.962,5.344,g
29.638,22.3916,13.1261,21.6969,-10.0104,52.0176,g
24.1451,19.6937,9.5297,16.9144,-14.222,78.7982,g
75.5502,29.2845,8.599,53.1994,13.8984,3.6374,g
27.3437,9.4993,13.2194,-16.6525,2.1875,21.3597,g
55.8123,16.9689,8.824,44.7144,7.8019,14.328,g
30.3325,23.707,15.1503,29.9378,18.4295,6.8354,g
82.6686,15.6,-114.02,52.8269,11.274,5.8704,g
25.8231,11.662,-9.6338,-11.4662,4.2261,20.852,g
68.2371,16.9432,41.9837,13.4506,10.2918,4.6306,g
25.4758,16.9708,28.7346,15.7739,-12.1401,1.0915,g
38.1652,23.3782,33.78,25.2137,10.0201,18.6818,g
55.2926,13.3843,68.9945,-11.6242,6.3705,4.5618,g
17.8476,10.4929,20.8677,11.6185,-2.2703,43.7863,g
26.4947,9.9971,31.3412,21.2906,-6.0532,36.725,g
19.5927,10.2759,-5.206,15.5873,-6.1643,44.7241,g
50.5199,17.5663,8.4112,43.074,-14.4995,12.511,g
59.5295,13.4897,-111.14,52.8608,-4.7392,2.942,g
44.8602,14.8309,-24.7215,20.9483,-6.3106,5.874,g
19.3191,10.0015,-5.275,15.1394,-9.2155,29.312,g
23.856,12.2327,7.6639,11.3909,8.8336,20.7251,g
96.5421,40.3366,-115.922,60.6116,23.4068,14.594,g
26.4516,0.0001,-0.0001,-0.0001,-17.3272,81.2738,g
22.3732,10.8996,-12.9103,-18.8408,8.2273,12.6972,g
59.3081,11.0487,62.4271,54.3362,3.4649,3.037,g
23.4405,12.4016,17.3864,17.003,-6.9224,34.4836,g
39.7281,12.2391,18.3837,23.4461,6.9184,5.802,g
86.2691,27.2268,47.5038,99.861,20.0395,4.8363,g
19.6111,12.9182,-15.856,-10.7161,-4.8571,30.556,g
51.0702,18.5098,19.375,47.9198,13.3036,7.48,g
44.6982,24.4149,6.9787,15.1799,17.3405,25.5856,g
38.6526,18.266,-24.8365,-25.2459,-12.0822,8.8024,g
30.4555,12.3082,28.482,22.3489,-4.7752,10.909,g
41.5547,17.8223,21.7585,21.6034,6.1443,26.5738,g
19.326,9.8381,22.6425,11.5088,-0.1793,4.1946,g
31.4164,23.2328,23.94,15.4061,-14.5521,4.6173,g
39.4987,14.016,-40.7033,-20.7903,-7.1121,2.188,g
40.197,23.2498,19.5691,42.3323,-16.5679,8.6032,g
26.1561,19.8247,-0.6801,25.9882,19.8894,49.5681,g
29.8766,18.9538,18.6367,17.8455,13.3825,14.8934,g
32.9078,11.7753,-1.7654,14.3055,11.1339,6.8937,g
81.2135,18.773,75.8409,66.1504,15.6141,0.193,g
13.3184,9.929,12.684,7.8602,11.104,42.856,g
31.0316,15.7052,45.9593,5.9295,13.4505,8.7828,g
23.0429,18.0175,-6.7698,-13.864,10.4222,0.326,g
118.287,14.0713,-74.6136,-60.399,11.9614,0.0349,g
36.8715,17.2797,2.5011,19.8299,-9.8739,0.8432,g
46.7381,15.3034,43.8146,30.0259,-10.9435,3.111,g
32.3974,15.682,10.8371,19.8756,12.8018,20.7311,g
18.9949,7.009,-20.0651,-12.6858,1.1677,10.318,g
90.3223,27.2951,-58.925,76.4706,16.4178,3.7332,g
37.9172,13.9362,9.5991,-22.152,-11.1296,27.494,g
89.7764,39.5971,-84.9299,-51.9564,42.461,4.3596,g
37.7007,17.0048,-3.1865,15.4035,13.2288,12.8359,g
28.653,14.7728,33.1142,20.7562,7.4549,22.384,g
78.6393,16.803,95.953,53.5097,-11.4669,2.261,g
54.0852,22.1805,17.1983,39.8541,17.7929,1.185,g
97.7959,28.0811,-15.814,66.259,12.8246,7.8023,g
21.9962,15.6651,-31.5063,16.6066,-10.8764,39.342,g
29.2191,12.5891,-4.9909,18.6529,-8.5386,28.8593,g
17.0101,11.2578,1.6458,-6.5998,-5.4826,34.507,g
49.4921,16.7337,29.2908,44.0177,-13.8318,9.8863,g
24.312,11.9028,7.5545,13.4897,3.2922,17.458,g
12.7102,11.6825,15.4677,-7.5235,11.0733,58.6479,g
16.8441,11.4183,0.1683,-3.085,-3.167,16.009,g
57.5604,14.7616,44.0627,48.2894,12.873,18.0583,g
81.8961,21.7384,77.1248,76.025,-15.5714,0.219,g
64.0879,15.0473,54.8803,70.6237,-12.0952,0.27,g
84.1573,35.7226,17.9162,28.0145,-17.5078,3.214,g
19.4266,12.1487,-1.6748,12.1233,-7.7484,23.9107,g
27.055,12.083,-17.6967,-11.0691,-9.7611,38.674,g
92.9989,20.7279,-43.6929,77.305,-13.5928,2.4491,g
38.4177,24.529,-0.6304,25.97,19.3897,3.956,g
25.8379,10.5903,9.4113,21.7968,-5.8969,26.604,g
29.3039,20.1568,46.3511,-23.0844,11.8314,12.8835,g
31.8987,23.787,-32.1377,-9.3855,-13.76,5.2291,g
63.6598,28.7648,-120.978,43.1273,-20.3906,14.918,g
65.9396,25.0772,14.2007,45.5662,8.4624,2.404,g
21.8627,9.4429,-2.8708,14.9846,10.2016,65.5458,g
70.3213,17.4122,-28.6538,42.7081,-11.8369,3.7836,g
18.0375,15.5268,2.902,-9.3529,8.2196,72.3693,g
62.3214,22.336,49.3831,51.3572,-13.08,12.9721,g
27.5346,17.1474,-6.5985,18.9573,12.9865,2.5393,g
52.3259,37.4732,17.7072,-60.4934,16.6422,73.755,g
12.7187,11.6768,15.2463,-5.807,11.4796,71.792,g
25.2616,9.9929,30.6027,20.389,7.405,23.966,g
70.5426,13.0408,60.1015,76.001,-10.0006,11.72,g
60.2834,20.7085,-70.8037,48.8328,-14.352,0.7044,g
18.1621,17.0217,-6.2436,17.1801,-8.8036,56.812,g
102.698,43.7581,-135.875,75.4813,30.0902,5.5948,g
88.7589,23.1967,11.9805,79.4269,13.7617,6.278,g
43.0769,17.081,-3.0213,26.8079,-3.4921,15.9601,g
32.1456,20.0292,-27.9947,-25.8885,-14.5929,8.564,g
19.9724,9.5513,-24.564,-9.0509,2.64,40.808,g
40.1211,12.6981,-37.4845,21.9521,-6.2214,7.61,g
24.3793,11.7661,-4.2551,-15.4944,-8.992,5.4222,g
31.9031,23.5254,-26.3318,-17.8449,13.4901,42.0116,g
12.4704,12.0014,16.4419,-9.8819,-9.0805,71.5879,g
66.2708,21.1399,-35.2954,60.0875,16.139,5.998,g
50.9098,21.7903,-9.7378,30.1218,14.1587,7.0487,g
30.3022,10.9742,24.0996,25.7268,10.2649,36.929,g
91.4628,32.5726,20.4375,-33.4174,24.0511,2.331,g
103.705,45.7592,71.5716,95.1321,18.3177,2.4726,g
89.7222,23.8906,48.2377,85.261,15.4428,2.759,g
23.5009,12.6917,28.183,8.371,6.7424,21.192,g
87.0464,28.2506,-31.3499,26.8375,16.1608,1.215,g
17.0685,11.0829,3.0182,-8.02,6.3909,73.3106,g
25.2083,21.0548,-12.0302,-20.5847,18.7022,60.5264,g
39.5797,16.5146,-0.2811,14.5688,6.9163,10.476,g
72.9139,27.6543,-45.7108,71.0633,-15.4347,5.7258,g
72.9275,29.0387,-32.9422,41.4062,-10.8754,3.908,g
36.9314,19.4083,16.9409,21.2651,-11.2904,11.458,g
26.2856,15.1237,-40.2266,11.1425,13.0002,18.8584,g
19.2878,10.5686,-5.6003,12.5531,7.6606,58.7634,g
42.0495,21.5449,36.6507,17.4945,15.8748,5.655,g
87.7092,28.2261,-94.4807,-69.33,22.3105,0.5537,g
41.3583,26.2789,12.5494,37.071,22.1155,23.065,g
18.8644,10.2137,0.9202,-6.9182,4.9588,34.4181,g
12.7287,11.6346,15.5636,-8.8394,9.6893,24.009,g
49.8966,29.7888,23.6856,29.2132,17.0809,5.93,g
26.7063,18.6618,11.9666,16.8838,14.2216,17.71,g
85.4423,33.7202,68.3641,75.4086,-18.7359,0.3652,g
26.0097,17.3529,6.8952,-11.0751,7.3202,34.76,g
43.269,19.0051,31.9451,26.9287,-8.8186,4.97,g
38.6053,23.9217,-52.5349,23.0921,-12.0991,0.9589,g
28.2679,12.1775,40.0124,-14.9612,-8.7399,11.754,g
61.1704,18.0292,61.7771,54.6547,-12.5754,4.301,g
34.8464,17.0481,21.9106,26.797,14.1093,24.113,g
28.906,21.6955,-15.2301,-12.7448,12.2635,21.497,g
12.6721,11.7224,15.8008,-9.3284,-8.9896,74.518,g
20.7124,15.4876,28.4107,-10.6239,-8.7727,27.142,g
16.8293,10.5024,5.4174,-8.3196,-8.336,53.9159,g
13.0035,10.7911,-13.5147,5.1007,-8.1224,11.7248,g
21.8064,6.8105,24.4322,10.374,6.5916,18.095,g
85.411,31.5895,-73.9966,-68.816,-26.3922,6.244,g
12.7729,11.5667,-15.3926,8.3552,10.2195,35.8442,g
34.4067,15.989,-6.4452,18.3329,-7.4337,7.166,g
13.0354,10.9215,-14.0194,5.5664,-10.1252,36.275,g
46.0246,15.4662,37.7466,35.6382,-7.7421,3.595,g
19.7759,9.7122,-25.7146,-5.0977,3.1553,24.5228,g
53.3599,23.0908,35.6367,28.5136,11.6074,2.4208,g
19.2408,9.313,3.1977,-13.5375,9.3671,11.0601,g
30.8893,14.9392,2.6081,-19.2083,13.5236,20.316,g
28.5069,21.9304,12.2205,-19.926,10.2982,67.511,g
74.4856,26.1142,77.0422,70.4962,24.1085,15.2135,g
24.0683,22.5327,-2.477,21.5177,14.65,54.485,g
33.1854,16.8379,34.0601,27.3907,15.2853,22.632,g
25.287,22.695,-4.1659,-17.8034,17.4908,1.151,g
27.51,19.4941,8.9912,8.9581,-14.3853,8.8963,g
22.0271,12.3372,20.555,10.3097,-7.1018,7.383,g
27.2242,19.8984,-13.5139,14.5847,-16.0319,81.6716,g
93.4163,51.6687,71.4141,87.8661,49.5339,29.8807,g
48.536,15.9747,34.0792,39.1078,-9.7767,1.7215,g
30.3146,12.5905,11.0797,27.3951,-9.7683,17.1453,g
27.273,15.1103,11.0588,-17.2508,9.0608,21.3322,g
20.2089,7.2774,-2.5773,9.9348,-5.4786,24.451,g
29.8866,18.92,24.996,-9.1786,-4.8501,19.5579,g
19.7576,7.3677,2.2005,-8.8224,-4.9836,17.401,g
71.2506,20.2914,-36.8564,51.7627,-11.8395,0.738,g
13.2296,10.5832,13.8889,4.5064,11.353,58.0375,g
34.9335,7.642,-0.628,20.4607,4.6028,2.8633,g
33.4212,18.5514,-0.7484,-23.404,13.1849,2.584,g
41.3433,12.2299,48.8743,37.1246,10.7865,9.474,g
67.0729,22.3921,31.9771,53.4776,21.0589,7.7098,g
105.339,12.2392,-71.1146,-52.9658,-7.4399,5.388,g
52.8871,18.8994,47.3267,42.2585,-10.5076,5.3358,g
46.3534,16.7153,45.2285,23.4221,11.0067,18.661,g
18.3905,18.1715,16.5788,15.8702,11.6801,60.2553,g
33.4462,20.624,11.7123,-19.2229,4.5362,8.614,g
23.7035,14.3651,-4.6115,-9.7246,-10.1797,28.7626,g
12.895,11.2392,14.5944,-8.0421,6.6514,80.9568,g
41.694,18.2801,14.5372,31.7132,-9.5188,3.4088,g
27.0469,16.3961,-11.6611,14.527,-8.0182,20.818,g
25.235,18.4821,-16.0094,13.1416,-9.525,76.696,g
58.4033,22.1844,-31.6855,45.0145,-5.0712,13.659,g
57.2207,23.6817,-54.8221,-20.7558,-19.5585,3.2171,g
25.7577,18.0876,9.4966,11.0487,-9.8209,8.682,g
21.6967,11.0268,13.0916,18.8187,9.0235,64.3873,g
56.0558,14.9399,54.8362,43.9362,12.6778,15.3725,g
87.3797,25.1646,-20.6676,69.6443,-10.2593,0.9488,g
83.1677,17.8399,-91.6834,-47.4253,-19.4429,6.489,g
56.9381,24.8697,-47.4213,18.1846,6.3902,2.1358,g
20.6488,7.1313,23.1464,11.6168,5.8569,54.5987,g
107.154,51.1412,48.0935,82.19,29.8146,1.404,g
58.4195,18.7126,39.9883,53.4838,14.0012,3.8408,g
54.3082,20.9217,43.4423,41.3347,8.1936,8.7643,g
19.4043,16.7448,1.5431,8.7994,10.7514,15.292,g
72.555,20.949,24.5744,41.1885,13.8672,5.411,g
24.2447,9.2461,30.8288,-13.7677,-10.3649,15.631,g
25.3976,10.0763,8.9039,19.7902,4.4057,9.2717,g
81.3466,38.2146,-42.1784,59.5826,31.3628,1.2749,g
50.5804,21.5054,29.9658,38.2574,14.0425,8.1336,g
41.908,25.0351,4.5669,-16.1454,9.0716,2.5359,g
158.211,31.1877,107.921,164.033,17.5639,17.3604,g
32.6838,11.6639,4.3021,22.4851,-5.603,7.3877,g
34.1665,12.8742,37.1024,-13.492,-8.2568,14.125,g
91.9014,31.4596,96.1117,80.3934,-23.4441,2.1455,g
35.4866,20.2531,36.9891,23.4476,13.8175,17.16,g
61.7836,19.4197,28.4396,52.7687,-9.8663,9.52,g
25.397,14.7328,-11.5277,-14.0867,-12.6571,45.87,g
52.9275,18.7925,26.1708,41.0892,9.2702,3.259,g
25.0559,22.8667,17.4595,20.7251,-12.228,30.6349,g
12.9881,10.8743,13.7024,-5.9007,7.8011,57.4381,g
72.6665,21.9177,5.3974,75.2689,11.2248,4.838,g
42.6197,19.9785,22.3392,16.9221,-6.3166,0.898,g
17.9964,6.7132,-9.455,11.6285,-5.4281,14.3817,g
28.6854,16.3383,30.359,17.0156,14.229,36.3353,g
35.3067,15.7496,46.5003,23.9515,2.4949,4.2873,g
22.5236,16.722,6.8835,13.3872,15.9524,44.921,g
19.6945,12.4113,-0.5092,7.2857,-10.5442,3.769,g
55.6614,24.3087,-54.6395,45.8857,-9.7536,6.2916,g
81.2583,35.44,41.0171,-41.4465,-26.1509,0.5417,g
13.0965,10.6153,-13.3696,-3.7041,10.1351,66.481,g
21.4815,10.7129,22.3577,18.5987,-10.3562,66.0088,g
12.8213,11.5241,-15.1202,5.0553,11.6177,8.6385,g
38.3363,16.057,-33.4973,-32.0162,-11.1469,6.499,g
21.0636,10.6847,21.7444,18.5696,-10.6178,11.615,g
98.22,29.3594,-112.694,61.7125,-24.2858,8.9889,g
41.7614,22.8933,-13.8871,12.2891,13.281,7.4948,g
