@relation 'winequality-white_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.75-A12-M-1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R7-precision6'

@attribute '-0.512density+0.437alcohol-0.427residual sugar-0.407total sulfur dioxide-0.3free sulfur dioxide-0.212chlorides-0.157fixed acidity-0.144citric acid+0.129pH-0.043sulphates-0.005volatile acidity' numeric
@attribute '0.588fixed acidity-0.581pH+0.345citric acid-0.29free sulfur dioxide-0.244total sulfur dioxide-0.223sulphates-0.052volatile acidity+0.036alcohol+0.009chlorides-0.009residual sugar-0.006density' numeric
@attribute '-0.591volatile acidity+0.504citric acid+0.433sulphates+0.279free sulfur dioxide-0.214residual sugar-0.129density+0.127pH+0.124total sulfur dioxide+0.121fixed acidity+0.106alcohol-0.102chlorides' numeric
@attribute '-0.711chlorides-0.442sulphates+0.306free sulfur dioxide-0.274volatile acidity+0.274residual sugar-0.149citric acid+0.141alcohol-0.098pH+0.06 total sulfur dioxide+0.022density-0.019fixed acidity' numeric
@attribute '0.643volatile acidity+0.401sulphates+0.337alcohol-0.329chlorides+0.293total sulfur dioxide+0.251fixed acidity+0.177free sulfur dioxide-0.12pH-0.085density+0.054citric acid+0.011residual sugar' numeric
@attribute '0.494free sulfur dioxide-0.481sulphates+0.396chlorides-0.328density-0.289residual sugar+0.276total sulfur dioxide-0.193pH+0.139alcohol+0.132citric acid+0.122volatile acidity-0.104fixed acidity' numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
-2.146665,-0.009164,-1.813971,-0.191132,0.694166,-0.969296,'\'(4.8-5.4]\''
-1.201583,0.324031,-0.591381,-1.548611,-2.030902,1.392252,'\'(7.8-8.4]\''
1.61701,-1.040922,1.562671,0.10413,0.103927,-0.366916,'\'(6.6-7.2]\''
0.867425,0.340508,1.027431,0.018221,-0.816406,-0.618232,'\'(5.4-6]\''
0.977743,-0.615868,0.965327,-0.131658,-1.33711,-0.666769,'\'(5.4-6]\''
-1.380895,-1.010366,-2.398552,0.031948,0.186327,-1.118833,'\'(4.8-5.4]\''
0.730607,-2.794764,0.115277,0.185225,0.503065,0.319434,'\'(5.4-6]\''
-0.444085,0.102294,-2.781714,-0.807348,0.839757,0.012742,'\'(3.6-4.2]\''
-0.444085,0.102294,-2.781714,-0.807348,0.839757,0.012742,'\'(3.6-4.2]\''
-0.646687,-0.540283,-0.307868,1.400263,-0.743517,0.813649,'\'(4.8-5.4]\''
1.574986,0.561493,-0.07923,-0.209093,-0.760509,-0.243107,'\'(6.6-7.2]\''
-0.469417,2.018324,0.253733,0.381578,0.91001,-0.860509,'\'(5.4-6]\''
-1.323062,0.26503,-1.591797,0.594492,-1.531747,-1.77141,'\'(5.4-6]\''
-0.085942,-1.447541,-1.322071,0.759266,-0.742578,-0.773626,'\'(5.4-6]\''
-0.085942,-1.447541,-1.322071,0.759266,-0.742578,-0.773626,'\'(5.4-6]\''
1.724176,-1.35654,-0.474341,-0.028522,-0.639465,-0.957294,'\'(4.8-5.4]\''
-1.612164,1.547582,-0.059775,0.913102,1.132924,-0.805157,'\'(4.8-5.4]\''
-0.469417,2.018324,0.253733,0.381578,0.91001,-0.860509,'\'(5.4-6]\''
-1.04405,1.782213,-0.10952,0.609011,0.806452,-1.250121,'\'(4.8-5.4]\''
-1.323062,0.26503,-1.591797,0.594492,-1.531747,-1.77141,'\'(5.4-6]\''
1.29454,0.000801,-0.218031,-0.113758,0.273229,-0.081835,'\'(5.4-6]\''
1.278105,-0.089609,0.343974,-0.279523,0.040296,-0.359792,'\'(5.4-6]\''
-0.993644,-0.781093,-1.114919,-1.08382,1.290537,-0.520966,'\'(4.8-5.4]\''
0.172849,-0.928137,-1.482016,-0.438869,-0.584173,-0.365695,'\'(4.8-5.4]\''
-1.804576,-1.150761,1.017695,0.331,0.348354,0.866718,'\'(5.4-6]\''
-3.466405,0.386185,1.120766,0.209289,0.237826,-0.8869,'\'(4.8-5.4]\''
0.172849,-0.928137,-1.482016,-0.438869,-0.584173,-0.365695,'\'(4.8-5.4]\''
-1.804576,-1.150761,1.017695,0.331,0.348354,0.866718,'\'(5.4-6]\''
-0.765495,1.407425,-0.901242,-0.634831,-0.332972,-1.051795,'\'(4.8-5.4]\''
0.601741,-0.771869,2.890197,-0.17691,0.435942,0.639387,'\'(6.6-7.2]\''
0.438845,-0.804971,2.988494,-0.22,0.697556,0.750491,'\'(6.6-7.2]\''
0.601741,-0.771869,2.890197,-0.17691,0.435942,0.639387,'\'(6.6-7.2]\''
-3.022148,1.487544,1.524468,0.686275,0.377621,-0.227216,'\'(4.8-5.4]\''
0.438845,-0.804971,2.988494,-0.22,0.697556,0.750491,'\'(6.6-7.2]\''
0.601741,-0.771869,2.890197,-0.17691,0.435942,0.639387,'\'(6.6-7.2]\''
0.096166,0.512601,0.735503,-1.862767,-1.59525,1.073406,'\'(4.8-5.4]\''
1.975947,1.070409,-0.997778,0.180498,0.079175,-0.174791,'\'(5.4-6]\''
-1.086315,0.173965,-1.081073,0.231025,-0.507789,-0.409216,'\'(4.8-5.4]\''
1.975947,1.070409,-0.997778,0.180498,0.079175,-0.174791,'\'(5.4-6]\''
0.096166,0.512601,0.735503,-1.862767,-1.59525,1.073406,'\'(4.8-5.4]\''
0.921383,0.266072,-1.581825,0.077507,1.019947,0.796153,'\'(5.4-6]\''
-3.471776,-0.991094,-1.437986,0.955322,0.895253,0.284041,'\'(4.8-5.4]\''
2.931813,0.709205,0.038228,0.761021,-0.162704,-0.462875,'\'(6.6-7.2]\''
1.501959,-0.833816,0.466585,0.666353,-0.012067,0.205306,'\'(4.8-5.4]\''
-1.748947,-0.704399,0.515175,0.553292,0.508517,0.880464,'\'(5.4-6]\''
0.003976,-0.990855,-0.019143,0.046333,-0.180301,-1.603103,'\'(5.4-6]\''
1.501959,-0.833816,0.466585,0.666353,-0.012067,0.205306,'\'(4.8-5.4]\''
2.630225,0.715293,0.533304,0.927777,-0.921967,0.457974,'\'(5.4-6]\''
2.015861,-0.061835,0.302244,0.140011,-1.917003,-1.777689,'\'(4.8-5.4]\''
-0.490416,-0.418082,-0.281444,0.006508,0.467073,0.132588,'\'(4.8-5.4]\''
-0.035355,-0.997679,0.687338,0.537109,0.470943,1.22223,'\'(4.8-5.4]\''
-2.691659,-0.299707,1.231312,1.737235,-0.317849,1.310737,'\'(5.4-6]\''
-2.495017,-1.257505,0.904186,1.037364,0.680798,1.123345,'\'(4.8-5.4]\''
-1.830421,-0.905731,0.739587,0.919199,0.425735,0.672564,'\'(4.8-5.4]\''
2.864018,-1.783078,0.693503,0.742682,0.915942,0.040918,'\'(6.6-7.2]\''
-1.203944,0.868,0.056375,-3.543712,-2.469923,3.279638,'\'(5.4-6]\''
-2.56679,0.050074,-0.973182,0.501389,0.362402,-1.190917,'\'(4.8-5.4]\''
-2.069177,0.614875,-0.442463,-0.256857,-1.106737,-0.984896,'\'(6.6-7.2]\''
-2.069177,0.614875,-0.442463,-0.256857,-1.106737,-0.984896,'\'(6.6-7.2]\''
-2.069177,0.614875,-0.442463,-0.256857,-1.106737,-0.984896,'\'(6.6-7.2]\''
-2.069177,0.614875,-0.442463,-0.256857,-1.106737,-0.984896,'\'(6.6-7.2]\''
-2.069177,0.614875,-0.442463,-0.256857,-1.106737,-0.984896,'\'(6.6-7.2]\''
-2.069177,0.614875,-0.442463,-0.256857,-1.106737,-0.984896,'\'(6.6-7.2]\''
1.757088,-0.792732,-0.220406,0.04082,-2.438827,-0.45779,'\'(5.4-6]\''
-2.069177,0.614875,-0.442463,-0.256857,-1.106737,-0.984896,'\'(6.6-7.2]\''
-0.005447,-0.548438,-3.056905,-1.847182,1.506086,0.429141,'\'(3.6-4.2]\''
-1.127851,-0.68552,0.229045,1.048491,-1.47661,-0.486805,'\'(5.4-6]\''
-0.186123,-1.45018,-0.075739,-1.309032,0.499206,-1.22254,'\'(6.6-7.2]\''
0.730829,0.039826,0.149163,-0.347449,0.799752,-0.092664,'\'(4.8-5.4]\''
-0.599218,-0.670208,-0.248425,1.167953,-0.794217,0.496569,'\'(4.8-5.4]\''
3.219396,-2.927438,-0.570505,-1.662534,2.743754,-2.224867,'\'(6.6-7.2]\''
0.411318,0.966519,-1.475673,-0.761593,1.648997,0.450179,'\'(4.8-5.4]\''
-0.653992,-0.154396,0.818862,-0.955397,0.961935,-0.452328,'\'(4.8-5.4]\''
1.675453,-0.82449,1.974474,0.265673,1.076569,0.059665,'\'(5.4-6]\''
-0.653992,-0.154396,0.818862,-0.955397,0.961935,-0.452328,'\'(4.8-5.4]\''
-2.842447,-1.703785,-0.163519,0.680856,0.707017,-1.23985,'\'(5.4-6]\''
0.947734,-0.357099,2.975434,-0.435422,0.310792,-0.033616,'\'(6.6-7.2]\''
-2.497495,-2.010441,0.529908,0.984646,0.442187,-0.857798,'\'(4.8-5.4]\''
1.675453,-0.82449,1.974474,0.265673,1.076569,0.059665,'\'(5.4-6]\''
1.60137,-0.810314,0.658154,-0.083453,0.858465,-0.719599,'\'(6.6-7.2]\''
1.60137,-0.810314,0.658154,-0.083453,0.858465,-0.719599,'\'(6.6-7.2]\''
3.724437,1.541315,-0.279804,0.735189,-1.061609,-0.744667,'\'(5.4-6]\''
0.784146,-0.646623,0.96208,0.147692,-0.336997,-0.814376,'\'(5.4-6]\''
-1.325632,1.132214,0.587116,1.308335,1.35791,0.046801,'\'(5.4-6]\''
-1.250842,0.02963,0.507001,1.50864,0.990627,0.417096,'\'(5.4-6]\''
3.724437,1.541315,-0.279804,0.735189,-1.061609,-0.744667,'\'(5.4-6]\''
-2.000543,-0.756557,0.972485,-0.688524,0.34899,-0.629084,'\'(4.8-5.4]\''
-1.988566,-1.068828,0.552203,0.630985,0.677125,0.804705,'\'(4.8-5.4]\''
1.60137,-0.810314,0.658154,-0.083453,0.858465,-0.719599,'\'(6.6-7.2]\''
-1.283563,0.99807,-0.650419,-0.179669,-0.172098,0.182755,'\'(4.8-5.4]\''
2.696564,-0.449651,0.639505,0.525173,-0.554934,-0.69705,'\'(4.8-5.4]\''
-1.284481,-0.956628,1.520717,0.065362,0.076821,-1.695531,'\'(6.6-7.2]\''
-1.284481,-0.956628,1.520717,0.065362,0.076821,-1.695531,'\'(6.6-7.2]\''
-1.284481,-0.956628,1.520717,0.065362,0.076821,-1.695531,'\'(6.6-7.2]\''
1.461012,-0.548541,-0.22203,1.344711,-0.017625,0.858244,'\'(6.6-7.2]\''
-0.837745,0.188724,-0.795659,-0.835151,-0.178941,0.343953,'\'(5.4-6]\''
-2.840172,-0.206385,-1.643457,1.367494,-0.946824,-1.083034,'\'(4.8-5.4]\''
-1.283563,0.99807,-0.650419,-0.179669,-0.172098,0.182755,'\'(4.8-5.4]\''
1.461012,-0.548541,-0.22203,1.344711,-0.017625,0.858244,'\'(6.6-7.2]\''
-1.284481,-0.956628,1.520717,0.065362,0.076821,-1.695531,'\'(6.6-7.2]\''
2.696564,-0.449651,0.639505,0.525173,-0.554934,-0.69705,'\'(4.8-5.4]\''
-0.588515,-3.498605,0.569679,1.438989,-1.472673,1.713736,'\'(4.8-5.4]\''
0.721385,-0.399955,0.657554,0.080639,0.100523,-0.55198,'\'(6.6-7.2]\''
1.020406,-0.121547,0.56527,0.948677,-0.583164,-0.089124,'\'(6.6-7.2]\''
-1.128444,-1.776576,0.157359,1.01962,0.145661,-0.408805,'\'(5.4-6]\''
0.635507,-4.107133,-2.228662,0.104431,2.047408,1.901563,'\'(4.8-5.4]\''
1.934132,-0.754124,-1.703917,0.147092,0.210473,0.316225,'\'(5.4-6]\''
2.211941,-0.101487,-0.102935,1.357425,0.19629,0.182888,'\'(6.6-7.2]\''
-3.281842,-0.988432,-2.022954,0.156641,0.528698,0.412034,'\'(4.8-5.4]\''
-1.859983,-0.220767,-0.43842,1.002665,-0.391031,-0.67172,'\'(4.8-5.4]\''
-3.858303,2.275136,2.288294,-1.726351,2.129317,-2.367483,'\'(4.8-5.4]\''
2.173171,1.624929,-0.325998,-0.687538,0.677069,0.664029,'\'(5.4-6]\''
-1.859983,-0.220767,-0.43842,1.002665,-0.391031,-0.67172,'\'(4.8-5.4]\''
-3.858303,2.275136,2.288294,-1.726351,2.129317,-2.367483,'\'(4.8-5.4]\''
1.7273,0.350795,1.95817,0.770298,-0.066505,-0.171204,'\'(5.4-6]\''
1.296622,2.562672,1.749116,0.274117,0.323868,-0.322489,'\'(5.4-6]\''
1.904054,0.926168,1.367744,-0.053508,0.407785,-0.684452,'\'(5.4-6]\''
-1.452666,-0.8492,0.202792,1.816493,-1.122868,0.235699,'\'(4.8-5.4]\''
-0.049761,0.81712,1.18637,-2.415118,-0.055902,-2.040642,'\'(4.8-5.4]\''
-0.18548,0.545403,-0.825355,-0.27656,0.409208,-0.488326,'\'(4.8-5.4]\''
-2.088201,-0.332753,-0.062301,-1.182514,-1.530268,1.764055,'\'(5.4-6]\''
0.430897,-0.480803,0.688866,0.401322,-1.639853,-0.151346,'\'(6.6-7.2]\''
2.583604,-2.160752,1.378773,-1.633847,-1.286819,-2.041776,'\'(6.6-7.2]\''
0.751872,-1.152476,0.848668,0.278245,-1.279806,0.160211,'\'(4.8-5.4]\''
-1.242054,-0.872847,-0.2886,-0.140546,-0.703073,-1.294177,'\'(5.4-6]\''
-2.088201,-0.332753,-0.062301,-1.182514,-1.530268,1.764055,'\'(5.4-6]\''
-1.410854,0.159177,-0.098203,-0.907822,0.281877,0.475648,'\'(4.8-5.4]\''
-0.020636,-0.414664,-3.288048,-1.87289,1.35644,1.116844,'\'(4.8-5.4]\''
2.54376,1.301377,0.326602,1.854527,0.219304,1.05812,'\'(6.6-7.2]\''
-1.784008,-0.547436,-0.808375,0.610466,-0.590609,-0.436603,'\'(4.8-5.4]\''
-3.239942,-2.99211,0.076067,-0.949387,1.488729,1.868436,'\'(4.8-5.4]\''
-1.113819,-1.842491,1.715163,0.568468,0.923679,0.14798,'\'(4.8-5.4]\''
-1.193114,-1.416149,1.598806,-0.244432,1.331543,-0.532924,'\'(3.6-4.2]\''
0.881322,-0.851822,2.542568,-0.651725,-0.060738,0.175894,'\'(6.6-7.2]\''
-1.931924,-1.205654,2.111917,0.056717,0.029812,-0.561498,'\'(6.6-7.2]\''
2.710952,0.788814,0.841812,0.655871,-0.836978,0.161131,'\'(5.4-6]\''
-1.100239,0.076907,-0.630927,-0.844321,-0.258665,0.418287,'\'(5.4-6]\''
0.592673,-0.501747,0.576404,-0.037125,1.184344,0.727865,'\'(5.4-6]\''
0.94528,0.374966,1.250906,-0.428516,0.517718,0.162041,'\'(5.4-6]\''
2.041261,2.308616,0.13975,0.745471,-0.929663,-0.11455,'\'(7.8-8.4]\''
1.97738,-0.517372,0.511616,0.939597,-0.334543,-0.069766,'\'(6.6-7.2]\''
-0.965577,0.779094,-0.7698,-1.125893,0.254402,-1.490861,'\'(4.8-5.4]\''
2.576447,-1.410788,0.014531,0.62039,0.729692,1.127461,'\'(6.6-7.2]\''
1.72772,0.014497,0.568596,0.426669,-1.110592,-0.007575,'\'(6.6-7.2]\''
1.235259,1.512411,-0.352324,-2.863491,5.552645,-1.86048,'\'(5.4-6]\''
-1.45262,-0.326028,0.431664,0.120345,-0.115895,0.19273,'\'(4.8-5.4]\''
2.576447,-1.410788,0.014531,0.62039,0.729692,1.127461,'\'(6.6-7.2]\''
2.598901,-1.457291,0.215767,0.73497,0.462282,1.055192,'\'(6.6-7.2]\''
-1.422732,0.154181,-0.255356,1.222714,-1.666414,-0.267617,'\'(6.6-7.2]\''
2.88633,2.08124,-1.376131,-0.216819,-0.088973,-0.602277,'\'(5.4-6]\''
0.382056,0.932241,-0.439421,-0.462927,1.236337,-1.064209,'\'(6.6-7.2]\''
0.377238,0.958007,-0.318281,-0.395125,1.033511,-1.080615,'\'(6.6-7.2]\''
1.537573,1.050698,2.067757,-0.040663,0.001353,-0.855771,'\'(5.4-6]\''
1.775272,-0.087753,-0.234833,1.262473,-0.217111,1.258173,'\'(5.4-6]\''
0.666253,0.280933,-1.234325,-0.033989,-0.35491,0.147216,'\'(4.8-5.4]\''
-0.556703,0.729955,-0.21299,0.487734,-1.301883,-0.906962,'\'(5.4-6]\''
1.792234,1.553008,0.743868,1.887202,0.262787,1.612206,'\'(5.4-6]\''
-2.097234,0.381717,0.181602,-0.088965,-0.450644,-0.548242,'\'(5.4-6]\''
0.799752,1.089445,-0.997935,0.71532,0.807102,-0.659859,'\'(5.4-6]\''
0.666253,0.280933,-1.234325,-0.033989,-0.35491,0.147216,'\'(4.8-5.4]\''
1.565114,-0.859761,0.699554,0.60342,-0.246708,-0.14518,'\'(5.4-6]\''
1.641414,1.152564,0.480263,1.012013,-0.90195,0.290572,'\'(6.6-7.2]\''
1.792234,1.553008,0.743868,1.887202,0.262787,1.612206,'\'(5.4-6]\''
-1.669996,-0.731015,0.52704,0.667644,-0.2199,0.550908,'\'(4.8-5.4]\''
-2.097234,0.381717,0.181602,-0.088965,-0.450644,-0.548242,'\'(5.4-6]\''
-0.556703,0.729955,-0.21299,0.487734,-1.301883,-0.906962,'\'(5.4-6]\''
0.213749,0.001269,-0.597736,-0.32746,-0.314205,-0.542408,'\'(5.4-6]\''
0.627447,-0.10593,-1.165794,1.117577,-0.682292,-0.394994,'\'(5.4-6]\''
0.60371,0.495423,0.008976,-0.078646,0.701758,-0.247934,'\'(5.4-6]\''
0.965837,-0.751911,0.380515,-0.1295,-0.22879,-0.435357,'\'(5.4-6]\''
0.627447,-0.10593,-1.165794,1.117577,-0.682292,-0.394994,'\'(5.4-6]\''
1.19997,-0.802188,-0.559649,1.327699,-0.771725,-0.320034,'\'(5.4-6]\''
-3.033114,0.5646,0.182615,0.453773,-0.583693,-0.601469,'\'(5.4-6]\''
1.454106,0.812163,0.684901,-0.364603,-0.80087,-0.449165,'\'(4.8-5.4]\''
0.60371,0.495423,0.008976,-0.078646,0.701758,-0.247934,'\'(5.4-6]\''
0.213749,0.001269,-0.597736,-0.32746,-0.314205,-0.542408,'\'(5.4-6]\''
2.154903,-0.144341,-0.932765,-0.758178,1.320167,-1.229045,'\'(6.6-7.2]\''
-2.215291,-0.45028,-0.547845,1.130339,-1.174038,-1.024682,'\'(4.8-5.4]\''
-2.215291,-0.45028,-0.547845,1.130339,-1.174038,-1.024682,'\'(4.8-5.4]\''
-2.215291,-0.45028,-0.547845,1.130339,-1.174038,-1.024682,'\'(4.8-5.4]\''
-3.019103,-0.733153,-0.184375,-3.051508,-2.005018,3.82377,'\'(5.4-6]\''
-2.974129,-0.560428,-0.19828,-3.177057,-2.035149,3.721245,'\'(5.4-6]\''
-2.539309,-0.407179,1.046348,0.063414,1.155641,-0.104881,'\'(5.4-6]\''
-2.215291,-0.45028,-0.547845,1.130339,-1.174038,-1.024682,'\'(4.8-5.4]\''
-1.711021,-0.556844,0.894609,0.47449,-0.135145,0.552301,'\'(5.4-6]\''
-3.384757,-0.798732,1.290673,-0.053612,1.063965,-1.351842,'\'(4.8-5.4]\''
-3.384757,-0.798732,1.290673,-0.053612,1.063965,-1.351842,'\'(4.8-5.4]\''
1.287495,-3.088786,0.119194,-0.352995,-1.734181,-0.303623,'\'(4.8-5.4]\''
-1.472374,-0.617315,0.792629,0.349801,-0.667751,0.356864,'\'(4.8-5.4]\''
-1.711021,-0.556844,0.894609,0.47449,-0.135145,0.552301,'\'(5.4-6]\''
-1.677355,-0.709717,0.7447,0.543233,0.059578,0.523338,'\'(5.4-6]\''
-1.166674,0.054374,0.645428,0.171114,0.829317,-0.385852,'\'(5.4-6]\''
-3.384757,-0.798732,1.290673,-0.053612,1.063965,-1.351842,'\'(4.8-5.4]\''
-0.785445,-0.405519,0.377124,1.399935,-0.784747,0.579112,'\'(5.4-6]\''
2.192327,-0.890378,-0.322045,-0.33527,-0.843216,-0.89601,'\'(5.4-6]\''
-0.191805,0.834869,0.534134,1.745601,0.022226,0.968382,'\'(5.4-6]\''
1.889942,1.141784,-0.202407,1.009181,0.095536,0.166902,'\'(6.6-7.2]\''
-2.825137,1.900898,1.206091,-1.529204,2.046635,-2.079342,'\'(4.8-5.4]\''
1.607478,0.22027,-0.13964,-0.269571,1.898486,-0.704912,'\'(6.6-7.2]\''
0.963876,-0.761149,0.467711,-0.449294,0.047241,-0.854906,'\'(5.4-6]\''
-0.191805,0.834869,0.534134,1.745601,0.022226,0.968382,'\'(5.4-6]\''
-1.930485,-0.534561,-0.084544,1.485152,-0.251733,0.111127,'\'(4.8-5.4]\''
1.485538,-1.502874,0.157758,-0.136515,-1.597276,-0.914142,'\'(5.4-6]\''
1.176359,0.426225,0.551628,0.348987,-0.797929,0.556343,'\'(5.4-6]\''
-2.661064,-1.693595,-0.018675,0.936282,1.167898,1.426206,'\'(5.4-6]\''
2.268365,-0.45668,0.724095,-0.937351,0.562694,-1.075706,'\'(6.6-7.2]\''
-1.83183,-0.817833,-0.665524,-0.405054,-0.139443,-0.043421,'\'(4.8-5.4]\''
-1.645712,0.843827,-1.292144,-1.064465,1.776564,-0.256848,'\'(4.8-5.4]\''
0.342558,1.358933,-1.436471,-1.454075,1.505696,-0.179355,'\'(4.8-5.4]\''
2.268365,-0.45668,0.724095,-0.937351,0.562694,-1.075706,'\'(6.6-7.2]\''
-0.808335,-0.04403,-0.248215,0.400391,0.231178,0.197862,'\'(5.4-6]\''
-2.661064,-1.693595,-0.018675,0.936282,1.167898,1.426206,'\'(5.4-6]\''
1.176359,0.426225,0.551628,0.348987,-0.797929,0.556343,'\'(5.4-6]\''
-0.238401,0.741837,-0.255812,0.221336,-1.017356,-0.921276,'\'(6.6-7.2]\''
-1.463617,0.581486,-2.966059,-1.159579,0.771616,0.321447,'\'(4.8-5.4]\''
2.099532,0.698049,-0.478936,0.346772,0.667428,0.175081,'\'(6.6-7.2]\''
-1.516855,-0.919636,-0.663563,1.162911,-1.138815,0.008103,'\'(5.4-6]\''
-1.463617,0.581486,-2.966059,-1.159579,0.771616,0.321447,'\'(4.8-5.4]\''
-0.940863,-0.469002,1.466081,-0.860869,0.732954,-0.741077,'\'(5.4-6]\''
2.120851,1.466987,-0.845105,0.05512,-1.007192,-0.622363,'\'(5.4-6]\''
2.120851,1.466987,-0.845105,0.05512,-1.007192,-0.622363,'\'(5.4-6]\''
2.652288,-0.294397,-1.100024,-0.278787,1.516216,-0.347198,'\'(6.6-7.2]\''
0.613467,0.665035,-0.312143,0.105535,0.708648,1.286215,'\'(5.4-6]\''
-1.534494,0.352603,0.032296,-0.029874,-0.030666,-0.40813,'\'(5.4-6]\''
0.308373,-3.366125,3.781836,-0.369259,1.593513,0.796859,'\'(7.8-8.4]\''
-1.534494,0.352603,0.032296,-0.029874,-0.030666,-0.40813,'\'(5.4-6]\''
0.308373,-3.366125,3.781836,-0.369259,1.593513,0.796859,'\'(7.8-8.4]\''
1.886579,-0.063308,1.893022,-0.201577,0.375001,-0.224452,'\'(5.4-6]\''
1.752069,0.491527,-1.064405,0.285074,1.676385,-0.188643,'\'(5.4-6]\''
3.26426,-0.67248,-0.764062,0.280849,-0.468102,-0.262303,'\'(7.8-8.4]\''
3.260598,0.956568,-0.726836,0.65842,-2.213145,-0.429645,'\'(4.8-5.4]\''
-2.094421,-2.335104,-0.810776,-1.036353,-0.138953,0.854004,'\'(4.8-5.4]\''
-3.038961,0.489795,-0.063521,-0.188435,1.279119,-0.045471,'\'(5.4-6]\''
0.847054,-1.113144,0.043064,0.178387,-2.390608,-1.236919,'\'(4.8-5.4]\''
0.687117,-1.04817,0.054833,0.156745,-2.166592,-1.240696,'\'(5.4-6]\''
-0.465868,0.52259,0.724255,-0.531136,-0.576503,-0.77081,'\'(5.4-6]\''
-0.508647,0.499301,0.902888,-0.451726,-0.665215,-0.79698,'\'(5.4-6]\''
-0.366458,-1.35944,-0.430691,-0.397361,-0.781643,0.812838,'\'(4.8-5.4]\''
0.930352,0.614541,-0.437547,-0.758689,0.026341,0.164041,'\'(4.8-5.4]\''
2.146942,1.626202,-0.64553,-0.283623,-0.106043,0.400324,'\'(5.4-6]\''
-1.536264,0.688069,0.361466,1.092123,-0.893145,0.706952,'\'(5.4-6]\''
0.818918,0.262694,-1.047355,1.089558,-0.473992,-0.596162,'\'(5.4-6]\''
1.899096,1.285996,1.468764,0.278838,0.241887,0.247429,'\'(5.4-6]\''
-1.536264,0.688069,0.361466,1.092123,-0.893145,0.706952,'\'(5.4-6]\''
2.146942,1.626202,-0.64553,-0.283623,-0.106043,0.400324,'\'(5.4-6]\''
0.930352,0.614541,-0.437547,-0.758689,0.026341,0.164041,'\'(4.8-5.4]\''
-3.003649,-0.952934,-0.898488,-0.582262,0.972918,-0.751891,'\'(6.6-7.2]\''
1.182184,-3.275089,1.353065,-1.132024,-0.627736,-1.187529,'\'(5.4-6]\''
2.397369,-0.716451,0.126139,1.204441,0.529139,1.155974,'\'(6.6-7.2]\''
1.895022,1.173888,-0.180196,-0.554843,1.722673,-0.506486,'\'(6.6-7.2]\''
0.210442,0.750988,-1.227632,0.849361,0.401191,0.833846,'\'(7.8-8.4]\''
0.210442,0.750988,-1.227632,0.849361,0.401191,0.833846,'\'(7.8-8.4]\''
0.137456,0.75854,-1.27554,0.831792,0.382123,0.766895,'\'(7.8-8.4]\''
1.331633,0.526124,1.025351,-0.411922,-0.182671,-0.529983,'\'(5.4-6]\''
1.895022,1.173888,-0.180196,-0.554843,1.722673,-0.506486,'\'(6.6-7.2]\''
1.725698,0.535853,0.913626,0.940457,-0.128535,0.607525,'\'(4.8-5.4]\''
2.780436,-0.417533,0.135874,-0.17066,-0.579866,-0.399799,'\'(4.8-5.4]\''
-12.702856,0.087339,-6.721434,-0.824599,3.948232,-8.416702,'\'(5.4-6]\''
-1.048309,-0.887928,0.891063,-0.395654,0.093571,-0.463371,'\'(5.4-6]\''
-1.094656,-0.888876,0.867822,-0.365967,0.094807,-0.494758,'\'(5.4-6]\''
-1.094656,-0.888876,0.867822,-0.365967,0.094807,-0.494758,'\'(5.4-6]\''
-3.013266,-0.650272,-1.246647,-0.374728,-1.320017,-0.89132,'\'(4.8-5.4]\''
1.211747,2.443787,-0.896567,0.516166,0.228398,-1.0429,'\'(5.4-6]\''
-3.013266,-0.650272,-1.246647,-0.374728,-1.320017,-0.89132,'\'(4.8-5.4]\''
-1.486025,0.038602,-0.26001,-1.216747,0.724461,0.609897,'\'(4.8-5.4]\''
-1.529752,0.096187,-0.237715,-1.130468,0.740983,0.699728,'\'(4.8-5.4]\''
-1.048309,-0.887928,0.891063,-0.395654,0.093571,-0.463371,'\'(5.4-6]\''
-2.030242,-0.557671,1.185416,0.290264,-0.017918,0.78508,'\'(4.8-5.4]\''
-1.694892,-0.391741,0.779608,0.174576,0.101224,0.351904,'\'(4.8-5.4]\''
2.756904,-0.376055,0.130058,0.139893,1.547402,0.714183,'\'(6.6-7.2]\''
-1.611285,0.972409,-0.37264,-0.1072,-0.058531,0.513282,'\'(4.8-5.4]\''
1.337427,0.449051,0.027412,0.20531,-0.444543,-1.371667,'\'(7.8-8.4]\''
2.756904,-0.376055,0.130058,0.139893,1.547402,0.714183,'\'(6.6-7.2]\''
-1.611285,0.972409,-0.37264,-0.1072,-0.058531,0.513282,'\'(4.8-5.4]\''
1.665469,0.244963,-0.012375,0.161241,0.36056,0.550155,'\'(6.6-7.2]\''
1.886921,-0.011081,1.631067,0.583885,0.070799,0.829895,'\'(6.6-7.2]\''
-2.030242,-0.557671,1.185416,0.290264,-0.017918,0.78508,'\'(4.8-5.4]\''
