@relation winequality-white-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P75.0-R42-DSparse1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R9-precision6

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
13.744551,270.904871,-9.880622,-253.260469,60.621778,269.957439,-11.60474,342.114676,'\'(5.4-6]\''
4.765807,308.826391,-10.753368,-287.762921,79.674337,307.785429,-12.470766,402.545928,'\'(5.4-6]\''
4.020402,191.171644,-10.407582,-170.693607,79.674337,189.971333,-12.124356,284.039012,'\'(5.4-6]\''
4.053761,149.44654,-12.140914,-128.881901,25.980762,148.713882,-13.856406,189.399756,'\'(7.8-8.4]\''
13.737588,158.257482,-9.02156,-135.186566,62.353829,157.426098,-10.738715,236.23441,'\'(6.6-7.2]\''
16.641371,212.106942,-12.647608,-194.353421,25.980762,211.171634,-14.376022,248.220201,'\'(4.8-5.4]\''
5.713897,246.540112,-8.50624,-222.897618,65.817931,245.77801,-10.2191,328.812525,'\'(6.6-7.2]\''
4.574589,227.399218,-9.71483,-206.720264,36.373067,226.552246,-11.431535,277.335975,'\'(6.6-7.2]\''
5.545819,208.277378,-14.909701,-184.290206,36.373067,206.477777,-16.627688,261.981345,'\'(5.4-6]\''
15.40803,310.809589,-10.053117,-293.080317,77.942286,309.88121,-11.777945,398.995224,'\'(4.8-5.4]\''
5.713897,246.540112,-8.50624,-222.897618,65.817931,245.77801,-10.2191,328.812525,'\'(6.6-7.2]\''
5.696577,246.522791,-8.50624,-222.897618,65.817931,245.760689,-10.2191,328.725923,'\'(6.6-7.2]\''
25.282815,208.450583,-10.397432,-190.768076,79.674337,207.742174,-12.124356,298.692162,'\'(6.6-7.2]\''
7.189916,42.170241,-11.966566,-20.334276,8.660254,41.482617,-13.683201,65.956495,'\'(5.4-6]\''
11.853013,208.334535,-10.75025,-188.86282,39.837169,207.135956,-12.470766,261.054698,'\'(6.6-7.2]\''
11.835692,208.318947,-10.75025,-188.86282,39.837169,207.118636,-12.470766,261.020057,'\'(6.6-7.2]\''
4.019986,161.705995,-11.447228,-140.503962,57.157677,160.474507,-13.163586,232.5105,'\'(5.4-6]\''
7.794471,260.396518,-9.023742,-238.486076,55.425626,259.807621,-10.738715,330.942948,'\'(5.4-6]\''
3.746495,249.782511,-10.577565,-232.094808,36.373067,249.016945,-12.297561,297.531688,'\'(4.8-5.4]\''
14.508558,191.081577,-11.437563,-173.86326,50.229473,190.283102,-13.163586,251.459136,'\'(5.4-6]\''
6.372977,206.66657,-12.142646,-183.199014,90.066642,206.044764,-13.856406,313.570478,'\'(5.4-6]\''
21.594724,258.648879,-10.742664,-240.945588,79.674337,257.521314,-12.470766,349.008238,'\'(5.4-6]\''
18.608582,236.043884,-11.442499,-213.838993,25.980762,235.22982,-13.163586,277.682385,'\'(5.4-6]\''
3.746495,249.782511,-10.577565,-232.094808,36.373067,249.016945,-12.297561,297.531688,'\'(4.8-5.4]\''
5.337886,222.249831,-9.713635,-201.47215,60.621778,221.373414,-11.431535,296.24997,'\'(5.4-6]\''
6.843783,170.414747,-10.407443,-149.701151,48.497423,169.723659,-12.124356,232.527821,'\'(6.6-7.2]\''
6.372977,206.66657,-12.142646,-183.199014,90.066642,206.044764,-13.856406,313.570478,'\'(5.4-6]\''
16.23931,324.624426,-9.706811,-307.16189,96.994845,323.754937,-11.431535,431.679023,'\'(4.8-5.4]\''
21.594724,258.648879,-10.742664,-240.945588,79.674337,257.521314,-12.470766,349.008238,'\'(5.4-6]\''
14.508558,191.081577,-11.437563,-173.86326,50.229473,190.283102,-13.163586,251.459136,'\'(5.4-6]\''
7.870924,215.278327,-10.229007,-197.800202,45.033321,214.341287,-11.951151,270.927387,'\'(5.4-6]\''
20.029228,187.581102,-9.017264,-167.905005,45.033321,186.905603,-10.738715,245.570163,'\'(5.4-6]\''
4.35105,288.11626,-10.232818,-269.611029,34.641016,287.139383,-11.951151,334.389729,'\'(5.4-6]\''
4.923458,248.178632,-9.885576,-228.907835,48.497423,247.180971,-11.60474,308.703415,'\'(5.4-6]\''
20.029228,187.581102,-9.017264,-167.905005,45.033321,186.905603,-10.738715,245.570163,'\'(5.4-6]\''
18.918325,210.106423,-8.153629,-189.347794,45.033321,209.404943,-9.87269,268.900888,'\'(5.4-6]\''
31.002047,316.182411,-9.527942,-299.142495,62.353829,315.250567,-11.25833,387.979381,'\'(5.4-6]\''
4.957407,180.848621,-10.405884,-160.56111,27.712813,179.908117,-12.124356,221.356093,'\'(4.8-5.4]\''
4.35105,288.11626,-10.232818,-269.611029,34.641016,287.139383,-11.951151,334.389729,'\'(5.4-6]\''
7.870924,215.278327,-10.229007,-197.800202,45.033321,214.341287,-11.951151,270.927387,'\'(5.4-6]\''
10.914778,125.291359,-9.540742,-103.749843,25.980762,124.205363,-11.25833,165.757262,'\'(6.6-7.2]\''
30.586701,231.052114,-9.527596,-214.410569,74.478185,230.276155,-11.25833,314.834875,'\'(4.8-5.4]\''
30.586701,231.052114,-9.527596,-214.410569,74.478185,230.276155,-11.25833,314.834875,'\'(4.8-5.4]\''
30.586701,231.052114,-9.527596,-214.410569,74.478185,230.276155,-11.25833,314.834875,'\'(4.8-5.4]\''
13.640939,349.09484,-9.707106,-331.202755,117.779455,348.142212,-11.431535,477.128036,'\'(5.4-6]\''
13.485089,347.381842,-9.880276,-329.470705,110.851252,346.427482,-11.60474,468.467782,'\'(5.4-6]\''
20.069619,362.752061,-11.26318,-344.279739,102.190998,361.582927,-12.990381,475.828998,'\'(5.4-6]\''
30.586701,231.052114,-9.527596,-214.410569,74.478185,230.276155,-11.25833,314.834875,'\'(4.8-5.4]\''
15.269414,328.161274,-10.053169,-310.418146,96.994845,327.25368,-11.777945,435.281688,'\'(5.4-6]\''
26.049628,319.362456,-11.778361,-301.983058,114.315353,317.987208,-13.509996,443.283763,'\'(4.8-5.4]\''
26.049628,319.362456,-11.778361,-301.983058,114.315353,317.987208,-13.509996,443.283763,'\'(4.8-5.4]\''
4.352574,268.933797,-7.979627,-250.402585,43.30127,268.104145,-9.699485,322.958194,'\'(4.8-5.4]\''
15.303881,316.073292,-9.360522,-298.674841,81.406388,315.198606,-11.085125,407.153183,'\'(4.8-5.4]\''
15.269414,328.161274,-10.053169,-310.418146,96.994845,327.25368,-11.777945,435.281688,'\'(5.4-6]\''
15.269396,326.340889,-10.053187,-308.478249,102.190998,325.400385,-11.777945,438.970957,'\'(5.4-6]\''
14.679841,310.591351,-11.785896,-291.504151,79.674337,309.482838,-13.509996,402.199518,'\'(5.4-6]\''
26.049628,319.362456,-11.778361,-301.983058,114.315353,317.987208,-13.509996,443.283763,'\'(4.8-5.4]\''
20.239325,248.265235,-10.054243,-228.284296,102.190998,247.49274,-11.777945,363.314977,'\'(5.4-6]\''
4.125191,120.062298,-7.289024,-101.25569,31.176915,119.078493,-9.006664,162.882058,'\'(5.4-6]\''
13.514777,277.715294,-11.27087,-257.590596,91.798693,277.006886,-12.990381,382.869831,'\'(5.4-6]\''
10.203251,159.915055,-11.274179,-137.905885,50.229473,159.21011,-12.990381,225.357131,'\'(6.6-7.2]\''
26.91387,297.363679,-12.472966,-278.686975,38.105118,295.90356,-14.202817,345.855905,'\'(4.8-5.4]\''
11.192027,175.456747,-11.445877,-152.559035,55.425626,174.330914,-13.163586,246.782599,'\'(6.6-7.2]\''
5.097633,223.933385,-11.270247,-204.451277,50.229473,222.897618,-12.990381,286.152114,'\'(5.4-6]\''
13.514777,277.715294,-11.27087,-257.590596,91.798693,277.006886,-12.990381,382.869831,'\'(5.4-6]\''
30.687091,265.635972,-10.22395,-246.089779,107.38715,264.830568,-11.951151,385.398625,'\'(4.8-5.4]\''
8.491864,158.215913,-7.460324,-139.7765,38.105118,157.287534,-9.179869,207.135956,'\'(5.4-6]\''
4.851336,210.186098,-9.542006,-190.594871,58.889727,209.31834,-11.25833,281.648782,'\'(5.4-6]\''
23.687873,369.500131,-9.532861,-350.896173,148.956369,368.52845,-11.25833,530.163432,'\'(5.4-6]\''
5.19707,137.429571,-9.542682,-115.89152,41.569219,136.173834,-11.25833,192.985101,'\'(6.6-7.2]\''
12.849357,329.574628,-10.048354,-312.27144,71.014083,328.587359,-11.777945,411.050298,'\'(4.8-5.4]\''
13.091533,300.356663,-11.953922,-281.92591,51.961524,299.350341,-13.683201,363.938516,'\'(4.8-5.4]\''
6.812762,234.500627,-11.962669,-215.623005,22.51666,233.53241,-13.683201,269.195337,'\'(4.8-5.4]\''
5.19707,137.429571,-9.542682,-115.89152,41.569219,136.173834,-11.25833,192.985101,'\'(6.6-7.2]\''
18.316264,244.787277,-10.574343,-225.530336,86.60254,243.855433,-12.297561,343.742803,'\'(5.4-6]\''
23.687873,369.500131,-9.532861,-350.896173,148.956369,368.52845,-11.25833,530.163432,'\'(5.4-6]\''
4.851336,210.186098,-9.542006,-190.594871,58.889727,209.31834,-11.25833,281.648782,'\'(5.4-6]\''
17.970581,165.111207,-11.093231,-146.756665,50.229473,164.215737,-12.817176,226.621528,'\'(6.6-7.2]\''
23.239393,227.742165,-10.223828,-210.201686,41.569219,227.03722,-11.951151,280.115917,'\'(4.8-5.4]\''
10.513999,173.748945,-10.062765,-150.913587,43.30127,172.875991,-11.777945,233.203321,'\'(6.6-7.2]\''
23.359615,251.559595,-9.18562,-234.311833,93.530744,250.748995,-10.91192,355.659313,'\'(5.4-6]\''
23.239393,227.742165,-10.223828,-210.201686,41.569219,227.03722,-11.951151,280.115917,'\'(4.8-5.4]\''
6.885248,286.356496,-12.132669,-268.086824,84.87049,285.026281,-13.856406,381.865242,'\'(5.4-6]\''
8.524184,78.572753,-9.887516,-59.062933,15.588457,77.821043,-11.60474,106.850214,'\'(5.4-6]\''
8.524184,78.572753,-9.887516,-59.062933,15.588457,77.821043,-11.60474,106.850214,'\'(5.4-6]\''
9.54386,171.909507,-9.88975,-148.384793,32.908965,170.936094,-11.60474,221.667862,'\'(6.6-7.2]\''
5.354462,246.548772,-10.4072,-226.465643,76.210236,245.691407,-12.124356,336.277664,'\'(5.4-6]\''
22.73651,220.640756,-10.917237,-201.697317,83.138439,219.589401,-12.643971,315.510375,'\'(5.4-6]\''
5.421925,295.115477,-8.330558,-272.451592,166.276878,293.478689,-10.045895,475.603831,'\'(7.8-8.4]\''
22.73651,220.640756,-10.917237,-201.697317,83.138439,219.589401,-12.643971,315.510375,'\'(5.4-6]\''
5.421925,295.115477,-8.330558,-272.451592,166.276878,293.478689,-10.045895,475.603831,'\'(7.8-8.4]\''
4.763244,187.747379,-10.063111,-165.133724,65.817931,186.541872,-11.777945,268.433234,'\'(5.4-6]\''
13.668063,239.585928,-10.580648,-216.402428,25.980762,238.745883,-12.297561,282.064474,'\'(5.4-6]\''
4.866959,121.756244,-8.331268,-99.939332,25.980762,121.01839,-10.045895,162.544308,'\'(7.8-8.4]\''
3.41188,49.029162,-8.504629,-29.583428,8.660254,48.428141,-10.2191,70.390545,'\'(4.8-5.4]\''
13.123922,416.145991,-9.704507,-398.925942,81.406388,415.172579,-11.431535,507.698733,'\'(4.8-5.4]\''
22.757104,416.383282,-13.16563,-397.471019,72.746134,415.380425,-14.895637,500.839812,'\'(5.4-6]\''
9.621144,168.525079,-7.976492,-151.277318,31.176915,167.662518,-9.699485,209.508866,'\'(4.8-5.4]\''
11.006802,178.919116,-8.322885,-161.479097,32.908965,178.037503,-10.045895,221.823747,'\'(5.4-6]\''
12.376819,250.116797,-11.612084,-230.813091,43.30127,249.086227,-13.336791,305.083429,'\'(5.4-6]\''
12.56738,257.060589,-11.61205,-237.741294,43.30127,256.03175,-13.336791,311.959671,'\'(5.4-6]\''
4.232335,267.099555,-8.671443,-250.783636,88.334591,266.112286,-10.392305,365.150951,'\'(4.8-5.4]\''
4.750045,283.017102,-10.925014,-263.063877,13.856406,282.203038,-12.643971,309.656043,'\'(4.8-5.4]\''
4.383543,206.786082,-11.620606,-184.567334,6.928203,206.114046,-13.336791,229.011758,'\'(5.4-6]\''
15.062122,263.877941,-11.957871,-246.176381,100.458947,263.150479,-13.683201,375.058282,'\'(5.4-6]\''
20.92934,204.932787,-9.364229,-184.342167,29.444864,204.243431,-11.085125,248.18556,'\'(5.4-6]\''
5.472449,165.244575,-10.237252,-142.738307,62.353829,164.163776,-11.951151,242.885485,'\'(5.4-6]\''
15.062122,263.877941,-11.957871,-246.176381,100.458947,263.150479,-13.683201,375.058282,'\'(5.4-6]\''
4.383543,206.786082,-11.620606,-184.567334,6.928203,206.114046,-13.336791,229.011758,'\'(5.4-6]\''
4.750045,283.017102,-10.925014,-263.063877,13.856406,282.203038,-12.643971,309.656043,'\'(4.8-5.4]\''
27.434905,395.752825,-9.353854,-378.73023,50.229473,394.734379,-11.085125,455.494721,'\'(6.6-7.2]\''
5.081387,234.332618,-9.190712,-213.977557,62.353829,233.099398,-10.91192,308.651454,'\'(5.4-6]\''
8.502984,239.622301,-9.02537,-215.692287,67.549981,238.936409,-10.738715,324.032065,'\'(6.6-7.2]\''
8.506864,161.695603,-11.446362,-138.39086,38.105118,160.595751,-13.163586,216.177261,'\'(6.6-7.2]\''
19.682194,227.530854,-10.403529,-206.062085,64.08588,226.881335,-12.124356,306.521031,'\'(7.8-8.4]\''
19.682194,227.530854,-10.403529,-206.062085,64.08588,226.881335,-12.124356,306.521031,'\'(7.8-8.4]\''
20.461582,234.459058,-10.403563,-213.163493,60.621778,233.809539,-12.124356,309.811928,'\'(7.8-8.4]\''
5.63327,192.955656,-11.444751,-171.750158,41.569219,191.94587,-13.163586,248.046996,'\'(5.4-6]\''
8.506864,161.695603,-11.446362,-138.39086,38.105118,160.595751,-13.163586,216.177261,'\'(6.6-7.2]\''
5.213854,179.085393,-9.889629,-157.876431,72.746134,178.262669,-11.60474,265.852478,'\'(4.8-5.4]\''
5.595078,203.301196,-9.02343,-180.756822,6.928203,202.476739,-10.738715,225.227227,'\'(4.8-5.4]\''
116.80774,278.295531,-11.71043,-255.66802,13.856406,276.972245,-13.509996,307.049307,'\'(5.4-6]\''
14.126381,366.091455,-10.572663,-346.427482,55.425626,364.977746,-12.297561,433.514997,'\'(5.4-6]\''
15.079009,366.091455,-10.572663,-346.427482,55.425626,364.977746,-12.297561,433.514997,'\'(5.4-6]\''
15.079009,366.091455,-10.572663,-346.427482,55.425626,364.977746,-12.297561,433.514997,'\'(5.4-6]\''
37.152074,272.50875,-9.35349,-255.304289,60.621778,271.498964,-11.085125,343.240509,'\'(4.8-5.4]\''
21.396959,121.925985,-12.135545,-99.402396,13.856406,121.156954,-13.856406,151.467843,'\'(5.4-6]\''
37.152074,272.50875,-9.35349,-255.304289,60.621778,271.498964,-11.085125,343.240509,'\'(4.8-5.4]\''
13.190468,305.682719,-10.226859,-287.624357,71.014083,304.633096,-11.951151,387.425125,'\'(4.8-5.4]\''
13.207788,309.162409,-10.226859,-291.105779,72.746134,308.131839,-11.951151,392.638598,'\'(4.8-5.4]\''
14.126381,366.091455,-10.572663,-346.427482,55.425626,364.977746,-12.297561,433.514997,'\'(5.4-6]\''
16.464944,328.322355,-9.706343,-310.57403,105.655099,327.392244,-11.431535,443.803378,'\'(4.8-5.4]\''
16.689764,317.807074,-10.0531,-299.800674,90.066642,316.844054,-11.777945,418.220988,'\'(4.8-5.4]\''
6.043021,185.906209,-9.545436,-161.028764,67.549981,184.931065,-11.25833,271.325759,'\'(6.6-7.2]\''
20.137342,262.549458,-10.052303,-244.565574,64.08588,261.764839,-11.777945,337.195651,'\'(4.8-5.4]\''
14.744949,144.362971,-9.365199,-123.928235,25.980762,143.361845,-11.085125,183.580065,'\'(7.8-8.4]\''
6.043021,185.906209,-9.545436,-161.028764,67.549981,184.931065,-11.25833,271.325759,'\'(6.6-7.2]\''
20.137342,262.549458,-10.052303,-244.565574,64.08588,261.764839,-11.777945,337.195651,'\'(4.8-5.4]\''
5.041446,198.070402,-10.235242,-176.92899,58.889727,197.228625,-11.951151,271.100592,'\'(6.6-7.2]\''
4.606632,217.209564,-9.890634,-194.145575,77.942286,216.263864,-11.60474,310.677953,'\'(6.6-7.2]\''
16.464944,328.322355,-9.706343,-310.57403,105.655099,327.392244,-11.431535,443.803378,'\'(4.8-5.4]\''
16.689764,317.807074,-10.0531,-299.800674,90.066642,316.844054,-11.777945,418.220988,'\'(4.8-5.4]\''
11.435519,137.434767,-7.980771,-117.969981,13.856406,136.69345,-9.699485,163.418994,'\'(5.4-6]\''
26.525267,172.08098,-7.80398,-150.896266,27.712813,171.369107,-9.526279,213.717749,'\'(7.8-8.4]\''
14.744949,144.362971,-9.365199,-123.928235,25.980762,143.361845,-11.085125,183.580065,'\'(7.8-8.4]\''
4.940467,213.561865,-10.925118,-193.573998,62.353829,212.73048,-12.643971,288.663588,'\'(5.4-6]\''
23.39656,257.639094,-11.261777,-240.131524,90.066642,256.776532,-12.990381,356.871748,'\'(4.8-5.4]\''
19.603386,262.854299,-11.26176,-245.327676,91.798693,261.990005,-12.990381,363.817272,'\'(4.8-5.4]\''
13.121428,319.601479,-10.399822,-301.550046,103.923048,318.662708,-12.124356,433.826766,'\'(5.4-6]\''
6.929364,265.62558,-8.330004,-242.608357,43.30127,264.276312,-10.045895,324.032065,'\'(6.6-7.2]\''
8.488192,173.785318,-11.794123,-151.433202,38.105118,172.927953,-13.509996,227.539515,'\'(6.6-7.2]\''
5.218496,222.308721,-11.097423,-201.679996,39.837169,221.113606,-12.817176,275.44804,'\'(4.8-5.4]\''
5.080798,189.427469,-9.884121,-170.295235,46.765372,188.377846,-11.60474,247.544701,'\'(5.4-6]\''
6.929364,265.62558,-8.330004,-242.608357,43.30127,264.276312,-10.045895,324.032065,'\'(6.6-7.2]\''
4.120757,123.706533,-9.891534,-99.800768,24.248711,122.992928,-11.60474,164.336981,'\'(6.6-7.2]\''
3.690411,125.189168,-9.715662,-104.979599,25.980762,124.447851,-11.431535,164.769993,'\'(4.8-5.4]\''
5.200101,219.038609,-10.752086,-198.683548,41.569219,218.099838,-12.470766,273.282976,'\'(4.8-5.4]\''
4.120757,123.706533,-9.891534,-99.800768,24.248711,122.992928,-11.60474,164.336981,'\'(6.6-7.2]\''
20.898579,257.24765,-8.667529,-239.64655,119.511506,256.568686,-10.392305,387.113355,'\'(3.6-4.2]\''
5.76863,213.703893,-8.676674,-192.569409,109.119201,212.903685,-10.392305,336.312305,'\'(5.4-6]\''
5.218877,209.52965,-9.884606,-191.25305,84.87049,208.608199,-11.60474,304.035539,'\'(4.8-5.4]\''
13.261967,418.317983,-9.705027,-399.237711,72.746134,417.181758,-11.431535,501.948324,'\'(4.8-5.4]\''
18.073985,260.299524,-9.534905,-240.858985,43.30127,259.461211,-11.25833,316.064631,'\'(4.8-5.4]\''
10.965337,97.653025,-11.447401,-74.686031,31.176915,96.752358,-13.163586,144.816768,'\'(5.4-6]\''
13.329395,298.686966,-10.746111,-280.540269,90.066642,297.687572,-12.470766,399.376275,'\'(5.4-6]\''
7.815983,279.32437,-9.192756,-259.807621,71.014083,278.375206,-10.91192,363.020529,'\'(5.4-6]\''
16.360779,340.35318,-9.533381,-322.888912,90.066642,339.429997,-11.25833,440.09679,'\'(5.4-6]\''
4.331582,239.618837,-9.36894,-218.498209,91.798693,238.953729,-11.085125,345.128444,'\'(6.6-7.2]\''
4.331582,239.618837,-9.36894,-218.498209,91.798693,238.953729,-11.085125,345.128444,'\'(6.6-7.2]\''
30.339364,295.079104,-10.571676,-274.408809,53.693575,294.362035,-12.297561,362.500914,'\'(4.8-5.4]\''
22.404528,243.162613,-9.707694,-223.088144,102.190998,242.38319,-11.431535,358.188107,'\'(4.8-5.4]\''
14.939631,323.017083,-9.707452,-305.11807,53.693575,322.14413,-11.431535,387.511727,'\'(4.8-5.4]\''
4.141247,127.013018,-9.71516,-106.382561,22.51666,125.954735,-11.431535,162.812776,'\'(5.4-6]\''
8.091934,194.557803,-10.752779,-173.776658,38.105118,193.833806,-12.470766,246.869202,'\'(6.6-7.2]\''
4.608814,203.188612,-9.022426,-182.592796,88.334591,202.459419,-10.738715,304.962186,'\'(5.4-6]\''
7.815983,279.32437,-9.192756,-259.807621,71.014083,278.375206,-10.91192,363.020529,'\'(5.4-6]\''
16.360779,340.35318,-9.533381,-322.888912,90.066642,339.429997,-11.25833,440.09679,'\'(5.4-6]\''
18.352481,267.342042,-10.919177,-247.856471,60.621778,266.389414,-12.643971,340.261381,'\'(5.4-6]\''
6.203028,142.587619,-10.234134,-121.624608,24.248711,141.525871,-11.951151,180.566297,'\'(6.6-7.2]\''
3.774762,154.713706,-8.332273,-134.30322,58.889727,154.031278,-10.045895,227.210425,'\'(6.6-7.2]\''
8.35084,159.982605,-9.541244,-139.291526,39.837169,159.262072,-11.25833,213.717749,'\'(5.4-6]\''
5.319855,170.461512,-7.80909,-150.878946,29.444864,169.723659,-9.526279,212.323448,'\'(5.4-6]\''
4.663235,160.122901,-8.500351,-141.248743,39.837169,159.262072,-10.2191,211.310199,'\'(5.4-6]\''
4.628594,156.622426,-8.500351,-137.750001,41.569219,155.728688,-10.2191,209.612789,'\'(5.4-6]\''
11.956347,168.630735,-12.13648,-148.402113,41.569219,167.818403,-13.856406,223.469195,'\'(4.8-5.4]\''
15.039588,151.239212,-9.538213,-130.839118,27.712813,150.220767,-11.25833,192.205678,'\'(6.6-7.2]\''
6.203028,142.587619,-10.234134,-121.624608,24.248711,141.525871,-11.951151,180.566297,'\'(6.6-7.2]\''
4.035557,149.605889,-8.331286,-127.963914,69.282032,148.817805,-10.045895,232.787629,'\'(4.8-5.4]\''
4.437653,249.593718,-9.713202,-231.367347,95.262794,248.809099,-11.431535,357.062274,'\'(4.8-5.4]\''
19.689538,364.664245,-11.60862,-346.167674,38.105118,363.263016,-13.336791,413.804258,'\'(4.8-5.4]\''
28.039114,236.153003,-9.875478,-219.069786,95.262794,235.160538,-11.60474,341.57774,'\'(4.8-5.4]\''
18.421642,149.635333,-10.919299,-130.665913,32.908965,148.575318,-12.643971,194.31878,'\'(4.8-5.4]\''
4.123892,267.482338,-11.96686,-245.379638,64.08588,266.666542,-13.683201,346.444803,'\'(4.8-5.4]\''
4.124983,175.661129,-7.462437,-155.555483,69.282032,174.590721,-9.179869,256.672609,'\'(5.4-6]\''
12.423619,175.503512,-9.36558,-155.191752,50.229473,174.729285,-11.085125,239.126934,'\'(5.4-6]\''
10.829474,248.180364,-10.232263,-227.539515,79.674337,247.388817,-11.951151,341.698983,'\'(6.6-7.2]\''
4.884106,224.498033,-7.985031,-201.610714,50.229473,223.399913,-9.699485,288.680908,'\'(6.6-7.2]\''
9.00727,166.860579,-9.716199,-143.413807,67.549981,165.774583,-11.431535,250.541149,'\'(7.8-8.4]\''
10.829474,248.180364,-10.232263,-227.539515,79.674337,247.388817,-11.951151,341.698983,'\'(6.6-7.2]\''
3.726767,196.404169,-9.713947,-176.357413,83.138439,195.167485,-11.431535,291.7986,'\'(5.4-6]\''
4.022342,250.050979,-10.925257,-230.847732,114.315353,249.086227,-12.643971,376.37464,'\'(5.4-6]\''
12.423619,175.503512,-9.36558,-155.191752,50.229473,174.729285,-11.085125,239.126934,'\'(5.4-6]\''
5.040406,156.487326,-7.11859,-133.852886,20.78461,155.538163,-8.833459,191.807306,'\'(5.4-6]\''
4.520029,132.252471,-9.544223,-109.621496,32.908965,131.479977,-11.25833,180.600938,'\'(5.4-6]\''
4.124983,175.661129,-7.462437,-155.555483,69.282032,174.590721,-9.179869,256.672609,'\'(5.4-6]\''
4.418288,200.038012,-7.983195,-180.306489,57.157677,199.116561,-9.699485,268.866247,'\'(5.4-6]\''
4.884106,224.498033,-7.985031,-201.610714,50.229473,223.399913,-9.699485,288.680908,'\'(6.6-7.2]\''
4.691952,210.168777,-9.891915,-186.663116,38.105118,209.214417,-11.60474,265.055735,'\'(6.6-7.2]\''
4.194646,222.132052,-9.020902,-202.857791,31.176915,221.615901,-10.738715,266.354773,'\'(4.8-5.4]\''
10.878595,187.612279,-8.676258,-165.168365,43.30127,186.974885,-10.392305,246.522791,'\'(5.4-6]\''
4.691952,210.168777,-9.891915,-186.663116,38.105118,209.214417,-11.60474,265.055735,'\'(6.6-7.2]\''
5.318193,146.214533,-9.889213,-124.828902,34.641016,145.23246,-11.60474,194.786434,'\'(5.4-6]\''
