@relation 'winequality-white_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.5-A12-M-1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R4-precision6'

@attribute '-0.512density+0.437alcohol-0.427residual sugar-0.407total sulfur dioxide-0.3free sulfur dioxide-0.212chlorides-0.157fixed acidity-0.144citric acid+0.129pH-0.043sulphates-0.005volatile acidity' numeric
@attribute '0.588fixed acidity-0.581pH+0.345citric acid-0.29free sulfur dioxide-0.244total sulfur dioxide-0.223sulphates-0.052volatile acidity+0.036alcohol+0.009chlorides-0.009residual sugar-0.006density' numeric
@attribute '-0.591volatile acidity+0.504citric acid+0.433sulphates+0.279free sulfur dioxide-0.214residual sugar-0.129density+0.127pH+0.124total sulfur dioxide+0.121fixed acidity+0.106alcohol-0.102chlorides' numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
1.106482,-0.490518,1.228869,'\'(5.4-6]\''
1.841531,-2.107261,0.929926,'\'(6.6-7.2]\''
3.443754,0.678935,0.583871,'\'(6.6-7.2]\''
2.509287,0.301292,-1.324746,'\'(4.8-5.4]\''
0.913999,0.791981,1.053678,'\'(4.8-5.4]\''
3.443754,0.678935,0.583871,'\'(6.6-7.2]\''
-2.011245,0.568244,0.820885,'\'(3.6-4.2]\''
1.376283,-1.721961,1.088366,'\'(5.4-6]\''
-1.650419,2.119346,0.964002,'\'(4.8-5.4]\''
-1.760191,-2.018795,0.651352,'\'(4.8-5.4]\''
-0.095459,-0.399437,-0.437244,'\'(4.8-5.4]\''
2.231095,1.882417,-0.104855,'\'(5.4-6]\''
-1.436465,-0.119423,0.786332,'\'(5.4-6]\''
0.380367,-0.826854,-0.033197,'\'(5.4-6]\''
-1.904203,-0.688802,0.909236,'\'(5.4-6]\''
1.475329,-1.04057,1.06089,'\'(6.6-7.2]\''
1.475329,-1.04057,1.06089,'\'(6.6-7.2]\''
-1.202898,0.332765,-0.816766,'\'(4.8-5.4]\''
-0.918577,-0.493304,0.14006,'\'(4.8-5.4]\''
-1.369981,0.138751,-1.096979,'\'(4.8-5.4]\''
2.351279,0.454868,0.692154,'\'(5.4-6]\''
1.420256,0.564772,-1.580798,'\'(6.6-7.2]\''
1.497605,-0.82422,0.672801,'\'(5.4-6]\''
0.380367,-0.826854,-0.033197,'\'(5.4-6]\''
-1.904203,-0.688802,0.909236,'\'(5.4-6]\''
-0.802449,0.023394,-0.103591,'\'(5.4-6]\''
2.03205,0.849961,0.736083,'\'(6.6-7.2]\''
2.338987,-0.054159,-0.154549,'\'(6.6-7.2]\''
1.800433,0.442924,-1.026111,'\'(5.4-6]\''
1.958276,-0.505528,-0.928405,'\'(5.4-6]\''
1.316038,0.070062,0.355272,'\'(5.4-6]\''
1.342414,-0.042283,0.245837,'\'(5.4-6]\''
0.713206,1.680892,-0.144774,'\'(4.8-5.4]\''
1.276168,0.295952,-0.01357,'\'(6.6-7.2]\''
2.03205,0.849961,0.736083,'\'(6.6-7.2]\''
2.585138,-1.473131,0.808771,'\'(4.8-5.4]\''
0.647519,-1.078418,-0.966415,'\'(4.8-5.4]\''
-3.357498,0.789674,-1.177483,'\'(4.8-5.4]\''
-2.459551,-0.051109,-0.396092,'\'(4.8-5.4]\''
-0.232727,1.343353,-0.178463,'\'(4.8-5.4]\''
1.016353,1.395997,1.10045,'\'(4.8-5.4]\''
1.870697,-2.383474,1.795475,'\'(5.4-6]\''
1.038484,0.226627,-0.366622,'\'(5.4-6]\''
0.740867,-0.51875,-0.316294,'\'(6.6-7.2]\''
2.171267,-1.358177,2.558218,'\'(6.6-7.2]\''
2.180176,-0.421597,0.723407,'\'(7.8-8.4]\''
0.740867,-0.51875,-0.316294,'\'(6.6-7.2]\''
0.99753,-0.700522,1.763476,'\'(5.4-6]\''
-0.025494,0.019482,1.332713,'\'(5.4-6]\''
1.038484,0.226627,-0.366622,'\'(5.4-6]\''
3.391165,-1.970678,1.186448,'\'(5.4-6]\''
2.90616,0.668132,0.485367,'\'(5.4-6]\''
1.870697,-2.383474,1.795475,'\'(5.4-6]\''
1.569237,-0.969993,1.35096,'\'(5.4-6]\''
2.171267,-1.358177,2.558218,'\'(6.6-7.2]\''
2.703269,0.216657,-0.676893,'\'(6.6-7.2]\''
1.736817,0.573331,-1.018923,'\'(4.8-5.4]\''
2.18863,0.216579,-0.10315,'\'(5.4-6]\''
2.703269,0.216657,-0.676893,'\'(6.6-7.2]\''
2.077451,0.999879,1.04963,'\'(5.4-6]\''
1.243808,-5.340071,3.855715,'\'(6.6-7.2]\''
2.311118,-1.503845,2.416123,'\'(7.8-8.4]\''
1.438111,-2.593634,3.309511,'\'(6.6-7.2]\''
2.077451,0.999879,1.04963,'\'(5.4-6]\''
-1.145378,-0.591731,-0.267552,'\'(4.8-5.4]\''
-1.781586,0.600555,1.683085,'\'(4.8-5.4]\''
2.474488,-1.181565,0.136678,'\'(5.4-6]\''
2.882517,-0.192205,-0.936992,'\'(5.4-6]\''
0.689396,2.438523,-0.218267,'\'(4.8-5.4]\''
1.686505,1.254913,0.212828,'\'(6.6-7.2]\''
-0.073917,0.198956,-0.326448,'\'(4.8-5.4]\''
2.843867,0.365753,-0.951711,'\'(6.6-7.2]\''
1.451114,0.323372,0.615215,'\'(6.6-7.2]\''
1.516754,0.641057,-1.231139,'\'(5.4-6]\''
1.503974,0.586819,-1.347031,'\'(4.8-5.4]\''
2.167295,-0.477359,0.568258,'\'(4.8-5.4]\''
2.139989,3.176794,-0.4442,'\'(3.6-4.2]\''
0.598987,2.56057,-0.863908,'\'(5.4-6]\''
1.569209,-1.421942,-0.098096,'\'(7.8-8.4]\''
0.108858,0.213988,-0.024042,'\'(5.4-6]\''
-3.229305,-1.147827,0.044046,'\'(4.8-5.4]\''
0.61717,-2.524545,3.504209,'\'(6.6-7.2]\''
2.457458,0.644719,1.011702,'\'(6.6-7.2]\''
0.247467,-2.260106,-0.767687,'\'(4.8-5.4]\''
-1.524713,-1.134677,0.536945,'\'(4.8-5.4]\''
-3.229305,-1.147827,0.044046,'\'(4.8-5.4]\''
1.700371,2.6385,0.152065,'\'(4.8-5.4]\''
-1.976694,-1.575723,-0.184285,'\'(4.8-5.4]\''
1.512945,-1.138535,1.531076,'\'(5.4-6]\''
2.125808,-0.466327,1.07653,'\'(6.6-7.2]\''
-0.679326,-1.573006,-1.433696,'\'(4.8-5.4]\''
2.644155,-1.010005,0.294535,'\'(5.4-6]\''
1.495209,-0.908387,0.92769,'\'(6.6-7.2]\''
-0.461079,0.500708,-0.424948,'\'(4.8-5.4]\''
-1.735034,-0.476815,0.758753,'\'(4.8-5.4]\''
2.644155,-1.010005,0.294535,'\'(5.4-6]\''
2.553611,-0.106467,0.535182,'\'(5.4-6]\''
2.545464,-0.103245,0.620102,'\'(5.4-6]\''
-0.802405,-1.514513,-1.035275,'\'(4.8-5.4]\''
-0.679326,-1.573006,-1.433696,'\'(4.8-5.4]\''
2.125808,-0.466327,1.07653,'\'(6.6-7.2]\''
-1.040841,0.756796,0.517068,'\'(4.8-5.4]\''
2.004392,1.341712,1.160866,'\'(5.4-6]\''
2.004392,1.341712,1.160866,'\'(5.4-6]\''
1.723877,-1.047421,-0.931873,'\'(5.4-6]\''
2.616911,0.72363,0.183199,'\'(6.6-7.2]\''
2.730476,0.267704,-0.416837,'\'(5.4-6]\''
0.15025,-0.079178,0.184436,'\'(4.8-5.4]\''
-0.099185,1.946547,-0.664032,'\'(3.6-4.2]\''
-0.114852,-1.652662,-0.113537,'\'(5.4-6]\''
1.757628,0.542103,-0.40479,'\'(7.8-8.4]\''
0.304022,0.357235,0.369067,'\'(5.4-6]\''
-1.806317,0.229114,-0.60321,'\'(5.4-6]\''
-1.756577,-0.067336,0.67396,'\'(4.8-5.4]\''
3.235186,-1.327589,1.881096,'\'(7.8-8.4]\''
0.417802,1.031924,-0.819706,'\'(6.6-7.2]\''
0.417802,1.031924,-0.819706,'\'(6.6-7.2]\''
-1.806317,0.229114,-0.60321,'\'(5.4-6]\''
0.654298,-2.454133,3.543918,'\'(7.8-8.4]\''
3.235186,-1.327589,1.881096,'\'(7.8-8.4]\''
-1.79129,-1.08412,0.477991,'\'(5.4-6]\''
0.304022,0.357235,0.369067,'\'(5.4-6]\''
2.316222,-0.611985,-0.522773,'\'(4.8-5.4]\''
2.60066,2.177051,-1.160927,'\'(3.6-4.2]\''
2.313202,-0.748403,-0.35284,'\'(4.8-5.4]\''
-1.756577,-0.067336,0.67396,'\'(4.8-5.4]\''
-0.430773,0.364975,0.059778,'\'(7.8-8.4]\''
-0.430773,0.364975,0.059778,'\'(7.8-8.4]\''
-0.091214,0.097779,-0.132959,'\'(5.4-6]\''
0.271214,0.70467,-0.313742,'\'(4.8-5.4]\''
-1.56612,-0.039532,0.629393,'\'(4.8-5.4]\''
-0.430773,0.364975,0.059778,'\'(7.8-8.4]\''
-0.091214,0.097779,-0.132959,'\'(5.4-6]\''
3.441142,-2.215371,0.865163,'\'(7.8-8.4]\''
1.395355,-1.483065,-0.991639,'\'(5.4-6]\''
1.395355,-1.483065,-0.991639,'\'(5.4-6]\''
-1.611732,-0.239809,0.844619,'\'(5.4-6]\''
-0.889921,0.583925,-0.273071,'\'(5.4-6]\''
0.995202,0.068727,-0.754046,'\'(4.8-5.4]\''
1.017643,-0.304965,0.06423,'\'(4.8-5.4]\''
0.963354,0.139781,-0.694953,'\'(4.8-5.4]\''
0.995202,0.068727,-0.754046,'\'(4.8-5.4]\''
2.60435,-0.44572,0.39716,'\'(6.6-7.2]\''
0.778347,0.594046,-0.985149,'\'(4.8-5.4]\''
1.605334,2.800798,1.636377,'\'(5.4-6]\''
2.072518,0.488492,1.309482,'\'(5.4-6]\''
1.017643,-0.304965,0.06423,'\'(4.8-5.4]\''
2.405206,1.792137,-0.74975,'\'(6.6-7.2]\''
-0.974567,0.987641,1.080729,'\'(6.6-7.2]\''
0.48812,0.288647,0.726555,'\'(5.4-6]\''
-1.747827,1.364424,-1.932666,'\'(4.8-5.4]\''
1.927323,0.879005,-0.290464,'\'(6.6-7.2]\''
1.365517,-3.387524,1.141576,'\'(4.8-5.4]\''
3.211585,-2.315623,0.026481,'\'(7.8-8.4]\''
-1.864398,0.313637,-0.628869,'\'(5.4-6]\''
-1.864398,0.313637,-0.628869,'\'(5.4-6]\''
0.869462,2.01155,-0.035394,'\'(4.8-5.4]\''
2.251364,0.924639,0.034887,'\'(5.4-6]\''
0.869462,2.01155,-0.035394,'\'(4.8-5.4]\''
1.020936,1.046644,-0.831383,'\'(4.8-5.4]\''
0.6449,-0.230515,-0.384477,'\'(5.4-6]\''
-1.864398,0.313637,-0.628869,'\'(5.4-6]\''
-0.915016,1.011551,0.859668,'\'(5.4-6]\''
-0.084353,0.63353,1.817057,'\'(5.4-6]\''
0.832838,0.543952,-0.477498,'\'(5.4-6]\''
-1.131883,0.143645,-0.650741,'\'(5.4-6]\''
-1.131883,0.143645,-0.650741,'\'(5.4-6]\''
1.169126,0.844877,-1.423113,'\'(6.6-7.2]\''
2.140777,0.437753,-0.675851,'\'(6.6-7.2]\''
-0.30337,2.132046,-0.611842,'\'(6.6-7.2]\''
-1.09702,-0.766678,0.693731,'\'(5.4-6]\''
1.157791,-0.593449,0.139459,'\'(5.4-6]\''
2.489102,1.934797,-1.696936,'\'(5.4-6]\''
0.150104,0.409393,-0.185682,'\'(6.6-7.2]\''
0.150104,0.409393,-0.185682,'\'(6.6-7.2]\''
0.292065,0.492521,-0.133035,'\'(6.6-7.2]\''
1.190288,0.843796,0.321753,'\'(6.6-7.2]\''
0.320201,-1.299034,1.476368,'\'(5.4-6]\''
1.672641,-2.532034,0.264978,'\'(6.6-7.2]\''
0.797043,-1.13435,-0.436751,'\'(6.6-7.2]\''
-0.197681,0.220611,-0.424048,'\'(6.6-7.2]\''
0.292065,0.492521,-0.133035,'\'(6.6-7.2]\''
0.292065,0.492521,-0.133035,'\'(6.6-7.2]\''
2.173917,0.752882,0.116872,'\'(5.4-6]\''
2.218148,0.345317,0.101192,'\'(7.8-8.4]\''
1.007394,0.43248,0.884121,'\'(5.4-6]\''
3.245551,-0.011382,0.410721,'\'(6.6-7.2]\''
0.292065,0.492521,-0.133035,'\'(6.6-7.2]\''
0.150104,0.409393,-0.185682,'\'(6.6-7.2]\''
-0.197681,0.220611,-0.424048,'\'(6.6-7.2]\''
0.797043,-1.13435,-0.436751,'\'(6.6-7.2]\''
1.190288,0.843796,0.321753,'\'(6.6-7.2]\''
1.758518,0.14847,0.881905,'\'(5.4-6]\''
1.519896,0.643676,0.12886,'\'(5.4-6]\''
0.320201,-1.299034,1.476368,'\'(5.4-6]\''
1.672641,-2.532034,0.264978,'\'(6.6-7.2]\''
2.080742,-2.041942,0.051701,'\'(6.6-7.2]\''
-4.042543,0.125907,1.030411,'\'(5.4-6]\''
-0.715563,-0.521224,0.386049,'\'(4.8-5.4]\''
1.481367,0.237952,0.473944,'\'(5.4-6]\''
2.18551,0.764437,0.414449,'\'(5.4-6]\''
-0.642548,0.863001,0.74913,'\'(5.4-6]\''
-0.519679,1.487957,-2.722001,'\'(5.4-6]\''
1.006983,1.555917,-1.007834,'\'(5.4-6]\''
-0.642548,0.863001,0.74913,'\'(5.4-6]\''
1.34988,-0.423142,-0.491773,'\'(5.4-6]\''
1.06561,0.944878,-0.139342,'\'(7.8-8.4]\''
1.006983,1.555917,-1.007834,'\'(5.4-6]\''
1.169116,3.142191,-1.518555,'\'(5.4-6]\''
1.280569,0.069085,-0.624594,'\'(3.6-4.2]\''
-0.060464,1.120032,-3.781755,'\'(4.8-5.4]\''
-0.519679,1.487957,-2.722001,'\'(5.4-6]\''
-0.642548,0.863001,0.74913,'\'(5.4-6]\''
1.037517,-4.209858,1.915029,'\'(6.6-7.2]\''
0.065411,2.47878,-0.702558,'\'(5.4-6]\''
-0.975942,0.214229,-0.950194,'\'(4.8-5.4]\''
-0.189581,0.684228,0.745281,'\'(5.4-6]\''
-0.023621,0.451818,-1.751087,'\'(7.8-8.4]\''
-0.023621,0.451818,-1.751087,'\'(7.8-8.4]\''
-0.681113,-0.826076,-0.728474,'\'(5.4-6]\''
1.71622,0.253489,1.337709,'\'(4.8-5.4]\''
-1.598072,-0.315557,0.551544,'\'(5.4-6]\''
-1.277928,0.308881,0.747331,'\'(5.4-6]\''
2.163074,0.026617,0.339146,'\'(6.6-7.2]\''
-0.178354,-1.224373,0.515829,'\'(4.8-5.4]\''
-2.701133,-1.21712,0.068401,'\'(5.4-6]\''
1.388012,0.793014,1.201173,'\'(5.4-6]\''
-2.550559,-0.950719,-0.5878,'\'(5.4-6]\''
-0.738458,-0.359476,0.10493,'\'(4.8-5.4]\''
-2.68837,-1.310346,0.046926,'\'(5.4-6]\''
-2.701133,-1.21712,0.068401,'\'(5.4-6]\''
-1.902323,3.183199,2.54552,'\'(5.4-6]\''
-0.777793,-0.216469,-0.914042,'\'(5.4-6]\''
0.93221,-0.261606,0.39804,'\'(5.4-6]\''
1.632446,0.598523,0.179022,'\'(5.4-6]\''
0.702467,1.371362,1.952936,'\'(4.8-5.4]\''
1.499431,0.780955,1.782253,'\'(5.4-6]\''
-3.103703,0.606469,-0.190276,'\'(4.8-5.4]\''
-2.537513,-4.657965,2.305072,'\'(3.6-4.2]\''
-3.103703,0.606469,-0.190276,'\'(4.8-5.4]\''
-1.824994,0.063446,1.864723,'\'(6.6-7.2]\''
0.066039,1.404723,0.432097,'\'(4.8-5.4]\''
2.447279,0.23483,-0.080223,'\'(5.4-6]\''
2.319777,0.320402,0.797894,'\'(5.4-6]\''
3.862181,1.60117,0.048185,'\'(4.8-5.4]\''
1.53369,0.231283,1.741241,'\'(4.8-5.4]\''
-1.843394,-0.948502,0.389648,'\'(4.8-5.4]\''
1.267674,3.373749,1.130526,'\'(5.4-6]\''
-1.142605,-0.879829,2.152631,'\'(4.8-5.4]\''
-1.142605,-0.879829,2.152631,'\'(4.8-5.4]\''
1.295792,0.76316,0.797146,'\'(7.8-8.4]\''
-1.142605,-0.879829,2.152631,'\'(4.8-5.4]\''
-3.61781,1.647106,2.492627,'\'(4.8-5.4]\''
-1.800902,0.208419,0.360678,'\'(5.4-6]\''
-3.61781,1.647106,2.492627,'\'(4.8-5.4]\''
0.864145,0.841158,0.456472,'\'(3.6-4.2]\''
2.350234,0.111684,1.020498,'\'(5.4-6]\''
2.244053,1.55786,-1.38739,'\'(7.8-8.4]\''
1.295792,0.76316,0.797146,'\'(7.8-8.4]\''
1.399621,0.918113,-0.942728,'\'(6.6-7.2]\''
-0.944599,0.557375,2.313651,'\'(5.4-6]\''
1.436035,-0.061857,0.961774,'\'(4.8-5.4]\''
-0.250272,-0.661914,0.367528,'\'(4.8-5.4]\''
2.450656,0.866251,0.984787,'\'(6.6-7.2]\''
0.105392,0.438818,-0.83132,'\'(4.8-5.4]\''
-1.843394,-0.948502,0.389648,'\'(4.8-5.4]\''
1.890718,1.734553,-0.344739,'\'(4.8-5.4]\''
1.663354,-0.760555,0.74148,'\'(4.8-5.4]\''
1.267674,3.373749,1.130526,'\'(5.4-6]\''
-1.142605,-0.879829,2.152631,'\'(4.8-5.4]\''
2.729654,-0.349274,0.207897,'\'(5.4-6]\''
3.158642,-0.61119,0.189977,'\'(6.6-7.2]\''
1.782849,-0.233708,1.762262,'\'(5.4-6]\''
-0.207189,2.611721,-0.095759,'\'(5.4-6]\''
3.158642,-0.61119,0.189977,'\'(6.6-7.2]\''
-1.060665,-0.612668,0.185559,'\'(-inf-3.6]\''
3.049347,1.63783,-0.931361,'\'(5.4-6]\''
2.461508,1.035255,-0.968069,'\'(6.6-7.2]\''
1.782849,-0.233708,1.762262,'\'(5.4-6]\''
-2.038376,-0.51507,0.702718,'\'(5.4-6]\''
0.558827,1.704913,1.20337,'\'(5.4-6]\''
1.352067,0.664807,1.067629,'\'(6.6-7.2]\''
0.836973,4.875262,0.404701,'\'(5.4-6]\''
0.836973,4.875262,0.404701,'\'(5.4-6]\''
1.876782,0.34127,1.628109,'\'(6.6-7.2]\''
1.378106,-0.010183,-1.934543,'\'(4.8-5.4]\''
1.209353,-1.984733,-0.724309,'\'(6.6-7.2]\''
1.953088,1.148329,0.160929,'\'(6.6-7.2]\''
0.126896,1.156954,2.077895,'\'(6.6-7.2]\''
0.44183,1.208521,-0.944444,'\'(5.4-6]\''
0.684205,0.24936,-1.229936,'\'(5.4-6]\''
1.352067,0.664807,1.067629,'\'(6.6-7.2]\''
0.90905,1.503206,1.117401,'\'(4.8-5.4]\''
0.480505,1.876751,1.091736,'\'(5.4-6]\''
0.558827,1.704913,1.20337,'\'(5.4-6]\''
-0.085706,1.256929,1.391667,'\'(5.4-6]\''
-1.83466,1.312314,-0.278035,'\'(4.8-5.4]\''
-0.582131,-1.174285,0.570693,'\'(3.6-4.2]\''
1.887351,0.841862,1.30909,'\'(5.4-6]\''
1.966463,0.233996,0.742878,'\'(6.6-7.2]\''
0.565043,0.665658,1.189411,'\'(4.8-5.4]\''
-1.980896,0.50555,-0.802872,'\'(5.4-6]\''
1.264489,-0.331029,0.559799,'\'(5.4-6]\''
1.264489,-0.331029,0.559799,'\'(5.4-6]\''
1.597421,0.082385,0.847109,'\'(6.6-7.2]\''
1.966463,0.233996,0.742878,'\'(6.6-7.2]\''
2.053663,-0.548305,1.511786,'\'(6.6-7.2]\''
3.312721,1.456869,-0.574385,'\'(4.8-5.4]\''
-1.937728,-0.785686,0.534639,'\'(5.4-6]\''
0.565043,0.665658,1.189411,'\'(4.8-5.4]\''
3.18265,-1.037163,0.332514,'\'(5.4-6]\''
2.773192,-1.382921,-0.294665,'\'(4.8-5.4]\''
-1.980896,0.50555,-0.802872,'\'(5.4-6]\''
-1.010812,0.912864,0.261209,'\'(4.8-5.4]\''
-0.150387,0.753212,0.784375,'\'(6.6-7.2]\''
1.30586,1.082623,0.511505,'\'(4.8-5.4]\''
2.678446,-3.47275,0.614293,'\'(5.4-6]\''
1.991431,-0.165423,0.79739,'\'(5.4-6]\''
1.860574,0.159107,0.071224,'\'(5.4-6]\''
-3.450437,-1.154307,-1.226122,'\'(4.8-5.4]\''
1.264489,-0.331029,0.559799,'\'(5.4-6]\''
2.079962,0.180231,0.418532,'\'(5.4-6]\''
0.902282,-0.069077,0.743364,'\'(5.4-6]\''
-2.952262,-1.194524,-0.440895,'\'(5.4-6]\''
2.068867,-2.063885,0.603414,'\'(4.8-5.4]\''
1.213321,-0.32745,0.487158,'\'(5.4-6]\''
0.326564,0.993234,0.707261,'\'(5.4-6]\''
-0.326681,-0.295381,-0.229945,'\'(5.4-6]\''
-2.952262,-1.194524,-0.440895,'\'(5.4-6]\''
2.940463,0.511023,-1.425105,'\'(6.6-7.2]\''
1.216582,1.525798,1.599906,'\'(5.4-6]\''
2.087498,-2.133512,0.589032,'\'(4.8-5.4]\''
-2.181105,-0.464639,-0.699807,'\'(5.4-6]\''
-2.181105,-0.464639,-0.699807,'\'(5.4-6]\''
-2.181105,-0.464639,-0.699807,'\'(5.4-6]\''
-0.890359,0.131084,0.076236,'\'(5.4-6]\''
-2.181105,-0.464639,-0.699807,'\'(5.4-6]\''
-0.890359,0.131084,0.076236,'\'(5.4-6]\''
2.997734,-0.2793,-0.276843,'\'(5.4-6]\''
-2.181105,-0.464639,-0.699807,'\'(5.4-6]\''
-1.250153,2.73536,4.87462,'\'(5.4-6]\''
2.578826,-0.415877,-0.16352,'\'(5.4-6]\''
1.962006,0.208699,0.04518,'\'(5.4-6]\''
1.032494,0.069825,-0.518163,'\'(6.6-7.2]\''
-1.404885,1.190708,-0.13763,'\'(4.8-5.4]\''
1.032494,0.069825,-0.518163,'\'(6.6-7.2]\''
1.780745,0.787176,0.143477,'\'(6.6-7.2]\''
0.218583,-0.45108,0.081323,'\'(5.4-6]\''
3.380138,1.045582,0.389333,'\'(5.4-6]\''
-1.404885,1.190708,-0.13763,'\'(4.8-5.4]\''
1.032494,0.069825,-0.518163,'\'(6.6-7.2]\''
1.780745,0.787176,0.143477,'\'(6.6-7.2]\''
0.481322,0.839453,0.952352,'\'(5.4-6]\''
1.848632,-0.122269,-1.352518,'\'(5.4-6]\''
1.702512,-1.188378,-0.218592,'\'(5.4-6]\''
1.523965,-0.501555,0.142029,'\'(6.6-7.2]\''
2.607256,1.114745,0.163341,'\'(5.4-6]\''
0.426898,-0.384561,0.240761,'\'(5.4-6]\''
0.128838,1.231349,1.715488,'\'(5.4-6]\''
1.851632,2.284503,0.1254,'\'(5.4-6]\''
1.211098,1.334018,-0.896157,'\'(7.8-8.4]\''
1.136763,1.050953,-0.811923,'\'(7.8-8.4]\''
0.944984,1.191375,-1.01075,'\'(7.8-8.4]\''
-1.413074,1.3405,-0.235682,'\'(5.4-6]\''
1.851632,2.284503,0.1254,'\'(5.4-6]\''
0.242185,-1.758124,-1.498617,'\'(4.8-5.4]\''
0.128209,1.484757,0.309632,'\'(5.4-6]\''
0.692973,2.643702,0.426803,'\'(3.6-4.2]\''
2.732126,0.372136,0.377663,'\'(5.4-6]\''
0.504088,2.562518,0.525816,'\'(5.4-6]\''
1.305254,-0.791013,0.698132,'\'(4.8-5.4]\''
2.732126,0.372136,0.377663,'\'(5.4-6]\''
2.427275,0.612757,1.519619,'\'(6.6-7.2]\''
0.387009,-0.077361,0.654954,'\'(5.4-6]\''
0.861087,3.202082,0.981459,'\'(3.6-4.2]\''
2.306974,0.119022,1.062385,'\'(6.6-7.2]\''
0.1331,0.505285,0.835765,'\'(7.8-8.4]\''
0.596566,0.085874,0.383128,'\'(4.8-5.4]\''
2.697289,-1.274192,0.747004,'\'(6.6-7.2]\''
0.548294,1.328923,0.827624,'\'(5.4-6]\''
0.504088,2.562518,0.525816,'\'(5.4-6]\''
1.305254,-0.791013,0.698132,'\'(4.8-5.4]\''
2.478997,-0.248876,0.314269,'\'(4.8-5.4]\''
0.410315,0.595554,0.974746,'\'(5.4-6]\''
0.126007,1.135466,-0.506312,'\'(6.6-7.2]\''
0.79407,2.0375,0.11335,'\'(5.4-6]\''
0.126007,1.135466,-0.506312,'\'(6.6-7.2]\''
0.988288,0.199226,1.116061,'\'(6.6-7.2]\''
1.71308,-0.718847,-0.371773,'\'(6.6-7.2]\''
0.79407,2.0375,0.11335,'\'(5.4-6]\''
2.920708,-0.504196,-0.832887,'\'(6.6-7.2]\''
0.126007,1.135466,-0.506312,'\'(6.6-7.2]\''
-1.185837,-0.704123,-0.253719,'\'(4.8-5.4]\''
1.327411,0.505596,-0.970834,'\'(6.6-7.2]\''
1.878353,0.045006,1.312748,'\'(6.6-7.2]\''
0.871745,0.165608,2.217683,'\'(5.4-6]\''
0.584549,-1.978002,0.760713,'\'(4.8-5.4]\''
-1.542188,-0.145856,-0.265761,'\'(4.8-5.4]\''
0.092377,-0.638874,-1.151441,'\'(4.8-5.4]\''
-0.923619,1.765731,-0.038617,'\'(5.4-6]\''
2.091175,0.002502,-0.080541,'\'(4.8-5.4]\''
-0.656271,1.083352,1.325848,'\'(5.4-6]\''
3.376628,-1.383996,-0.944447,'\'(5.4-6]\''
1.819059,0.744338,1.090575,'\'(5.4-6]\''
0.785952,1.564695,1.6302,'\'(4.8-5.4]\''
0.092377,-0.638874,-1.151441,'\'(4.8-5.4]\''
0.170988,0.982648,-1.62871,'\'(3.6-4.2]\''
2.636633,-0.638999,0.100834,'\'(6.6-7.2]\''
1.34673,3.581982,0.461942,'\'(4.8-5.4]\''
1.441882,1.045731,-0.029263,'\'(5.4-6]\''
1.709957,0.309315,1.849132,'\'(5.4-6]\''
-0.923619,1.765731,-0.038617,'\'(5.4-6]\''
0.837142,-0.999049,0.239525,'\'(5.4-6]\''
2.62797,0.881177,-0.038378,'\'(6.6-7.2]\''
0.789915,-1.44294,0.486351,'\'(5.4-6]\''
-1.834008,-0.314822,0.3836,'\'(5.4-6]\''
-1.954771,-0.301604,0.655553,'\'(5.4-6]\''
1.513494,-1.939801,1.136875,'\'(6.6-7.2]\''
-1.724941,1.116816,1.63539,'\'(5.4-6]\''
0.825486,0.606998,1.572332,'\'(5.4-6]\''
1.227291,1.194964,-1.67151,'\'(4.8-5.4]\''
1.12253,0.314327,-0.805305,'\'(5.4-6]\''
0.596547,-0.164505,0.049951,'\'(5.4-6]\''
0.837142,-0.999049,0.239525,'\'(5.4-6]\''
1.064793,0.729907,0.417379,'\'(5.4-6]\''
0.585572,-0.202242,0.316862,'\'(6.6-7.2]\''
0.143148,1.107416,-0.533382,'\'(4.8-5.4]\''
2.248317,0.43104,-0.925229,'\'(6.6-7.2]\''
1.59781,0.241364,1.369991,'\'(5.4-6]\''
2.751165,0.398027,0.227437,'\'(6.6-7.2]\''
1.557163,-0.486085,1.110755,'\'(5.4-6]\''
2.248317,0.43104,-0.925229,'\'(6.6-7.2]\''
2.409548,1.157488,-0.553474,'\'(6.6-7.2]\''
0.143148,1.107416,-0.533382,'\'(4.8-5.4]\''
0.784208,0.390013,0.71962,'\'(5.4-6]\''
0.557466,1.674587,0.823326,'\'(5.4-6]\''
0.650293,-0.118108,0.265523,'\'(6.6-7.2]\''
0.585572,-0.202242,0.316862,'\'(6.6-7.2]\''
0.448104,0.48242,1.942252,'\'(5.4-6]\''
-1.954699,-0.368425,0.639235,'\'(5.4-6]\''
1.825527,1.413316,-0.138319,'\'(7.8-8.4]\''
2.385293,-1.534514,-1.126657,'\'(7.8-8.4]\''
-0.106934,0.253039,0.477633,'\'(4.8-5.4]\''
-2.660308,0.237194,0.030375,'\'(5.4-6]\''
-2.660308,0.237194,0.030375,'\'(5.4-6]\''
