@relation winequality-white-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P25.0-R42-DSparse1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R3-precision6

@attribute K1 numeric
@attribute K2 numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
11.74857,327.932643,'\'(5.4-6]\''
15.790362,317.609621,'\'(4.8-5.4]\''
15.108125,165.180489,'\'(5.4-6]\''
7.749057,248.088565,'\'(5.4-6]\''
10.898791,208.41421,'\'(4.8-5.4]\''
7.749057,248.088565,'\'(5.4-6]\''
10.812327,171.947612,'\'(4.8-5.4]\''
4.452964,163.35664,'\'(5.4-6]\''
4.34982,206.732388,'\'(5.4-6]\''
15.108125,165.180489,'\'(5.4-6]\''
15.790362,317.609621,'\'(4.8-5.4]\''
19.392768,333.144384,'\'(5.4-6]\''
3.536155,192.952192,'\'(-inf-3.6]\''
10.296315,257.005163,'\'(6.6-7.2]\''
11.715124,220.327255,'\'(5.4-6]\''
18.681658,272.507018,'\'(5.4-6]\''
28.196783,338.667894,'\'(5.4-6]\''
10.296315,257.005163,'\'(6.6-7.2]\''
5.870786,282.89759,'\'(6.6-7.2]\''
22.510252,371.407119,'\'(5.4-6]\''
4.311421,132.207438,'\'(3.6-4.2]\''
22.510252,371.407119,'\'(5.4-6]\''
5.870786,282.89759,'\'(6.6-7.2]\''
37.484974,252.099995,'\'(4.8-5.4]\''
10.340967,140.883281,'\'(7.8-8.4]\''
9.645791,182.395342,'\'(7.8-8.4]\''
27.521369,270.96376,'\'(4.8-5.4]\''
10.672204,211.836742,'\'(5.4-6]\''
27.625258,270.974153,'\'(5.4-6]\''
27.625258,270.974153,'\'(5.4-6]\''
19.578669,281.110114,'\'(5.4-6]\''
10.672204,211.836742,'\'(5.4-6]\''
27.521369,270.96376,'\'(4.8-5.4]\''
27.625258,270.974153,'\'(5.4-6]\''
28.82039,274.420934,'\'(5.4-6]\''
7.675635,203.228449,'\'(4.8-5.4]\''
4.431175,149.488109,'\'(6.6-7.2]\''
11.226079,159.982605,'\'(5.4-6]\''
4.103713,144.304081,'\'(5.4-6]\''
14.414924,168.478314,'\'(5.4-6]\''
17.347805,196.192859,'\'(4.8-5.4]\''
34.536331,388.84021,'\'(4.8-5.4]\''
17.347805,196.192859,'\'(4.8-5.4]\''
4.694308,184.220924,'\'(4.8-5.4]\''
4.281179,192.811896,'\'(4.8-5.4]\''
10.843643,168.537204,'\'(6.6-7.2]\''
4.867929,184.051183,'\'(5.4-6]\''
34.969344,388.84021,'\'(4.8-5.4]\''
12.664617,222.313917,'\'(7.8-8.4]\''
18.525219,308.923386,'\'(5.4-6]\''
19.027202,170.319484,'\'(5.4-6]\''
10.445236,232.655993,'\'(6.6-7.2]\''
12.664617,222.313917,'\'(7.8-8.4]\''
11.485437,184.14991,'\'(6.6-7.2]\''
11.485437,184.14991,'\'(6.6-7.2]\''
14.33473,233.007599,'\'(4.8-5.4]\''
14.190103,154.737955,'\'(5.4-6]\''
4.138181,185.386594,'\'(4.8-5.4]\''
3.687987,149.425755,'\'(5.4-6]\''
4.020332,298.210652,'\'(4.8-5.4]\''
4.505411,251.748389,'\'(6.6-7.2]\''
6.563364,213.435425,'\'(6.6-7.2]\''
22.99869,248.265235,'\'(5.4-6]\''
19.477466,179.189316,'\'(5.4-6]\''
8.906015,310.629456,'\'(7.8-8.4]\''
5.767729,192.915819,'\'(5.4-6]\''
5.021458,184.194943,'\'(6.6-7.2]\''
15.944169,296.970503,'\'(4.8-5.4]\''
5.594524,187.719667,'\'(5.4-6]\''
5.767729,192.915819,'\'(5.4-6]\''
20.035359,379.868187,'\'(4.8-5.4]\''
4.241515,161.757957,'\'(7.8-8.4]\''
22.99869,248.265235,'\'(5.4-6]\''
8.906015,310.629456,'\'(7.8-8.4]\''
19.477466,179.189316,'\'(5.4-6]\''
5.807289,227.600136,'\'(5.4-6]\''
9.111038,168.5424,'\'(7.8-8.4]\''
3.95422,331.261645,'\'(5.4-6]\''
20.519796,319.580695,'\'(5.4-6]\''
12.694789,149.427487,'\'(7.8-8.4]\''
5.250366,260.287399,'\'(6.6-7.2]\''
20.519796,319.580695,'\'(5.4-6]\''
10.33972,163.3653,'\'(6.6-7.2]\''
9.111038,168.5424,'\'(7.8-8.4]\''
4.143066,227.499677,'\'(4.8-5.4]\''
13.266539,177.193994,'\'(7.8-8.4]\''
16.281815,152.931426,'\'(6.6-7.2]\''
12.694789,149.427487,'\'(7.8-8.4]\''
10.589637,196.372992,'\'(6.6-7.2]\''
4.365461,170.380106,'\'(5.4-6]\''
3.95422,331.261645,'\'(5.4-6]\''
4.487536,144.168981,'\'(5.4-6]\''
15.073241,140.904065,'\'(7.8-8.4]\''
5.250366,260.287399,'\'(6.6-7.2]\''
4.21162,193.118469,'\'(5.4-6]\''
29.036238,232.624816,'\'(6.6-7.2]\''
29.036238,232.624816,'\'(6.6-7.2]\''
16.895688,213.738534,'\'(5.4-6]\''
6.356592,177.226903,'\'(6.6-7.2]\''
9.043834,232.6456,'\'(6.6-7.2]\''
38.014047,285.843809,'\'(5.4-6]\''
5.807099,244.932769,'\'(5.4-6]\''
7.429147,215.356269,'\'(6.6-7.2]\''
29.036238,232.624816,'\'(6.6-7.2]\''
16.895688,213.738534,'\'(5.4-6]\''
27.277531,314.37415,'\'(4.8-5.4]\''
9.525587,161.686943,'\'(6.6-7.2]\''
4.730369,231.001884,'\'(6.6-7.2]\''
7.46746,204.989945,'\'(6.6-7.2]\''
10.693422,269.025596,'\'(5.4-6]\''
6.355518,199.733171,'\'(6.6-7.2]\''
27.277531,314.37415,'\'(4.8-5.4]\''
20.691183,310.549782,'\'(5.4-6]\''
21.19178,289.739191,'\'(5.4-6]\''
4.625234,156.449221,'\'(6.6-7.2]\''
4.332864,203.261358,'\'(5.4-6]\''
24.548703,109.659601,'\'(5.4-6]\''
20.822091,164.99516,'\'(5.4-6]\''
4.537748,151.313691,'\'(6.6-7.2]\''
5.766811,296.845796,'\'(6.6-7.2]\''
5.331581,177.233831,'\'(6.6-7.2]\''
4.505636,227.695399,'\'(4.8-5.4]\''
15.78146,229.770396,'\'(6.6-7.2]\''
18.785321,358.877463,'\'(4.8-5.4]\''
8.714623,263.753233,'\'(6.6-7.2]\''
14.904938,309.098323,'\'(4.8-5.4]\''
18.785321,358.877463,'\'(4.8-5.4]\''
13.097526,229.146858,'\'(5.4-6]\''
13.097526,229.146858,'\'(5.4-6]\''
3.585068,222.229047,'\'(5.4-6]\''
17.123574,253.473511,'\'(5.4-6]\''
12.857221,86.890061,'\'(3.6-4.2]\''
7.551222,232.621352,'\'(6.6-7.2]\''
14.80124,308.990936,'\'(4.8-5.4]\''
14.783539,310.882335,'\'(4.8-5.4]\''
13.601431,148.083416,'\'(5.4-6]\''
27.707686,236.156467,'\'(5.4-6]\''
14.80124,308.990936,'\'(4.8-5.4]\''
14.783539,310.882335,'\'(4.8-5.4]\''
5.493026,159.889074,'\'(5.4-6]\''
4.611135,182.932278,'\'(4.8-5.4]\''
10.462869,222.185746,'\'(6.6-7.2]\''
4.328256,139.154694,'\'(5.4-6]\''
8.036006,171.947612,'\'(5.4-6]\''
9.633874,213.561865,'\'(5.4-6]\''
17.087998,265.706986,'\'(5.4-6]\''
5.182123,275.796182,'\'(5.4-6]\''
5.182123,275.796182,'\'(5.4-6]\''
36.009977,411.065886,'\'(5.4-6]\''
17.087998,265.706986,'\'(5.4-6]\''
36.702797,411.065886,'\'(5.4-6]\''
16.423306,246.330534,'\'(5.4-6]\''
5.182123,275.796182,'\'(5.4-6]\''
4.178018,201.510255,'\'(5.4-6]\''
30.949236,190.98285,'\'(5.4-6]\''
30.949236,190.98285,'\'(5.4-6]\''
30.949236,190.98285,'\'(5.4-6]\''
3.759624,151.213232,'\'(5.4-6]\''
12.546318,213.374803,'\'(5.4-6]\''
19.750991,194.417507,'\'(6.6-7.2]\''
3.759624,151.213232,'\'(5.4-6]\''
30.949236,190.98285,'\'(5.4-6]\''
8.800516,59.359113,'\'(3.6-4.2]\''
9.821352,135.640363,'\'(5.4-6]\''
9.723699,149.250818,'\'(4.8-5.4]\''
7.84671,281.229626,'\'(5.4-6]\''
9.723699,149.250818,'\'(4.8-5.4]\''
9.821352,135.640363,'\'(5.4-6]\''
18.990309,147.754326,'\'(5.4-6]\''
9.475357,194.524894,'\'(5.4-6]\''
9.458539,139.085412,'\'(5.4-6]\''
4.210546,161.730244,'\'(6.6-7.2]\''
18.990309,147.754326,'\'(5.4-6]\''
9.458539,139.085412,'\'(5.4-6]\''
11.42045,53.750733,'\'(3.6-4.2]\''
9.475357,194.524894,'\'(5.4-6]\''
5.180737,151.428006,'\'(5.4-6]\''
4.856601,206.540131,'\'(5.4-6]\''
4.106502,194.52143,'\'(6.6-7.2]\''
27.637988,279.566857,'\'(4.8-5.4]\''
6.688106,208.374372,'\'(6.6-7.2]\''
4.17594,215.221169,'\'(3.6-4.2]\''
14.761195,135.633435,'\'(6.6-7.2]\''
13.42762,248.092029,'\'(4.8-5.4]\''
14.257827,225.622134,'\'(6.6-7.2]\''
4.866942,132.254204,'\'(5.4-6]\''
4.66424,177.259812,'\'(5.4-6]\''
14.761195,135.633435,'\'(6.6-7.2]\''
4.052791,180.794927,'\'(6.6-7.2]\''
9.477782,274.225212,'\'(6.6-7.2]\''
33.268955,198.756294,'\'(5.4-6]\''
33.268955,198.756294,'\'(5.4-6]\''
33.268955,198.756294,'\'(5.4-6]\''
4.919128,185.99974,'\'(6.6-7.2]\''
4.593589,322.876787,'\'(4.8-5.4]\''
8.940881,274.206159,'\'(6.6-7.2]\''
9.477782,274.225212,'\'(6.6-7.2]\''
15.438323,185.968563,'\'(6.6-7.2]\''
3.948348,213.598238,'\'(6.6-7.2]\''
4.103904,187.605351,'\'(6.6-7.2]\''
22.646426,237.848681,'\'(5.4-6]\''
4.556038,293.189436,'\'(6.6-7.2]\''
19.187434,392.193461,'\'(5.4-6]\''
24.589129,153.024957,'\'(5.4-6]\''
4.906969,242.970355,'\'(6.6-7.2]\''
14.610195,237.772471,'\'(5.4-6]\''
14.482803,211.824618,'\'(6.6-7.2]\''
5.402613,119.939322,'\'(5.4-6]\''
17.799039,290.180864,'\'(4.8-5.4]\''
14.61165,262.036771,'\'(4.8-5.4]\''
4.454211,156.277748,'\'(5.4-6]\''
26.929926,258.584793,'\'(5.4-6]\''
26.929926,258.584793,'\'(5.4-6]\''
17.799039,290.180864,'\'(4.8-5.4]\''
4.454211,156.277748,'\'(5.4-6]\''
5.148105,197.845236,'\'(5.4-6]\''
26.929926,258.584793,'\'(5.4-6]\''
14.61165,262.036771,'\'(4.8-5.4]\''
4.311317,165.128528,'\'(5.4-6]\''
23.223233,326.753117,'\'(4.8-5.4]\''
3.845984,203.292535,'\'(4.8-5.4]\''
23.966837,204.873898,'\'(6.6-7.2]\''
47.342058,211.848866,'\'(5.4-6]\''
10.310517,291.504151,'\'(6.6-7.2]\''
23.966837,204.873898,'\'(6.6-7.2]\''
4.311317,165.128528,'\'(5.4-6]\''
47.342058,211.848866,'\'(5.4-6]\''
12.76615,161.615929,'\'(6.6-7.2]\''
23.223233,326.753117,'\'(4.8-5.4]\''
3.845984,203.292535,'\'(4.8-5.4]\''
11.768575,317.514358,'\'(4.8-5.4]\''
11.24896,314.050256,'\'(5.4-6]\''
11.941797,298.463531,'\'(5.4-6]\''
16.010419,215.269667,'\'(5.4-6]\''
16.010419,215.269667,'\'(5.4-6]\''
33.098902,217.467639,'\'(5.4-6]\''
16.010419,215.269667,'\'(5.4-6]\''
17.432087,270.703953,'\'(6.6-7.2]\''
4.311386,166.311519,'\'(5.4-6]\''
4.816643,115.025494,'\'(6.6-7.2]\''
10.625681,220.590527,'\'(6.6-7.2]\''
6.426047,154.731027,'\'(6.6-7.2]\''
8.683602,172.056731,'\'(5.4-6]\''
10.778258,225.819588,'\'(5.4-6]\''
12.287134,264.05461,'\'(5.4-6]\''
12.287134,264.05461,'\'(5.4-6]\''
10.778258,225.819588,'\'(5.4-6]\''
5.578589,230.840803,'\'(6.6-7.2]\''
11.036022,241.307586,'\'(5.4-6]\''
9.891326,126.874454,'\'(6.6-7.2]\''
7.67198,165.024605,'\'(6.6-7.2]\''
13.670107,239.51145,'\'(4.8-5.4]\''
5.127875,218.939882,'\'(5.4-6]\''
9.686581,212.413515,'\'(3.6-4.2]\''
32.768946,329.488025,'\'(5.4-6]\''
4.716478,189.427469,'\'(5.4-6]\''
32.768946,329.488025,'\'(5.4-6]\''
14.748378,189.429201,'\'(5.4-6]\''
12.037753,225.682756,'\'(6.6-7.2]\''
16.927991,331.35864,'\'(6.6-7.2]\''
22.282072,222.577189,'\'(7.8-8.4]\''
11.591923,258.669664,'\'(6.6-7.2]\''
6.665901,222.041985,'\'(7.8-8.4]\''
9.646588,199.726243,'\'(7.8-8.4]\''
4.474684,264.032093,'\'(5.4-6]\''
5.04491,131.93031,'\'(3.6-4.2]\''
4.502362,251.743193,'\'(5.4-6]\''
12.522312,269.463804,'\'(7.8-8.4]\''
6.665901,222.041985,'\'(7.8-8.4]\''
22.439117,263.787874,'\'(6.6-7.2]\''
9.646588,199.726243,'\'(7.8-8.4]\''
21.224585,142.530461,'\'(4.8-5.4]\''
5.038813,177.273668,'\'(6.6-7.2]\''
22.129634,268.855855,'\'(5.4-6]\''
12.95697,165.090423,'\'(6.6-7.2]\''
5.332794,128.72948,'\'(7.8-8.4]\''
4.308338,161.65057,'\'(6.6-7.2]\''
3.799011,194.427899,'\'(4.8-5.4]\''
6.204206,287.934394,'\'(5.4-6]\''
4.308338,161.65057,'\'(6.6-7.2]\''
16.9269,293.776602,'\'(5.4-6]\''
34.728381,192.837877,'\'(4.8-5.4]\''
18.817762,182.397074,'\'(6.6-7.2]\''
24.781178,317.751649,'\'(5.4-6]\''
18.10388,211.807297,'\'(7.8-8.4]\''
4.556298,212.160635,'\'(6.6-7.2]\''
24.781178,317.751649,'\'(5.4-6]\''
16.093593,211.878311,'\'(6.6-7.2]\''
24.781178,317.751649,'\'(5.4-6]\''
5.134457,307.36454,'\'(4.8-5.4]\''
22.973957,170.260594,'\'(4.8-5.4]\''
6.653292,322.83695,'\'(5.4-6]\''
18.10388,211.807297,'\'(7.8-8.4]\''
9.753178,260.270079,'\'(6.6-7.2]\''
17.41248,194.486789,'\'(5.4-6]\''
18.817762,182.397074,'\'(6.6-7.2]\''
16.093593,211.878311,'\'(6.6-7.2]\''
34.728381,192.837877,'\'(4.8-5.4]\''
4.661157,253.664037,'\'(5.4-6]\''
4.556298,212.160635,'\'(6.6-7.2]\''
24.781178,316.019598,'\'(5.4-6]\''
4.381413,166.928129,'\'(5.4-6]\''
5.134457,307.36454,'\'(4.8-5.4]\''
4.786418,251.746657,'\'(4.8-5.4]\''
33.548161,241.222716,'\'(4.8-5.4]\''
24.956843,312.392684,'\'(5.4-6]\''
24.956843,312.392684,'\'(5.4-6]\''
24.956843,312.392684,'\'(5.4-6]\''
24.956843,312.392684,'\'(5.4-6]\''
4.034795,137.484997,'\'(5.4-6]\''
5.231036,198.269588,'\'(5.4-6]\''
22.963287,317.914462,'\'(4.8-5.4]\''
4.299054,244.442598,'\'(4.8-5.4]\''
3.597851,15.778983,'\'(4.8-5.4]\''
24.956843,312.392684,'\'(5.4-6]\''
20.397773,275.78579,'\'(4.8-5.4]\''
20.13949,329.572896,'\'(4.8-5.4]\''
4.144313,165.112939,'\'(3.6-4.2]\''
15.202418,340.202491,'\'(5.4-6]\''
4.245326,315.754594,'\'(4.8-5.4]\''
8.025856,206.621537,'\'(5.4-6]\''
33.548161,241.222716,'\'(4.8-5.4]\''
16.360259,347.255402,'\'(4.8-5.4]\''
6.514156,263.780946,'\'(6.6-7.2]\''
5.58382,239.539163,'\'(4.8-5.4]\''
5.58382,232.612691,'\'(4.8-5.4]\''
14.156034,260.354949,'\'(6.6-7.2]\''
4.365599,211.97011,'\'(5.4-6]\''
18.485382,210.111619,'\'(5.4-6]\''
7.222998,192.794575,'\'(6.6-7.2]\''
14.156034,260.354949,'\'(6.6-7.2]\''
11.639589,130.523885,'\'(6.6-7.2]\''
4.681612,219.024753,'\'(4.8-5.4]\''
38.105499,319.104381,'\'(5.4-6]\''
20.011803,288.041781,'\'(5.4-6]\''
4.681612,219.024753,'\'(4.8-5.4]\''
5.074112,201.55702,'\'(5.4-6]\''
24.923103,217.081392,'\'(4.8-5.4]\''
5.626394,129.245631,'\'(5.4-6]\''
16.405015,153.296889,'\'(3.6-4.2]\''
5.7387,209.382426,'\'(4.8-5.4]\''
4.454384,234.197518,'\'(5.4-6]\''
27.674569,258.648879,'\'(6.6-7.2]\''
27.674569,258.648879,'\'(6.6-7.2]\''
27.674569,258.648879,'\'(6.6-7.2]\''
27.674569,258.648879,'\'(6.6-7.2]\''
27.674569,258.648879,'\'(6.6-7.2]\''
27.674569,258.648879,'\'(6.6-7.2]\''
27.674569,258.648879,'\'(6.6-7.2]\''
5.318141,210.132404,'\'(4.8-5.4]\''
20.605412,336.658715,'\'(5.4-6]\''
23.811507,232.623084,'\'(4.8-5.4]\''
14.001448,248.273895,'\'(5.4-6]\''
27.674569,258.648879,'\'(6.6-7.2]\''
7.140258,187.527409,'\'(4.8-5.4]\''
4.73224,319.355528,'\'(4.8-5.4]\''
4.714902,317.609621,'\'(4.8-5.4]\''
5.611031,225.471446,'\'(7.8-8.4]\''
15.090978,215.354537,'\'(5.4-6]\''
7.140258,187.527409,'\'(4.8-5.4]\''
4.73224,319.355528,'\'(4.8-5.4]\''
4.714902,317.609621,'\'(4.8-5.4]\''
15.090978,215.354537,'\'(5.4-6]\''
10.932462,175.519101,'\'(5.4-6]\''
6.531079,170.274451,'\'(6.6-7.2]\''
12.890684,69.931551,'\'(4.8-5.4]\''
6.808415,139.009202,'\'(4.8-5.4]\''
5.611031,225.471446,'\'(7.8-8.4]\''
24.365694,322.513057,'\'(4.8-5.4]\''
24.365694,322.513057,'\'(4.8-5.4]\''
24.365694,322.513057,'\'(4.8-5.4]\''
25.955942,232.657725,'\'(5.4-6]\''
24.365694,322.513057,'\'(4.8-5.4]\''
6.410216,248.24445,'\'(3.6-4.2]\''
19.183017,217.064071,'\'(5.4-6]\''
25.955942,232.657725,'\'(5.4-6]\''
4.169739,173.428515,'\'(4.8-5.4]\''
23.361797,430.293382,'\'(4.8-5.4]\''
12.767328,178.917384,'\'(5.4-6]\''
15.592372,234.433077,'\'(4.8-5.4]\''
12.767328,178.917384,'\'(5.4-6]\''
4.660931,173.762801,'\'(6.6-7.2]\''
15.833265,168.826456,'\'(6.6-7.2]\''
23.361797,430.293382,'\'(4.8-5.4]\''
14.000825,196.258677,'\'(5.4-6]\''
18.175795,166.82767,'\'(5.4-6]\''
16.879701,340.347984,'\'(4.8-5.4]\''
32.333509,243.065618,'\'(5.4-6]\''
6.92758,173.788782,'\'(6.6-7.2]\''
24.73036,316.128717,'\'(4.8-5.4]\''
16.689193,348.978793,'\'(4.8-5.4]\''
16.6545,350.85114,'\'(4.8-5.4]\''
16.827584,331.803777,'\'(5.4-6]\''
16.879701,340.347984,'\'(4.8-5.4]\''
16.446446,342.168369,'\'(4.8-5.4]\''
22.681621,230.956851,'\'(5.4-6]\''
22.960239,294.983841,'\'(5.4-6]\''
5.442519,196.580838,'\'(4.8-5.4]\''
32.333509,243.065618,'\'(5.4-6]\''
26.30469,165.144116,'\'(5.4-6]\''
20.622784,158.150095,'\'(4.8-5.4]\''
5.85738,239.797238,'\'(4.8-5.4]\''
6.013092,307.130713,'\'(4.8-5.4]\''
4.490203,85.452459,'\'(4.8-5.4]\''
4.141489,99.303669,'\'(5.4-6]\''
5.85738,239.797238,'\'(4.8-5.4]\''
13.393568,192.919283,'\'(5.4-6]\''
4.490203,85.452459,'\'(4.8-5.4]\''
4.141489,99.303669,'\'(5.4-6]\''
20.622784,158.150095,'\'(4.8-5.4]\''
13.879928,196.866627,'\'(4.8-5.4]\''
13.706723,189.940156,'\'(5.4-6]\''
13.393568,192.919283,'\'(5.4-6]\''
28.469806,281.285051,'\'(-inf-3.6]\''
5.83909,270.948172,'\'(4.8-5.4]\''
5.85738,239.797238,'\'(4.8-5.4]\''
6.013092,307.130713,'\'(4.8-5.4]\''
23.169245,258.645415,'\'(4.8-5.4]\''
17.514013,184.224388,'\'(6.6-7.2]\''
17.485573,227.496213,'\'(4.8-5.4]\''
10.967103,227.376702,'\'(5.4-6]\''
13.946265,208.35532,'\'(5.4-6]\''
13.946265,208.35532,'\'(5.4-6]\''
8.472465,229.044667,'\'(4.8-5.4]\''
23.339766,241.312783,'\'(5.4-6]\''
12.075443,353.880497,'\'(5.4-6]\''
16.602712,342.152781,'\'(4.8-5.4]\''
6.566378,180.725645,'\'(6.6-7.2]\''
9.006941,152.843091,'\'(5.4-6]\''
13.946265,208.35532,'\'(5.4-6]\''
3.757788,171.876598,'\'(4.8-5.4]\''
10.967103,227.376702,'\'(5.4-6]\''
12.160071,173.664074,'\'(6.6-7.2]\''
20.477586,192.714901,'\'(6.6-7.2]\''
8.111194,225.644651,'\'(4.8-5.4]\''
8.111194,225.644651,'\'(4.8-5.4]\''
30.636168,191.128343,'\'(5.4-6]\''
10.417593,246.422332,'\'(4.8-5.4]\''
7.8363,196.21018,'\'(4.8-5.4]\''
4.364803,179.059412,'\'(5.4-6]\''
4.364803,179.059412,'\'(5.4-6]\''
10.417593,246.422332,'\'(4.8-5.4]\''
7.8363,196.21018,'\'(4.8-5.4]\''
6.479429,145.973778,'\'(5.4-6]\''
17.65469,331.750083,'\'(5.4-6]\''
5.023709,189.385899,'\'(5.4-6]\''
9.12718,173.738552,'\'(6.6-7.2]\''
6.479429,145.973778,'\'(5.4-6]\''
30.187221,305.334577,'\'(4.8-5.4]\''
17.861982,189.387631,'\'(5.4-6]\''
30.187221,305.334577,'\'(4.8-5.4]\''
5.511594,157.588911,'\'(5.4-6]\''
14.594745,151.514608,'\'(4.8-5.4]\''
17.861982,189.387631,'\'(5.4-6]\''
7.584876,213.596506,'\'(6.6-7.2]\''
4.711542,161.543183,'\'(5.4-6]\''
10.135927,208.350124,'\'(6.6-7.2]\''
10.500142,191.045204,'\'(5.4-6]\''
10.187213,237.848681,'\'(5.4-6]\''
4.711542,161.543183,'\'(5.4-6]\''
6.862801,180.685808,'\'(5.4-6]\''
13.147443,236.146075,'\'(5.4-6]\''
14.645996,359.067989,'\'(4.8-5.4]\''
14.645996,359.067989,'\'(4.8-5.4]\''
23.724385,263.884869,'\'(5.4-6]\''
13.48166,303.515923,'\'(5.4-6]\''
13.48166,303.515923,'\'(5.4-6]\''
9.024296,170.187848,'\'(6.6-7.2]\''
10.686199,175.664593,'\'(5.4-6]\''
4.523736,196.359136,'\'(5.4-6]\''
14.645996,359.067989,'\'(4.8-5.4]\''
21.384072,307.103,'\'(5.4-6]\''
23.724385,263.884869,'\'(5.4-6]\''
19.165731,232.657725,'\'(5.4-6]\''
13.48166,303.515923,'\'(5.4-6]\''
25.701278,335.314644,'\'(3.6-4.2]\''
22.876511,314.547355,'\'(4.8-5.4]\''
16.463922,337.00859,'\'(4.8-5.4]\''
4.958844,170.30736,'\'(6.6-7.2]\''
30.876664,234.414024,'\'(4.8-5.4]\''
4.850937,170.369714,'\'(4.8-5.4]\''
19.93057,295.105085,'\'(4.8-5.4]\''
13.498288,113.023243,'\'(3.6-4.2]\''
32.976446,192.754738,'\'(5.4-6]\''
32.976446,192.754738,'\'(5.4-6]\''
4.95758,224.160283,'\'(4.8-5.4]\''
15.072756,248.298144,'\'(5.4-6]\''
32.976446,192.754738,'\'(5.4-6]\''
5.803687,109.792969,'\'(5.4-6]\''
15.072756,248.298144,'\'(5.4-6]\''
5.803687,109.792969,'\'(5.4-6]\''
32.976446,192.754738,'\'(5.4-6]\''
23.131712,220.50046,'\'(5.4-6]\''
16.371933,170.265791,'\'(5.4-6]\''
4.95758,224.160283,'\'(4.8-5.4]\''
17.309562,220.552422,'\'(4.8-5.4]\''
7.956522,109.368616,'\'(4.8-5.4]\''
13.079599,232.42563,'\'(5.4-6]\''
5.923977,132.243811,'\'(5.4-6]\''
15.562113,310.605207,'\'(5.4-6]\''
23.547924,298.492976,'\'(5.4-6]\''
4.558342,191.175108,'\'(6.6-7.2]\''
17.309562,220.552422,'\'(4.8-5.4]\''
7.956522,109.368616,'\'(4.8-5.4]\''
3.832093,17.550871,'\'(3.6-4.2]\''
7.224038,113.490897,'\'(5.4-6]\''
8.227137,120.084815,'\'(5.4-6]\''
5.312997,183.971509,'\'(6.6-7.2]\''
8.816624,153.00244,'\'(6.6-7.2]\''
8.816624,153.00244,'\'(6.6-7.2]\''
6.388964,144.34565,'\'(6.6-7.2]\''
10.44728,239.50279,'\'(6.6-7.2]\''
10.44728,239.50279,'\'(6.6-7.2]\''
12.973424,241.34396,'\'(5.4-6]\''
5.391943,190.471895,'\'(5.4-6]\''
8.816624,153.00244,'\'(6.6-7.2]\''
4.86973,182.513122,'\'(5.4-6]\''
10.44728,239.50279,'\'(6.6-7.2]\''
5.312997,183.971509,'\'(6.6-7.2]\''
12.973424,241.34396,'\'(5.4-6]\''
16.290977,357.782807,'\'(4.8-5.4]\''
4.967158,196.270801,'\'(6.6-7.2]\''
4.621735,185.875032,'\'(5.4-6]\''
6.861311,229.358168,'\'(5.4-6]\''
27.950987,300.332414,'\'(4.8-5.4]\''
6.388964,144.34565,'\'(6.6-7.2]\''
3.797504,189.391096,'\'(4.8-5.4]\''
3.797504,189.391096,'\'(4.8-5.4]\''
4.368908,165.170097,'\'(4.8-5.4]\''
19.373196,158.215913,'\'(5.4-6]\''
9.008362,184.213996,'\'(4.8-5.4]\''
29.56389,300.567973,'\'(4.8-5.4]\''
29.56389,300.567973,'\'(4.8-5.4]\''
4.761304,175.439426,'\'(5.4-6]\''
4.967946,184.144714,'\'(5.4-6]\''
15.715347,201.48947,'\'(7.8-8.4]\''
11.783627,116.478685,'\'(3.6-4.2]\''
4.489857,146.081165,'\'(5.4-6]\''
31.001943,319.123433,'\'(4.8-5.4]\''
15.925965,187.567246,'\'(5.4-6]\''
13.952154,262.48364,'\'(4.8-5.4]\''
4.279239,160.076136,'\'(5.4-6]\''
13.185791,276.033473,'\'(5.4-6]\''
17.781234,257.076177,'\'(4.8-5.4]\''
4.038069,248.389942,'\'(4.8-5.4]\''
4.991182,184.364684,'\'(5.4-6]\''
13.41314,196.061223,'\'(5.4-6]\''
13.012569,279.497575,'\'(5.4-6]\''
13.185791,276.033473,'\'(5.4-6]\''
5.92299,220.614775,'\'(5.4-6]\''
6.078667,246.578217,'\'(6.6-7.2]\''
11.595543,182.462892,'\'(4.8-5.4]\''
17.781234,257.076177,'\'(4.8-5.4]\''
4.038069,248.389942,'\'(4.8-5.4]\''
33.080612,279.320906,'\'(4.8-5.4]\''
6.738492,156.478666,'\'(5.4-6]\''
4.489095,211.895632,'\'(6.6-7.2]\''
33.080612,279.320906,'\'(4.8-5.4]\''
6.738492,156.478666,'\'(5.4-6]\''
6.013802,251.545739,'\'(4.8-5.4]\''
9.78872,151.356992,'\'(4.8-5.4]\''
14.348967,190.937817,'\'(5.4-6]\''
14.348967,190.937817,'\'(5.4-6]\''
22.7526,275.881053,'\'(5.4-6]\''
22.789857,295.390873,'\'(4.8-5.4]\''
12.229803,204.905075,'\'(6.6-7.2]\''
8.85265,201.54836,'\'(6.6-7.2]\''
24.037453,306.635347,'\'(4.8-5.4]\''
13.376698,177.154157,'\'(3.6-4.2]\''
