@relation winequality-white-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P50.0-R42-DSparse1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R6-precision6

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
18.316264,244.787277,-10.574343,-225.530336,86.60254,'\'(5.4-6]\''
23.687873,369.500131,-9.532861,-350.896173,148.956369,'\'(5.4-6]\''
4.851336,210.186098,-9.542006,-190.594871,58.889727,'\'(5.4-6]\''
17.970581,165.111207,-11.093231,-146.756665,50.229473,'\'(6.6-7.2]\''
23.239393,227.742165,-10.223828,-210.201686,41.569219,'\'(4.8-5.4]\''
10.513999,173.748945,-10.062765,-150.913587,43.30127,'\'(6.6-7.2]\''
23.359615,251.559595,-9.18562,-234.311833,93.530744,'\'(5.4-6]\''
23.239393,227.742165,-10.223828,-210.201686,41.569219,'\'(4.8-5.4]\''
6.885248,286.356496,-12.132669,-268.086824,84.87049,'\'(5.4-6]\''
8.524184,78.572753,-9.887516,-59.062933,15.588457,'\'(5.4-6]\''
8.524184,78.572753,-9.887516,-59.062933,15.588457,'\'(5.4-6]\''
9.54386,171.909507,-9.88975,-148.384793,32.908965,'\'(6.6-7.2]\''
5.354462,246.548772,-10.4072,-226.465643,76.210236,'\'(5.4-6]\''
22.73651,220.640756,-10.917237,-201.697317,83.138439,'\'(5.4-6]\''
5.421925,295.115477,-8.330558,-272.451592,166.276878,'\'(7.8-8.4]\''
22.73651,220.640756,-10.917237,-201.697317,83.138439,'\'(5.4-6]\''
5.421925,295.115477,-8.330558,-272.451592,166.276878,'\'(7.8-8.4]\''
4.763244,187.747379,-10.063111,-165.133724,65.817931,'\'(5.4-6]\''
13.668063,239.585928,-10.580648,-216.402428,25.980762,'\'(5.4-6]\''
4.866959,121.756244,-8.331268,-99.939332,25.980762,'\'(7.8-8.4]\''
3.41188,49.029162,-8.504629,-29.583428,8.660254,'\'(4.8-5.4]\''
13.123922,416.145991,-9.704507,-398.925942,81.406388,'\'(4.8-5.4]\''
22.757104,416.383282,-13.16563,-397.471019,72.746134,'\'(5.4-6]\''
9.621144,168.525079,-7.976492,-151.277318,31.176915,'\'(4.8-5.4]\''
11.006802,178.919116,-8.322885,-161.479097,32.908965,'\'(5.4-6]\''
12.376819,250.116797,-11.612084,-230.813091,43.30127,'\'(5.4-6]\''
12.56738,257.060589,-11.61205,-237.741294,43.30127,'\'(5.4-6]\''
4.232335,267.099555,-8.671443,-250.783636,88.334591,'\'(4.8-5.4]\''
4.750045,283.017102,-10.925014,-263.063877,13.856406,'\'(4.8-5.4]\''
4.383543,206.786082,-11.620606,-184.567334,6.928203,'\'(5.4-6]\''
15.062122,263.877941,-11.957871,-246.176381,100.458947,'\'(5.4-6]\''
20.92934,204.932787,-9.364229,-184.342167,29.444864,'\'(5.4-6]\''
5.472449,165.244575,-10.237252,-142.738307,62.353829,'\'(5.4-6]\''
15.062122,263.877941,-11.957871,-246.176381,100.458947,'\'(5.4-6]\''
4.383543,206.786082,-11.620606,-184.567334,6.928203,'\'(5.4-6]\''
4.750045,283.017102,-10.925014,-263.063877,13.856406,'\'(4.8-5.4]\''
27.434905,395.752825,-9.353854,-378.73023,50.229473,'\'(6.6-7.2]\''
5.081387,234.332618,-9.190712,-213.977557,62.353829,'\'(5.4-6]\''
8.502984,239.622301,-9.02537,-215.692287,67.549981,'\'(6.6-7.2]\''
8.506864,161.695603,-11.446362,-138.39086,38.105118,'\'(6.6-7.2]\''
19.682194,227.530854,-10.403529,-206.062085,64.08588,'\'(7.8-8.4]\''
19.682194,227.530854,-10.403529,-206.062085,64.08588,'\'(7.8-8.4]\''
20.461582,234.459058,-10.403563,-213.163493,60.621778,'\'(7.8-8.4]\''
5.63327,192.955656,-11.444751,-171.750158,41.569219,'\'(5.4-6]\''
8.506864,161.695603,-11.446362,-138.39086,38.105118,'\'(6.6-7.2]\''
5.213854,179.085393,-9.889629,-157.876431,72.746134,'\'(4.8-5.4]\''
5.595078,203.301196,-9.02343,-180.756822,6.928203,'\'(4.8-5.4]\''
116.80774,278.295531,-11.71043,-255.66802,13.856406,'\'(5.4-6]\''
14.126381,366.091455,-10.572663,-346.427482,55.425626,'\'(5.4-6]\''
15.079009,366.091455,-10.572663,-346.427482,55.425626,'\'(5.4-6]\''
15.079009,366.091455,-10.572663,-346.427482,55.425626,'\'(5.4-6]\''
37.152074,272.50875,-9.35349,-255.304289,60.621778,'\'(4.8-5.4]\''
21.396959,121.925985,-12.135545,-99.402396,13.856406,'\'(5.4-6]\''
37.152074,272.50875,-9.35349,-255.304289,60.621778,'\'(4.8-5.4]\''
13.190468,305.682719,-10.226859,-287.624357,71.014083,'\'(4.8-5.4]\''
13.207788,309.162409,-10.226859,-291.105779,72.746134,'\'(4.8-5.4]\''
14.126381,366.091455,-10.572663,-346.427482,55.425626,'\'(5.4-6]\''
16.464944,328.322355,-9.706343,-310.57403,105.655099,'\'(4.8-5.4]\''
16.689764,317.807074,-10.0531,-299.800674,90.066642,'\'(4.8-5.4]\''
6.043021,185.906209,-9.545436,-161.028764,67.549981,'\'(6.6-7.2]\''
20.137342,262.549458,-10.052303,-244.565574,64.08588,'\'(4.8-5.4]\''
14.744949,144.362971,-9.365199,-123.928235,25.980762,'\'(7.8-8.4]\''
6.043021,185.906209,-9.545436,-161.028764,67.549981,'\'(6.6-7.2]\''
20.137342,262.549458,-10.052303,-244.565574,64.08588,'\'(4.8-5.4]\''
5.041446,198.070402,-10.235242,-176.92899,58.889727,'\'(6.6-7.2]\''
4.606632,217.209564,-9.890634,-194.145575,77.942286,'\'(6.6-7.2]\''
16.464944,328.322355,-9.706343,-310.57403,105.655099,'\'(4.8-5.4]\''
16.689764,317.807074,-10.0531,-299.800674,90.066642,'\'(4.8-5.4]\''
11.435519,137.434767,-7.980771,-117.969981,13.856406,'\'(5.4-6]\''
26.525267,172.08098,-7.80398,-150.896266,27.712813,'\'(7.8-8.4]\''
14.744949,144.362971,-9.365199,-123.928235,25.980762,'\'(7.8-8.4]\''
4.940467,213.561865,-10.925118,-193.573998,62.353829,'\'(5.4-6]\''
23.39656,257.639094,-11.261777,-240.131524,90.066642,'\'(4.8-5.4]\''
19.603386,262.854299,-11.26176,-245.327676,91.798693,'\'(4.8-5.4]\''
13.121428,319.601479,-10.399822,-301.550046,103.923048,'\'(5.4-6]\''
6.929364,265.62558,-8.330004,-242.608357,43.30127,'\'(6.6-7.2]\''
8.488192,173.785318,-11.794123,-151.433202,38.105118,'\'(6.6-7.2]\''
5.218496,222.308721,-11.097423,-201.679996,39.837169,'\'(4.8-5.4]\''
5.080798,189.427469,-9.884121,-170.295235,46.765372,'\'(5.4-6]\''
6.929364,265.62558,-8.330004,-242.608357,43.30127,'\'(6.6-7.2]\''
4.120757,123.706533,-9.891534,-99.800768,24.248711,'\'(6.6-7.2]\''
3.690411,125.189168,-9.715662,-104.979599,25.980762,'\'(4.8-5.4]\''
5.200101,219.038609,-10.752086,-198.683548,41.569219,'\'(4.8-5.4]\''
4.120757,123.706533,-9.891534,-99.800768,24.248711,'\'(6.6-7.2]\''
20.898579,257.24765,-8.667529,-239.64655,119.511506,'\'(3.6-4.2]\''
5.76863,213.703893,-8.676674,-192.569409,109.119201,'\'(5.4-6]\''
5.218877,209.52965,-9.884606,-191.25305,84.87049,'\'(4.8-5.4]\''
13.261967,418.317983,-9.705027,-399.237711,72.746134,'\'(4.8-5.4]\''
18.073985,260.299524,-9.534905,-240.858985,43.30127,'\'(4.8-5.4]\''
10.965337,97.653025,-11.447401,-74.686031,31.176915,'\'(5.4-6]\''
13.329395,298.686966,-10.746111,-280.540269,90.066642,'\'(5.4-6]\''
7.815983,279.32437,-9.192756,-259.807621,71.014083,'\'(5.4-6]\''
16.360779,340.35318,-9.533381,-322.888912,90.066642,'\'(5.4-6]\''
4.331582,239.618837,-9.36894,-218.498209,91.798693,'\'(6.6-7.2]\''
4.331582,239.618837,-9.36894,-218.498209,91.798693,'\'(6.6-7.2]\''
30.339364,295.079104,-10.571676,-274.408809,53.693575,'\'(4.8-5.4]\''
22.404528,243.162613,-9.707694,-223.088144,102.190998,'\'(4.8-5.4]\''
14.939631,323.017083,-9.707452,-305.11807,53.693575,'\'(4.8-5.4]\''
4.141247,127.013018,-9.71516,-106.382561,22.51666,'\'(5.4-6]\''
8.091934,194.557803,-10.752779,-173.776658,38.105118,'\'(6.6-7.2]\''
4.608814,203.188612,-9.022426,-182.592796,88.334591,'\'(5.4-6]\''
7.815983,279.32437,-9.192756,-259.807621,71.014083,'\'(5.4-6]\''
16.360779,340.35318,-9.533381,-322.888912,90.066642,'\'(5.4-6]\''
18.352481,267.342042,-10.919177,-247.856471,60.621778,'\'(5.4-6]\''
6.203028,142.587619,-10.234134,-121.624608,24.248711,'\'(6.6-7.2]\''
3.774762,154.713706,-8.332273,-134.30322,58.889727,'\'(6.6-7.2]\''
8.35084,159.982605,-9.541244,-139.291526,39.837169,'\'(5.4-6]\''
5.319855,170.461512,-7.80909,-150.878946,29.444864,'\'(5.4-6]\''
4.663235,160.122901,-8.500351,-141.248743,39.837169,'\'(5.4-6]\''
4.628594,156.622426,-8.500351,-137.750001,41.569219,'\'(5.4-6]\''
11.956347,168.630735,-12.13648,-148.402113,41.569219,'\'(4.8-5.4]\''
15.039588,151.239212,-9.538213,-130.839118,27.712813,'\'(6.6-7.2]\''
6.203028,142.587619,-10.234134,-121.624608,24.248711,'\'(6.6-7.2]\''
4.035557,149.605889,-8.331286,-127.963914,69.282032,'\'(4.8-5.4]\''
4.437653,249.593718,-9.713202,-231.367347,95.262794,'\'(4.8-5.4]\''
19.689538,364.664245,-11.60862,-346.167674,38.105118,'\'(4.8-5.4]\''
28.039114,236.153003,-9.875478,-219.069786,95.262794,'\'(4.8-5.4]\''
18.421642,149.635333,-10.919299,-130.665913,32.908965,'\'(4.8-5.4]\''
4.123892,267.482338,-11.96686,-245.379638,64.08588,'\'(4.8-5.4]\''
4.124983,175.661129,-7.462437,-155.555483,69.282032,'\'(5.4-6]\''
12.423619,175.503512,-9.36558,-155.191752,50.229473,'\'(5.4-6]\''
10.829474,248.180364,-10.232263,-227.539515,79.674337,'\'(6.6-7.2]\''
4.884106,224.498033,-7.985031,-201.610714,50.229473,'\'(6.6-7.2]\''
9.00727,166.860579,-9.716199,-143.413807,67.549981,'\'(7.8-8.4]\''
10.829474,248.180364,-10.232263,-227.539515,79.674337,'\'(6.6-7.2]\''
3.726767,196.404169,-9.713947,-176.357413,83.138439,'\'(5.4-6]\''
4.022342,250.050979,-10.925257,-230.847732,114.315353,'\'(5.4-6]\''
12.423619,175.503512,-9.36558,-155.191752,50.229473,'\'(5.4-6]\''
5.040406,156.487326,-7.11859,-133.852886,20.78461,'\'(5.4-6]\''
4.520029,132.252471,-9.544223,-109.621496,32.908965,'\'(5.4-6]\''
4.124983,175.661129,-7.462437,-155.555483,69.282032,'\'(5.4-6]\''
4.418288,200.038012,-7.983195,-180.306489,57.157677,'\'(5.4-6]\''
4.884106,224.498033,-7.985031,-201.610714,50.229473,'\'(6.6-7.2]\''
4.691952,210.168777,-9.891915,-186.663116,38.105118,'\'(6.6-7.2]\''
4.194646,222.132052,-9.020902,-202.857791,31.176915,'\'(4.8-5.4]\''
10.878595,187.612279,-8.676258,-165.168365,43.30127,'\'(5.4-6]\''
4.691952,210.168777,-9.891915,-186.663116,38.105118,'\'(6.6-7.2]\''
5.318193,146.214533,-9.889213,-124.828902,34.641016,'\'(5.4-6]\''
5.455943,279.533948,-5.5599,-256.534045,161.080725,'\'(6.6-7.2]\''
5.039333,165.177025,-8.3321,-141.439269,65.817931,'\'(7.8-8.4]\''
4.935929,210.253648,-7.63876,-186.905603,128.17176,'\'(6.6-7.2]\''
5.318193,146.214533,-9.889213,-124.828902,34.641016,'\'(5.4-6]\''
26.338812,234.433077,-9.358755,-214.635736,98.726896,'\'(4.8-5.4]\''
12.894806,281.622801,-9.535251,-263.791338,129.903811,'\'(4.8-5.4]\''
5.922661,239.641354,-8.505322,-216.298505,60.621778,'\'(5.4-6]\''
4.137575,152.990316,-8.159986,-131.479977,41.569219,'\'(5.4-6]\''
13.931959,111.525019,-11.962201,-91.469603,38.105118,'\'(4.8-5.4]\''
6.877541,163.354908,-10.754736,-141.629795,65.817931,'\'(6.6-7.2]\''
13.846638,217.093516,-10.402074,-198.683548,64.08588,'\'(4.8-5.4]\''
9.1277,140.949099,-10.063423,-116.168648,27.712813,'\'(6.6-7.2]\''
15.695117,198.063474,-10.406889,-174.175029,51.961524,'\'(6.6-7.2]\''
20.598674,151.265193,-10.23183,-127.738747,41.569219,'\'(5.4-6]\''
5.026325,175.546813,-9.713428,-156.040457,31.176915,'\'(4.8-5.4]\''
6.532741,146.032668,-9.367485,-124.621056,41.569219,'\'(4.8-5.4]\''
3.519181,43.959449,-13.004584,-24.473878,8.660254,'\'(3.6-4.2]\''
21.569454,229.309671,-12.829075,-205.438546,36.373067,'\'(5.4-6]\''
11.136221,239.585928,-7.2928,-216.956684,110.851252,'\'(7.8-8.4]\''
10.380527,256.934149,-10.230878,-238.070384,69.282032,'\'(5.4-6]\''
19.327054,406.190163,-9.875322,-388.845406,116.047404,'\'(4.8-5.4]\''
5.249673,265.658489,-9.022426,-242.7296,147.224319,'\'(6.6-7.2]\''
4.763382,118.479203,-9.370152,-96.648435,38.105118,'\'(6.6-7.2]\''
5.638172,312.313009,-9.361388,-293.461368,34.641016,'\'(4.8-5.4]\''
15.391904,378.357839,-10.398332,-358.811645,72.746134,'\'(4.8-5.4]\''
19.327054,406.190163,-9.875322,-388.845406,116.047404,'\'(4.8-5.4]\''
3.587147,135.640363,-13.179105,-115.21602,43.30127,'\'(4.8-5.4]\''
24.868301,260.344557,-9.010613,-243.42242,102.190998,'\'(4.8-5.4]\''
4.264655,168.703481,-8.846969,-148.817805,64.08588,'\'(5.4-6]\''
6.080815,159.951428,-9.542284,-137.71536,62.353829,'\'(6.6-7.2]\''
17.383243,268.772716,-9.013211,-251.320572,65.817931,'\'(4.8-5.4]\''
4.053345,140.78975,-8.157613,-119.65007,45.033321,'\'(5.4-6]\''
3.829807,198.066938,-9.36842,-177.743054,69.282032,'\'(6.6-7.2]\''
5.116132,272.50875,-11.442274,-254.161136,69.282032,'\'(4.8-5.4]\''
14.472913,317.843448,-9.706517,-300.077802,102.190998,'\'(4.8-5.4]\''
4.053345,140.78975,-8.157613,-119.65007,45.033321,'\'(5.4-6]\''
3.984323,127.030338,-9.023378,-105.966868,38.105118,'\'(5.4-6]\''
3.966951,127.013018,-9.02343,-105.966868,39.837169,'\'(5.4-6]\''
15.234391,294.848741,-8.841115,-277.16277,84.87049,'\'(4.8-5.4]\''
17.383243,268.772716,-9.013211,-251.320572,65.817931,'\'(4.8-5.4]\''
6.080815,159.951428,-9.542284,-137.71536,62.353829,'\'(6.6-7.2]\''
4.31996,345.2774,-11.614908,-327.911859,84.87049,'\'(4.8-5.4]\''
4.105705,141.025309,-10.235675,-119.615429,38.105118,'\'(5.4-6]\''
4.105705,141.025309,-10.235675,-119.615429,38.105118,'\'(5.4-6]\''
7.534109,222.244635,-8.677886,-199.029958,98.726896,'\'(5.4-6]\''
5.783907,205.131973,-10.583974,-180.219887,45.033321,'\'(6.6-7.2]\''
6.010563,113.101186,-8.157613,-92.283667,25.980762,'\'(5.4-6]\''
17.432208,205.002069,-9.362618,-185.138911,65.817931,'\'(4.8-5.4]\''
23.02985,160.09692,-11.091551,-139.845782,22.51666,'\'(3.6-4.2]\''
6.936517,350.50473,-9.881696,-330.700461,46.765372,'\'(5.4-6]\''
11.968194,238.129273,-9.543877,-214.220044,76.210236,'\'(7.8-8.4]\''
13.169233,227.485821,-10.230774,-207.343802,71.014083,'\'(5.4-6]\''
27.173002,204.963964,-9.70236,-187.754308,67.549981,'\'(5.4-6]\''
15.753955,340.067391,-11.612448,-321.12222,116.047404,'\'(4.8-5.4]\''
5.057155,102.811072,-7.292367,-80.12467,22.51666,'\'(7.8-8.4]\''
18.01707,243.086403,-10.405884,-221.165568,77.942286,'\'(6.6-7.2]\''
18.01707,243.086403,-10.405884,-221.165568,77.942286,'\'(6.6-7.2]\''
27.173002,204.963964,-9.70236,-187.754308,67.549981,'\'(5.4-6]\''
4.65939,255.375303,-7.984581,-232.874231,140.296115,'\'(7.8-8.4]\''
5.057155,102.811072,-7.292367,-80.12467,22.51666,'\'(7.8-8.4]\''
21.851085,333.173829,-9.36047,-314.020811,119.511506,'\'(5.4-6]\''
13.169233,227.485821,-10.230774,-207.343802,71.014083,'\'(5.4-6]\''
3.433185,114.866145,-7.461415,-96.648435,19.052559,'\'(4.8-5.4]\''
4.364647,154.677333,-10.582952,-133.887527,5.196152,'\'(3.6-4.2]\''
3.398595,118.29907,-7.288158,-100.095216,19.052559,'\'(4.8-5.4]\''
15.753955,340.067391,-11.612448,-321.12222,116.047404,'\'(4.8-5.4]\''
20.066917,170.310824,-10.399857,-152.108702,71.014083,'\'(7.8-8.4]\''
20.066917,170.310824,-10.399857,-152.108702,71.014083,'\'(7.8-8.4]\''
15.8205,222.353754,-10.575954,-202.476739,84.87049,'\'(5.4-6]\''
17.313164,192.81536,-10.746059,-172.84135,24.248711,'\'(4.8-5.4]\''
16.897905,300.505619,-10.052806,-282.722653,84.87049,'\'(4.8-5.4]\''
20.066917,170.310824,-10.399857,-152.108702,71.014083,'\'(7.8-8.4]\''
15.8205,222.353754,-10.575954,-202.476739,84.87049,'\'(5.4-6]\''
4.325156,260.37227,-6.77729,-234.537,67.549981,'\'(7.8-8.4]\''
16.581061,185.859444,-7.113394,-165.636019,46.765372,'\'(5.4-6]\''
16.581061,185.859444,-7.113394,-165.636019,46.765372,'\'(5.4-6]\''
13.29491,316.149502,-10.053135,-298.172547,95.262794,'\'(5.4-6]\''
11.284207,241.790829,-8.669018,-224.543067,51.961524,'\'(5.4-6]\''
5.270457,187.567246,-8.672552,-170.520402,13.856406,'\'(4.8-5.4]\''
4.875221,175.394393,-10.747878,-156.698637,29.444864,'\'(4.8-5.4]\''
5.270457,189.297565,-8.845757,-172.269773,15.588457,'\'(4.8-5.4]\''
5.270457,187.567246,-8.672552,-170.520402,13.856406,'\'(4.8-5.4]\''
7.257934,137.413983,-9.369754,-114.315353,43.30127,'\'(6.6-7.2]\''
12.527993,213.530688,-11.09718,-192.707973,48.497423,'\'(4.8-5.4]\''
3.932206,149.673438,-12.314431,-127.219132,62.353829,'\'(5.4-6]\''
4.139359,163.386085,-9.370637,-141.577833,64.08588,'\'(5.4-6]\''
4.875221,175.394393,-10.747878,-156.698637,29.444864,'\'(4.8-5.4]\''
11.603892,156.362619,-10.930089,-132.086195,45.033321,'\'(6.6-7.2]\''
26.649923,198.111971,-11.61108,-177.379323,71.014083,'\'(6.6-7.2]\''
16.287652,198.215894,-10.230046,-177.465926,51.961524,'\'(5.4-6]\''
25.076493,163.664945,-10.222702,-146.046524,24.248711,'\'(4.8-5.4]\''
10.704524,196.260409,-11.2752,-172.373696,65.817931,'\'(6.6-7.2]\''
4.388359,222.194406,-8.324894,-202.303534,65.817931,'\'(4.8-5.4]\''
5.974172,206.600752,-7.812952,-182.748681,53.693575,'\'(7.8-8.4]\''
28.056365,204.989945,-9.702342,-187.858231,57.157677,'\'(5.4-6]\''
28.056365,204.989945,-9.702342,-187.858231,57.157677,'\'(5.4-6]\''
3.897772,256.916828,-12.833838,-235.870679,90.066642,'\'(4.8-5.4]\''
4.661018,132.198778,-9.888209,-111.8212,29.444864,'\'(5.4-6]\''
3.897772,256.916828,-12.833838,-235.870679,90.066642,'\'(4.8-5.4]\''
5.079863,194.491985,-10.924287,-176.097606,17.320508,'\'(4.8-5.4]\''
11.800393,222.151105,-9.192063,-202.892432,53.693575,'\'(5.4-6]\''
28.056365,204.989945,-9.702342,-187.858231,57.157677,'\'(5.4-6]\''
14.714464,191.315404,-11.266298,-172.477619,86.60254,'\'(5.4-6]\''
4.367193,281.24175,-12.139251,-260.725608,122.975607,'\'(5.4-6]\''
19.022872,215.494833,-10.058262,-193.210268,58.889727,'\'(5.4-6]\''
21.816981,227.321276,-9.706343,-209.214417,77.942286,'\'(5.4-6]\''
21.816981,227.321276,-9.706343,-209.214417,77.942286,'\'(5.4-6]\''
15.850326,213.551472,-9.887949,-191.391614,67.549981,'\'(6.6-7.2]\''
11.102567,196.476915,-8.850658,-173.707375,53.693575,'\'(6.6-7.2]\''
21.43425,168.55106,-12.99892,-149.146895,51.961524,'\'(6.6-7.2]\''
16.118396,369.55036,-10.399302,-349.926225,50.229473,'\'(5.4-6]\''
8.85097,312.373631,-8.677384,-290.395638,83.138439,'\'(5.4-6]\''
20.510669,49.081124,-10.233233,-25.946121,6.928203,'\'(5.4-6]\''
19.874746,199.738367,-9.881887,-179.527066,50.229473,'\'(6.6-7.2]\''
19.874746,199.738367,-9.881887,-179.527066,50.229473,'\'(6.6-7.2]\''
19.180835,196.274265,-10.056183,-176.062965,50.229473,'\'(6.6-7.2]\''
13.168869,178.997059,-10.750753,-157.755188,29.444864,'\'(6.6-7.2]\''
4.175905,319.313959,-9.022322,-298.934649,128.17176,'\'(5.4-6]\''
10.062453,308.914726,-6.946286,-285.944268,100.458947,'\'(6.6-7.2]\''
13.115262,263.815587,-9.193552,-242.38319,77.942286,'\'(6.6-7.2]\''
21.070329,225.700077,-9.708214,-206.217969,50.229473,'\'(6.6-7.2]\''
19.180835,196.274265,-10.056183,-176.062965,50.229473,'\'(6.6-7.2]\''
19.180835,196.274265,-10.056183,-176.062965,50.229473,'\'(6.6-7.2]\''
3.68719,206.767029,-9.718883,-183.822552,72.746134,'\'(5.4-6]\''
3.722905,192.940068,-9.544605,-170.433799,55.425626,'\'(7.8-8.4]\''
4.366188,274.296226,-10.235,-253.087264,60.621778,'\'(5.4-6]\''
4.482582,194.552607,-8.681004,-169.844902,31.176915,'\'(6.6-7.2]\''
19.180835,196.274265,-10.056183,-176.062965,50.229473,'\'(6.6-7.2]\''
19.874746,199.738367,-9.881887,-179.527066,50.229473,'\'(6.6-7.2]\''
21.070329,225.700077,-9.708214,-206.217969,50.229473,'\'(6.6-7.2]\''
13.115262,263.815587,-9.193552,-242.38319,77.942286,'\'(6.6-7.2]\''
13.168869,178.997059,-10.750753,-157.755188,29.444864,'\'(6.6-7.2]\''
4.418011,192.940068,-9.195908,-172.321735,45.033321,'\'(5.4-6]\''
3.89656,270.88755,-10.236975,-248.618573,69.282032,'\'(5.4-6]\''
4.175905,319.313959,-9.022322,-298.934649,128.17176,'\'(5.4-6]\''
10.062453,308.914726,-6.946286,-285.944268,100.458947,'\'(6.6-7.2]\''
8.692643,300.268328,-6.947775,-276.608514,93.530744,'\'(6.6-7.2]\''
33.947174,383.742785,-9.527301,-366.432669,86.60254,'\'(5.4-6]\''
4.596655,378.229667,-9.88329,-360.214606,52.82755,'\'(4.8-5.4]\''
11.868116,182.539103,-9.713237,-160.613071,51.961524,'\'(5.4-6]\''
7.725553,161.766617,-10.062609,-139.170282,50.229473,'\'(5.4-6]\''
24.622505,182.57894,-10.399562,-162.379763,62.353829,'\'(5.4-6]\''
36.611397,116.705583,-10.396462,-96.336666,20.78461,'\'(5.4-6]\''
16.530035,180.68754,-10.749765,-159.625802,24.248711,'\'(5.4-6]\''
24.622505,182.57894,-10.399562,-162.379763,62.353829,'\'(5.4-6]\''
8.816416,234.407096,-8.504092,-212.453352,98.726896,'\'(5.4-6]\''
14.205865,210.179169,-10.060167,-188.291243,57.157677,'\'(7.8-8.4]\''
16.530035,180.68754,-10.749765,-159.625802,24.248711,'\'(5.4-6]\''
22.593546,80.330784,-12.826893,-58.64724,5.196152,'\'(5.4-6]\''
10.192392,153.00244,-10.055282,-133.229348,10.392305,'\'(3.6-4.2]\''
9.013904,230.813091,-12.134436,-212.903685,41.569219,'\'(4.8-5.4]\''
36.611397,116.705583,-10.396462,-96.336666,20.78461,'\'(5.4-6]\''
24.622505,182.57894,-10.399562,-162.379763,62.353829,'\'(5.4-6]\''
4.298569,263.85196,-7.635261,-243.127972,119.511506,'\'(6.6-7.2]\''
17.657496,204.94318,-12.826598,-185.606565,29.444864,'\'(5.4-6]\''
22.370787,260.249294,-11.092434,-241.01487,76.210236,'\'(4.8-5.4]\''
13.103761,239.750473,-11.266194,-219.88385,36.373067,'\'(5.4-6]\''
27.860349,246.495079,-10.573858,-224.335221,38.105118,'\'(7.8-8.4]\''
27.860349,246.495079,-10.573858,-224.335221,38.105118,'\'(7.8-8.4]\''
20.865081,215.280059,-8.319975,-198.129292,57.157677,'\'(5.4-6]\''
5.287328,160.207771,-9.885437,-139.620616,25.980762,'\'(4.8-5.4]\''
16.758943,321.165521,-10.053204,-303.108891,86.60254,'\'(5.4-6]\''
17.088483,271.086736,-10.225959,-252.96602,62.353829,'\'(5.4-6]\''
6.616677,147.840929,-8.677332,-126.786119,53.693575,'\'(6.6-7.2]\''
8.374275,328.040031,-10.054745,-308.339685,45.033321,'\'(4.8-5.4]\''
32.248777,295.240185,-9.181878,-277.180091,98.726896,'\'(5.4-6]\''
6.132395,180.959472,-9.542665,-159.660443,74.478185,'\'(5.4-6]\''
23.36159,340.060463,-9.183645,-323.547091,102.190998,'\'(5.4-6]\''
22.802778,225.885406,-9.1882,-205.854238,100.458947,'\'(4.8-5.4]\''
31.538601,300.419016,-9.008708,-282.376243,100.458947,'\'(5.4-6]\''
32.248777,295.240185,-9.181878,-277.180091,98.726896,'\'(5.4-6]\''
5.357406,199.452579,-10.750666,-180.774143,79.674337,'\'(5.4-6]\''
27.707028,250.011142,-8.666039,-230.657206,25.980762,'\'(5.4-6]\''
11.696955,171.982253,-8.152347,-153.338458,36.373067,'\'(5.4-6]\''
12.922589,194.677315,-10.234931,-171.923363,65.817931,'\'(5.4-6]\''
4.712564,290.241486,-11.620675,-267.878978,72.746134,'\'(4.8-5.4]\''
4.712339,229.415326,-10.58167,-207.395764,57.157677,'\'(5.4-6]\''
17.454067,345.554528,-11.263336,-327.409564,84.87049,'\'(4.8-5.4]\''
5.082738,471.601062,-9.016156,-453.572145,239.889037,'\'(3.6-4.2]\''
17.454067,345.554528,-11.263336,-327.409564,84.87049,'\'(4.8-5.4]\''
20.532596,304.326523,-7.97696,-284.350781,135.099963,'\'(6.6-7.2]\''
10.139893,177.365467,-11.44146,-159.400636,45.033321,'\'(4.8-5.4]\''
12.473399,127.038999,-8.328532,-105.083522,12.124356,'\'(5.4-6]\''
5.420193,201.721565,-9.198316,-178.574438,62.353829,'\'(5.4-6]\''
4.847595,96.000648,-10.238568,-71.360493,10.392305,'\'(4.8-5.4]\''
11.711677,198.139684,-10.753022,-174.001824,46.765372,'\'(4.8-5.4]\''
16.066018,361.00269,-9.014077,-343.708162,93.530744,'\'(4.8-5.4]\''
4.454558,101.335365,-13.004515,-81.406388,39.837169,'\'(5.4-6]\''
14.782257,305.855924,-9.016121,-285.615178,100.458947,'\'(4.8-5.4]\''
14.782257,305.855924,-9.016121,-285.615178,100.458947,'\'(4.8-5.4]\''
15.625939,191.322332,-10.060375,-167.853044,51.961524,'\'(7.8-8.4]\''
14.782257,305.855924,-9.016121,-285.615178,100.458947,'\'(4.8-5.4]\''
24.418071,318.416756,-11.08897,-300.545456,133.367912,'\'(4.8-5.4]\''
28.886277,208.582219,-10.396635,-190.144538,93.530744,'\'(5.4-6]\''
