@relation 'winequality-white_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A12-M-1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R10-precision6'

@attribute '-0.512density+0.437alcohol-0.427residual sugar-0.407total sulfur dioxide-0.3free sulfur dioxide-0.212chlorides-0.157fixed acidity-0.144citric acid+0.129pH-0.043sulphates-0.005volatile acidity' numeric
@attribute '0.588fixed acidity-0.581pH+0.345citric acid-0.29free sulfur dioxide-0.244total sulfur dioxide-0.223sulphates-0.052volatile acidity+0.036alcohol+0.009chlorides-0.009residual sugar-0.006density' numeric
@attribute '-0.591volatile acidity+0.504citric acid+0.433sulphates+0.279free sulfur dioxide-0.214residual sugar-0.129density+0.127pH+0.124total sulfur dioxide+0.121fixed acidity+0.106alcohol-0.102chlorides' numeric
@attribute '-0.711chlorides-0.442sulphates+0.306free sulfur dioxide-0.274volatile acidity+0.274residual sugar-0.149citric acid+0.141alcohol-0.098pH+0.06 total sulfur dioxide+0.022density-0.019fixed acidity' numeric
@attribute '0.643volatile acidity+0.401sulphates+0.337alcohol-0.329chlorides+0.293total sulfur dioxide+0.251fixed acidity+0.177free sulfur dioxide-0.12pH-0.085density+0.054citric acid+0.011residual sugar' numeric
@attribute '0.494free sulfur dioxide-0.481sulphates+0.396chlorides-0.328density-0.289residual sugar+0.276total sulfur dioxide-0.193pH+0.139alcohol+0.132citric acid+0.122volatile acidity-0.104fixed acidity' numeric
@attribute '0.705citric acid+0.427pH-0.309sulphates+0.269volatile acidity+0.213residual sugar-0.198fixed acidity-0.167free sulfur dioxide+0.129alcohol+0.11 density-0.079chlorides-0.068total sulfur dioxide' numeric
@attribute '-0.588fixed acidity-0.534pH+0.388residual sugar+0.27 sulphates-0.247total sulfur dioxide+0.196alcohol+0.152citric acid+0.1  chlorides+0.082free sulfur dioxide-0.069density-0.028volatile acidity' numeric
@attribute '0.621alcohol+0.409residual sugar+0.394chlorides+0.331fixed acidity+0.261pH-0.202citric acid-0.155total sulfur dioxide-0.146volatile acidity+0.144free sulfur dioxide+0.088density-0.012sulphates' numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
-2.384228,0.219876,0.289108,-0.370328,0.805074,0.318078,0.143947,-0.634894,-0.951269,'\'(4.8-5.4]\''
-1.729058,-0.133847,-0.350983,-0.034768,0.130129,0.000214,-0.45581,-0.552953,-0.472823,'\'(5.4-6]\''
-2.049032,-0.549394,-0.625556,1.70648,0.679405,0.623885,0.433417,-0.429543,1.039941,'\'(5.4-6]\''
0.817665,-2.352344,0.68823,0.602865,-1.252657,-1.070162,1.215207,-1.457678,0.52835,'\'(5.4-6]\''
0.957764,-1.759186,0.649411,0.327578,-1.918627,-1.490304,0.438857,-1.0569,0.790895,'\'(6.6-7.2]\''
-2.490137,0.031621,0.243739,-2.245355,0.199773,2.27205,2.695847,0.428841,-0.841104,'\'(4.8-5.4]\''
2.704253,-0.379418,-1.593381,-0.037209,-0.576125,-0.535222,0.218693,-0.068453,-0.0807,'\'(3.6-4.2]\''
1.747124,1.940573,-1.260077,-1.295297,1.109083,-1.021251,0.232126,-0.031525,-0.99668,'\'(-inf-3.6]\''
0.959502,-0.45381,0.89975,0.824919,0.224136,1.182011,-0.223769,-1.160906,0.579481,'\'(5.4-6]\''
1.218791,-0.779505,0.008369,0.577322,0.739231,0.588577,0.512915,-0.865129,0.89953,'\'(5.4-6]\''
0.959502,-0.45381,0.89975,0.824919,0.224136,1.182011,-0.223769,-1.160906,0.579481,'\'(5.4-6]\''
0.02076,0.11574,-0.430584,-0.085509,-1.281498,-1.099729,0.180842,-0.2815,0.437088,'\'(5.4-6]\''
-5.136839,1.563221,1.384748,0.184931,1.094064,0.17655,0.377557,-1.375127,0.871123,'\'(4.8-5.4]\''
-0.309532,-2.2228,-0.035071,-2.288063,-0.653048,-0.446817,-0.601862,-1.304454,0.175971,'\'(3.6-4.2]\''
-0.397984,-2.273339,0.008459,-2.369076,-0.626159,-0.443952,-0.655176,-1.328844,0.116244,'\'(3.6-4.2]\''
-0.146053,-1.096963,1.342785,-0.503145,-0.130417,-0.874618,0.892229,-1.061997,0.209653,'\'(5.4-6]\''
1.179703,0.340157,0.197753,0.489812,-1.179736,-1.126332,-0.238235,-0.471844,-0.21681,'\'(7.8-8.4]\''
1.542389,-0.11847,0.001424,0.324697,-0.178268,-1.191299,0.134855,0.120859,0.139531,'\'(5.4-6]\''
1.179703,0.340157,0.197753,0.489812,-1.179736,-1.126332,-0.238235,-0.471844,-0.21681,'\'(7.8-8.4]\''
-3.112591,1.681877,1.388583,0.87172,-0.479239,0.321764,1.477706,0.301821,-0.636597,'\'(4.8-5.4]\''
0.03628,-0.698233,0.078906,-0.98056,0.182259,0.028035,-0.346839,-1.128099,-0.651391,'\'(3.6-4.2]\''
0.054793,-0.652453,0.112237,-0.997173,0.166312,0.02054,-0.284132,-1.097827,-0.657468,'\'(3.6-4.2]\''
1.77335,1.874954,0.177367,-0.221789,-0.412125,-0.27174,-0.406054,-0.302714,-0.160929,'\'(3.6-4.2]\''
2.273419,-0.624069,-1.001271,-0.741801,1.107815,-0.129751,0.622017,-0.446169,0.607799,'\'(7.8-8.4]\''
1.125804,-0.976454,0.194595,-0.268629,-0.065744,-0.153643,0.000952,-1.294895,0.217391,'\'(7.8-8.4]\''
-0.47798,-0.60132,0.614384,-0.500581,0.420009,-1.099194,-0.944272,0.836051,-0.32279,'\'(5.4-6]\''
-0.262774,-0.576742,0.671825,-1.469599,-1.760344,1.043752,-0.508645,-0.118598,0.096733,'\'(6.6-7.2]\''
-0.30941,-0.598751,0.681809,-1.515268,-1.77313,1.115564,-0.527321,-0.11044,0.137593,'\'(5.4-6]\''
-3.557927,-1.484367,-1.485806,-1.042724,2.776768,1.243974,2.580253,-0.207251,-1.313945,'\'(4.8-5.4]\''
-0.512213,-1.794703,0.553009,-1.161287,0.06354,-0.636254,0.287337,-1.760855,0.448682,'\'(4.8-5.4]\''
-3.531545,0.940086,-0.593629,-0.129813,1.21112,-1.945348,-1.320005,-0.054627,0.363908,'\'(4.8-5.4]\''
1.995934,0.477938,-0.275851,0.528047,-0.902354,-0.327618,-0.069873,0.283248,0.318691,'\'(5.4-6]\''
1.879575,1.526641,0.148347,0.063695,1.285916,-0.147632,0.247753,-0.576169,0.093508,'\'(5.4-6]\''
2.026659,-2.03697,0.63935,-0.885887,-1.776558,-1.670408,0.443907,-1.163683,0.377779,'\'(5.4-6]\''
-0.033369,2.487054,1.444226,-1.235737,0.209153,-1.587876,-0.979838,-1.083313,0.119017,'\'(3.6-4.2]\''
-0.015953,2.87061,1.500957,-0.58248,-0.272873,-0.963508,-0.265799,-1.319211,0.128281,'\'(3.6-4.2]\''
-2.028669,-0.238357,0.889113,0.916703,1.254917,0.56946,-1.366731,-0.664542,0.313762,'\'(5.4-6]\''
1.296368,1.749794,1.972924,-1.893672,3.393703,-1.944067,-1.952853,0.649464,0.584573,'\'(5.4-6]\''
-0.845393,2.925426,2.008717,-1.079012,0.426178,-1.388449,-1.266935,-1.459732,-0.007562,'\'(4.8-5.4]\''
-1.470497,-1.210513,-0.120225,0.906688,-0.130992,0.414233,-1.313939,-0.121431,-0.129493,'\'(4.8-5.4]\''
1.995595,0.942335,-0.869231,-0.212383,1.904881,-0.284071,-0.108111,-0.360883,0.932164,'\'(5.4-6]\''
0.868295,0.027314,-0.202836,-0.238037,0.400656,-1.161613,0.057478,-0.92716,0.633324,'\'(5.4-6]\''
-2.440124,-0.760802,-3.595538,-0.328637,3.084106,0.058062,-0.598727,-0.732412,-0.442783,'\'(4.8-5.4]\''
0.892115,-0.50479,0.81603,-0.551849,-0.222258,-1.588473,-0.483847,-0.723022,-0.122643,'\'(3.6-4.2]\''
-1.101565,-1.359805,0.885214,-0.065367,-0.263765,-0.80802,-0.490572,-1.167615,0.283312,'\'(5.4-6]\''
-3.799446,0.349316,-0.696663,1.121965,0.525448,-0.826342,-0.817633,-0.113445,0.769926,'\'(5.4-6]\''
-2.110286,-3.028338,-0.552531,-1.617383,0.516657,-0.24154,-0.471848,-0.727771,0.602215,'\'(3.6-4.2]\''
0.892115,-0.50479,0.81603,-0.551849,-0.222258,-1.588473,-0.483847,-0.723022,-0.122643,'\'(3.6-4.2]\''
-1.567536,-2.921474,-0.711658,-2.868103,-0.001929,-0.894249,-0.257988,-0.809319,0.568053,'\'(3.6-4.2]\''
0.268302,2.030671,-0.046607,-0.473094,-0.221242,-0.335021,-1.304448,-0.454907,-0.223687,'\'(4.8-5.4]\''
-1.063645,-1.359029,0.904228,-0.089656,-0.264776,-0.78234,-0.509448,-1.202056,0.247028,'\'(5.4-6]\''
-2.113437,-1.058676,-4.362569,-0.584688,3.459742,0.384494,-0.148329,-0.976973,-0.715912,'\'(4.8-5.4]\''
1.330913,-0.320721,-1.88976,-0.060284,-0.057705,-0.103592,-0.593024,-0.364856,-1.340156,'\'(4.8-5.4]\''
-4.066196,-2.209943,-0.320525,-0.115852,0.18886,-0.029415,1.450774,0.446167,0.800992,'\'(4.8-5.4]\''
1.478081,1.758365,-0.741888,0.47847,1.93047,0.002077,0.118451,0.100557,1.2636,'\'(6.6-7.2]\''
-2.243394,-0.838396,0.817933,0.275799,0.323836,-0.103338,0.521782,-0.03033,-0.11334,'\'(4.8-5.4]\''
-1.723865,-3.173483,-0.972916,-3.084577,0.481514,-0.80127,-0.055487,-0.96787,0.519154,'\'(4.8-5.4]\''
0.811459,-0.473326,0.742174,-0.968483,0.056107,-1.869037,-0.402355,-0.778137,-0.19153,'\'(5.4-6]\''
-1.723865,-3.173483,-0.972916,-3.084577,0.481514,-0.80127,-0.055487,-0.96787,0.519154,'\'(4.8-5.4]\''
0.811459,-0.473326,0.742174,-0.968483,0.056107,-1.869037,-0.402355,-0.778137,-0.19153,'\'(5.4-6]\''
0.887151,-0.273621,0.554487,0.20025,0.149078,0.333939,-0.645153,-1.154863,0.160998,'\'(5.4-6]\''
-2.280878,-0.397508,0.4688,0.600259,1.831752,0.857045,-1.178312,-1.098142,0.030286,'\'(5.4-6]\''
0.887151,-0.273621,0.554487,0.20025,0.149078,0.333939,-0.645153,-1.154863,0.160998,'\'(5.4-6]\''
-2.280878,-0.397508,0.4688,0.600259,1.831752,0.857045,-1.178312,-1.098142,0.030286,'\'(5.4-6]\''
-1.495327,-1.654507,-0.493025,0.954844,0.036826,0.58488,-0.976169,-0.367754,-0.262164,'\'(4.8-5.4]\''
-1.09493,-1.492074,-1.057977,0.680002,-0.483327,0.390122,-0.937932,-0.55946,-0.524507,'\'(4.8-5.4]\''
-1.547746,-1.629931,-0.426498,0.87649,-0.003753,0.563258,-1.055915,-0.311568,-0.241016,'\'(4.8-5.4]\''
-3.488472,-0.818331,-0.91288,0.583736,0.883914,0.331905,-1.088263,-0.419225,0.183685,'\'(5.4-6]\''
-4.160747,0.384943,-0.252359,0.778159,1.190676,-0.688709,-1.135127,-0.453357,0.410571,'\'(5.4-6]\''
0.276904,0.111106,-0.790434,-0.429856,0.140807,-0.852384,0.50295,-0.014257,-1.22407,'\'(3.6-4.2]\''
-1.335944,-0.199853,-1.678213,-0.437359,0.496746,0.179934,0.222723,-0.454097,-0.432111,'\'(4.8-5.4]\''
-0.438018,0.800988,0.036412,-0.197513,0.13092,-0.080669,-0.954581,-0.897649,0.108493,'\'(5.4-6]\''
-1.335944,-0.199853,-1.678213,-0.437359,0.496746,0.179934,0.222723,-0.454097,-0.432111,'\'(4.8-5.4]\''
-1.030119,-1.211352,1.138535,-0.967904,0.513279,-2.28078,0.442157,-0.577345,0.643568,'\'(5.4-6]\''
-1.594366,-0.445419,-1.741457,-3.373057,-0.309851,2.570811,-0.598467,0.331018,1.364343,'\'(4.8-5.4]\''
1.150228,-0.671865,2.608702,-1.86583,2.151112,-2.750352,-2.134402,0.603599,-0.315537,'\'(5.4-6]\''
-2.813999,0.920697,-0.884111,0.049795,-0.047934,-0.118884,-0.441226,0.057818,0.153893,'\'(4.8-5.4]\''
-0.650313,-0.828247,0.530122,-0.782958,0.994923,0.697766,-0.706319,-0.223837,-0.972698,'\'(4.8-5.4]\''
-2.813999,0.920697,-0.884111,0.049795,-0.047934,-0.118884,-0.441226,0.057818,0.153893,'\'(4.8-5.4]\''
-0.580255,-0.784011,0.474236,-0.855105,1.117521,0.621943,-0.604283,-0.13197,-0.991123,'\'(4.8-5.4]\''
-0.55941,-0.773696,0.502319,-0.796472,0.929424,0.635998,-0.691179,-0.168552,-0.938152,'\'(4.8-5.4]\''
-0.119508,-1.43277,-0.000502,-0.727658,-0.235937,-1.92238,0.147616,-0.421073,0.076895,'\'(5.4-6]\''
1.390328,-0.840052,0.38074,-0.894824,-0.135325,-1.171018,-0.255815,-0.511717,-0.269206,'\'(5.4-6]\''
-0.157026,-2.271238,1.212352,-0.194621,0.772335,0.228919,-0.53217,-1.011198,0.237154,'\'(5.4-6]\''
-0.930661,-1.459533,-2.476753,-0.265858,1.594943,-0.625984,0.015768,-0.47846,-0.44864,'\'(4.8-5.4]\''
-0.930661,-1.459533,-2.476753,-0.265858,1.594943,-0.625984,0.015768,-0.47846,-0.44864,'\'(4.8-5.4]\''
1.193614,-0.627091,1.052184,0.377981,-0.005766,-0.555166,-0.439542,-1.252901,0.217087,'\'(6.6-7.2]\''
1.340927,-2.025527,1.015017,0.214133,-0.308412,-0.690578,0.102403,-1.11478,-0.019629,'\'(5.4-6]\''
-3.174509,-1.53754,0.428898,0.434857,0.941764,-1.38915,-0.235206,-0.11854,0.271902,'\'(4.8-5.4]\''
-2.061254,0.339651,0.167781,0.500785,1.359806,-0.513459,-0.683337,-0.285045,-0.319707,'\'(5.4-6]\''
-0.757006,0.689656,0.162129,0.005874,1.119606,-0.554702,-0.015717,-0.829952,0.331486,'\'(5.4-6]\''
-0.757006,0.689656,0.162129,0.005874,1.119606,-0.554702,-0.015717,-0.829952,0.331486,'\'(5.4-6]\''
-2.061254,0.339651,0.167781,0.500785,1.359806,-0.513459,-0.683337,-0.285045,-0.319707,'\'(5.4-6]\''
-1.943865,-0.154573,-1.453264,0.295321,-0.026879,-1.239519,-0.285448,0.857517,-0.051073,'\'(4.8-5.4]\''
-1.943865,-0.154573,-1.453264,0.295321,-0.026879,-1.239519,-0.285448,0.857517,-0.051073,'\'(4.8-5.4]\''
0.464821,2.863993,-0.523795,-0.871058,-0.593149,-0.721927,-1.179179,-0.026327,-0.604466,'\'(4.8-5.4]\''
0.428275,2.935581,-0.466026,-0.79319,-0.645748,-0.66509,-1.217167,-0.126051,-0.552438,'\'(4.8-5.4]\''
-1.237406,-1.677363,0.21957,0.163231,0.26334,-1.335212,0.277846,-1.045855,0.772038,'\'(6.6-7.2]\''
0.294823,-0.585061,-0.972843,-0.261753,-1.148342,0.338017,-1.566074,0.139327,-1.305581,'\'(4.8-5.4]\''
-3.162498,2.113988,1.370529,0.399399,0.196224,0.453561,2.01548,0.708064,-1.195152,'\'(4.8-5.4]\''
-3.098806,2.193116,1.442719,0.400049,0.116752,0.370531,2.067566,0.709187,-1.236852,'\'(4.8-5.4]\''
0.602677,-0.041634,0.508129,-0.70478,0.365817,-0.781986,-0.544458,-0.270679,-0.632759,'\'(5.4-6]\''
2.014321,-0.844527,0.661485,0.156353,-1.545487,-0.52802,0.106777,0.822552,-1.272464,'\'(5.4-6]\''
0.742978,-0.4598,-1.667203,-0.220283,-0.556149,0.094327,-1.158783,-0.970537,-0.522329,'\'(4.8-5.4]\''
-0.648398,0.639559,0.454522,-0.659101,-0.021295,0.442204,-0.913257,-0.881242,-0.708707,'\'(4.8-5.4]\''
1.261062,-2.065404,0.196403,0.193607,0.694472,-0.408818,2.030343,-0.44967,-0.272751,'\'(6.6-7.2]\''
0.137854,2.101343,-0.981539,0.789805,-0.288999,-1.527981,-0.497503,-1.128108,1.062771,'\'(5.4-6]\''
-0.872469,-0.545895,-1.345536,0.281632,-0.254154,-1.448433,-0.25983,1.300514,0.126458,'\'(5.4-6]\''
2.43785,-0.341863,-0.253875,-0.101737,-0.735447,-0.286438,0.564024,-0.106735,-0.352869,'\'(6.6-7.2]\''
0.433151,-0.265169,-2.755998,-2.137751,1.03596,-0.261201,-0.960549,-1.131837,-0.069465,'\'(4.8-5.4]\''
-1.650479,0.480863,0.428641,-3.414549,-1.409945,2.769729,-0.263473,0.463938,0.177386,'\'(5.4-6]\''
2.43785,-0.341863,-0.253875,-0.101737,-0.735447,-0.286438,0.564024,-0.106735,-0.352869,'\'(6.6-7.2]\''
-1.805269,-1.129184,0.462004,0.479946,0.19431,0.963313,0.007611,-0.004609,-0.674815,'\'(5.4-6]\''
-1.229048,-0.736427,-0.659408,-0.213545,-1.130339,-1.611897,0.728099,-0.347506,0.370358,'\'(5.4-6]\''
1.030807,-0.21402,0.04622,-1.284908,0.187448,-0.649257,-0.395216,-0.25284,-0.536757,'\'(4.8-5.4]\''
-0.991036,-0.482348,-0.178723,-0.086858,1.017896,0.795019,0.006382,-0.022397,-1.335287,'\'(5.4-6]\''
-1.481625,-1.043217,0.441576,0.372974,-0.033752,0.822583,0.025301,0.073317,-0.752571,'\'(5.4-6]\''
-1.805269,-1.129184,0.462004,0.479946,0.19431,0.963313,0.007611,-0.004609,-0.674815,'\'(5.4-6]\''
-1.568836,-1.441174,-0.734023,0.367075,-0.020613,0.466424,-1.238178,-0.234907,-0.518767,'\'(4.8-5.4]\''
-1.857939,0.145562,0.720057,0.419776,1.207664,0.5959,-1.05363,-0.629972,0.205418,'\'(5.4-6]\''
-1.658371,0.613629,-0.75007,-0.652101,-1.432086,0.184198,-0.548421,0.82348,-0.070179,'\'(4.8-5.4]\''
1.566998,1.669776,0.115883,0.198296,0.889229,0.136207,-1.311229,-0.061938,0.137437,'\'(5.4-6]\''
1.566998,1.669776,0.115883,0.198296,0.889229,0.136207,-1.311229,-0.061938,0.137437,'\'(5.4-6]\''
-2.745495,-0.910809,-1.683256,0.023327,-1.094248,-0.633277,0.278384,0.913679,0.850985,'\'(5.4-6]\''
-0.267837,0.454253,0.612895,-1.780498,1.356915,-2.601078,1.094535,-0.323477,-0.230497,'\'(5.4-6]\''
-1.184774,-1.401083,-0.062914,-0.221227,-1.186158,1.344601,-0.803571,-0.143417,-0.18721,'\'(4.8-5.4]\''
-2.745495,-0.910809,-1.683256,0.023327,-1.094248,-0.633277,0.278384,0.913679,0.850985,'\'(5.4-6]\''
-1.421934,0.511754,-1.310436,-0.258621,-0.174377,-1.391892,-0.346278,-0.322022,0.611097,'\'(3.6-4.2]\''
-1.421934,0.511754,-1.310436,-0.258621,-0.174377,-1.391892,-0.346278,-0.322022,0.611097,'\'(3.6-4.2]\''
0.52827,-0.90844,0.456066,0.432348,-0.671509,0.627264,-1.176987,-0.207977,-0.510223,'\'(4.8-5.4]\''
-0.038933,2.089158,-0.932521,0.929781,-0.360189,-1.590501,-0.342183,-0.808554,1.07786,'\'(4.8-5.4]\''
-2.453288,-0.219911,-0.440405,0.545381,-1.226742,-1.754489,0.810993,0.279337,0.426663,'\'(4.8-5.4]\''
-2.453288,-0.219911,-0.440405,0.545381,-1.226742,-1.754489,0.810993,0.279337,0.426663,'\'(4.8-5.4]\''
0.128021,-0.752538,0.35253,0.427669,0.406247,0.036125,0.230111,-0.564636,0.559789,'\'(5.4-6]\''
-2.453288,-0.219911,-0.440405,0.545381,-1.226742,-1.754489,0.810993,0.279337,0.426663,'\'(4.8-5.4]\''
-0.994096,-0.409206,0.233623,0.045572,0.516828,0.225665,0.22778,0.174961,-1.030092,'\'(4.8-5.4]\''
0.017588,1.865171,-0.497781,-0.974394,0.134469,-0.859755,-0.089222,-1.786643,-0.547728,'\'(3.6-4.2]\''
0.017588,1.865171,-0.497781,-0.974394,0.134469,-0.859755,-0.089222,-1.786643,-0.547728,'\'(3.6-4.2]\''
-1.311193,0.462896,0.029661,0.012705,0.340545,0.822165,-0.893242,-1.981414,0.137496,'\'(5.4-6]\''
-2.745618,-0.186375,-0.251233,-0.788223,1.322492,-0.995655,0.547166,-0.009855,0.060074,'\'(5.4-6]\''
-1.717582,-1.20994,0.23212,0.548872,0.700531,1.039136,-0.045776,-0.323696,-0.448361,'\'(5.4-6]\''
1.371015,-0.482044,0.019652,0.414232,1.037473,0.20575,0.568304,-0.659326,0.816377,'\'(6.6-7.2]\''
-1.436375,-1.266233,-0.516114,0.774768,-0.432067,-0.18033,0.177735,-0.535252,0.386784,'\'(5.4-6]\''
-1.785845,1.632019,1.087528,-1.469799,0.296674,-1.768699,0.658229,0.157547,-0.415613,'\'(4.8-5.4]\''
-1.594798,-0.941818,0.460016,0.167607,-0.131201,0.56146,0.883614,-0.214479,-1.007414,'\'(5.4-6]\''
-2.768519,-1.283257,1.142874,-0.214599,0.716797,0.802698,0.51826,0.800841,-0.438055,'\'(5.4-6]\''
2.103824,-0.612716,0.141882,-0.33866,-1.866853,-0.486791,-0.085366,0.370984,-0.874922,'\'(5.4-6]\''
0.79906,0.799027,-0.284337,-0.54945,0.485585,-0.322289,-0.206893,-0.188043,-1.60213,'\'(4.8-5.4]\''
1.452834,-0.739472,0.059691,0.392938,1.114422,0.09141,0.52756,-0.628402,0.629308,'\'(6.6-7.2]\''
2.897653,1.715049,0.724281,0.805177,-0.718812,-1.142296,-0.915709,0.922462,0.101038,'\'(6.6-7.2]\''
-0.182303,-0.736082,0.383885,-0.603544,0.984143,-0.732501,-0.488695,-0.649357,-0.372926,'\'(5.4-6]\''
-2.522139,-0.864916,-0.941043,0.309413,2.563333,0.333155,-0.211443,-0.373589,-0.517639,'\'(5.4-6]\''
2.897653,1.715049,0.724281,0.805177,-0.718812,-1.142296,-0.915709,0.922462,0.101038,'\'(6.6-7.2]\''
-2.299323,-1.004101,1.631976,0.602031,0.222472,1.011895,0.996672,0.061422,-1.020275,'\'(4.8-5.4]\''
-2.146665,-0.009164,-1.813971,-0.191132,0.694166,-0.969296,0.004775,-0.393645,0.590846,'\'(4.8-5.4]\''
1.61701,-1.040922,1.562671,0.10413,0.103927,-0.366916,-0.16368,-0.311221,0.002907,'\'(6.6-7.2]\''
-1.201583,0.324031,-0.591381,-1.548611,-2.030902,1.392252,-0.877788,-0.314488,1.820021,'\'(7.8-8.4]\''
0.03941,0.88061,0.987993,0.294804,0.1311,1.00795,-0.133911,-1.332665,0.961987,'\'(4.8-5.4]\''
-2.146665,-0.009164,-1.813971,-0.191132,0.694166,-0.969296,0.004775,-0.393645,0.590846,'\'(4.8-5.4]\''
-1.201583,0.324031,-0.591381,-1.548611,-2.030902,1.392252,-0.877788,-0.314488,1.820021,'\'(7.8-8.4]\''
1.61701,-1.040922,1.562671,0.10413,0.103927,-0.366916,-0.16368,-0.311221,0.002907,'\'(6.6-7.2]\''
0.867425,0.340508,1.027431,0.018221,-0.816406,-0.618232,-0.266121,-0.807276,-0.231394,'\'(5.4-6]\''
0.977743,-0.615868,0.965327,-0.131658,-1.33711,-0.666769,0.373384,-0.642438,-0.629477,'\'(5.4-6]\''
-1.380895,-1.010366,-2.398552,0.031948,0.186327,-1.118833,-0.238812,-0.352074,-0.193799,'\'(4.8-5.4]\''
0.730607,-2.794764,0.115277,0.185225,0.503065,0.319434,-1.150727,-0.395894,-0.289095,'\'(5.4-6]\''
-0.444085,0.102294,-2.781714,-0.807348,0.839757,0.012742,0.721096,-0.7001,-1.163459,'\'(3.6-4.2]\''
-0.444085,0.102294,-2.781714,-0.807348,0.839757,0.012742,0.721096,-0.7001,-1.163459,'\'(3.6-4.2]\''
-0.646687,-0.540283,-0.307868,1.400263,-0.743517,0.813649,0.286824,0.278703,0.68585,'\'(4.8-5.4]\''
1.574986,0.561493,-0.07923,-0.209093,-0.760509,-0.243107,-0.296846,-0.120509,-0.295568,'\'(6.6-7.2]\''
-0.469417,2.018324,0.253733,0.381578,0.91001,-0.860509,-0.631303,-1.344141,0.255116,'\'(5.4-6]\''
-1.323062,0.26503,-1.591797,0.594492,-1.531747,-1.77141,0.264402,0.720782,0.288777,'\'(5.4-6]\''
-0.085942,-1.447541,-1.322071,0.759266,-0.742578,-0.773626,-0.374971,-0.155979,-0.487681,'\'(5.4-6]\''
-0.085942,-1.447541,-1.322071,0.759266,-0.742578,-0.773626,-0.374971,-0.155979,-0.487681,'\'(5.4-6]\''
1.724176,-1.35654,-0.474341,-0.028522,-0.639465,-0.957294,-0.232502,-0.906847,-0.660104,'\'(4.8-5.4]\''
-1.612164,1.547582,-0.059775,0.913102,1.132924,-0.805157,-0.179904,-1.255576,0.871705,'\'(4.8-5.4]\''
-0.469417,2.018324,0.253733,0.381578,0.91001,-0.860509,-0.631303,-1.344141,0.255116,'\'(5.4-6]\''
-1.04405,1.782213,-0.10952,0.609011,0.806452,-1.250121,-0.145962,-1.265452,0.635861,'\'(4.8-5.4]\''
-1.323062,0.26503,-1.591797,0.594492,-1.531747,-1.77141,0.264402,0.720782,0.288777,'\'(5.4-6]\''
1.29454,0.000801,-0.218031,-0.113758,0.273229,-0.081835,0.024887,-0.49141,-0.219758,'\'(5.4-6]\''
1.278105,-0.089609,0.343974,-0.279523,0.040296,-0.359792,-0.76936,-0.921157,0.046222,'\'(5.4-6]\''
-0.993644,-0.781093,-1.114919,-1.08382,1.290537,-0.520966,1.211596,-0.621238,-0.739136,'\'(4.8-5.4]\''
0.172849,-0.928137,-1.482016,-0.438869,-0.584173,-0.365695,-0.833564,-0.169513,-0.558602,'\'(4.8-5.4]\''
-1.804576,-1.150761,1.017695,0.331,0.348354,0.866718,0.110268,0.127529,-0.77586,'\'(5.4-6]\''
-3.466405,0.386185,1.120766,0.209289,0.237826,-0.8869,0.059069,0.700113,0.414029,'\'(4.8-5.4]\''
0.172849,-0.928137,-1.482016,-0.438869,-0.584173,-0.365695,-0.833564,-0.169513,-0.558602,'\'(4.8-5.4]\''
-1.804576,-1.150761,1.017695,0.331,0.348354,0.866718,0.110268,0.127529,-0.77586,'\'(5.4-6]\''
-0.765495,1.407425,-0.901242,-0.634831,-0.332972,-1.051795,1.603685,0.909576,-0.94499,'\'(4.8-5.4]\''
0.601741,-0.771869,2.890197,-0.17691,0.435942,0.639387,-1.101059,1.145717,-0.293004,'\'(6.6-7.2]\''
0.438845,-0.804971,2.988494,-0.22,0.697556,0.750491,-0.993136,1.086561,-0.271315,'\'(6.6-7.2]\''
0.601741,-0.771869,2.890197,-0.17691,0.435942,0.639387,-1.101059,1.145717,-0.293004,'\'(6.6-7.2]\''
-3.022148,1.487544,1.524468,0.686275,0.377621,-0.227216,0.890521,0.620443,-0.889074,'\'(4.8-5.4]\''
0.438845,-0.804971,2.988494,-0.22,0.697556,0.750491,-0.993136,1.086561,-0.271315,'\'(6.6-7.2]\''
0.601741,-0.771869,2.890197,-0.17691,0.435942,0.639387,-1.101059,1.145717,-0.293004,'\'(6.6-7.2]\''
0.096166,0.512601,0.735503,-1.862767,-1.59525,1.073406,1.962671,0.521717,-1.479084,'\'(4.8-5.4]\''
1.975947,1.070409,-0.997778,0.180498,0.079175,-0.174791,-0.373307,0.016516,-0.616608,'\'(5.4-6]\''
-1.086315,0.173965,-1.081073,0.231025,-0.507789,-0.409216,-0.751146,0.274062,0.082002,'\'(4.8-5.4]\''
1.975947,1.070409,-0.997778,0.180498,0.079175,-0.174791,-0.373307,0.016516,-0.616608,'\'(5.4-6]\''
0.096166,0.512601,0.735503,-1.862767,-1.59525,1.073406,1.962671,0.521717,-1.479084,'\'(4.8-5.4]\''
0.921383,0.266072,-1.581825,0.077507,1.019947,0.796153,-1.388443,0.154115,-1.135061,'\'(5.4-6]\''
